;xbx;vx;ax;vax;ux;posx;setx;xby;vy;ay;vay;uy;posy;sety;tr
23;[-0.00686891];[0.03845566];[-0.00096143];[0.09371912];[0.01205026];-0.00669014;0;[-0.01301625];[0.03984301];[0.00100269];[0.0701392];[0.0075633];-0.01338028;0;367715899663500
24;[-0.0032187];[0.04367302];[0.00158754];[0.08426433];[0.01682997];-0.00246479;0;[-0.00966695];[0.04211688];[0.00200517];[0.04448195];[0.01112306];-0.00915493;0;367715966793300
25;[-0.00038415];[0.03976385];[0.00759326];[0.07730533];[0.01610985];-0.00035211;0;[-0.00701606];[0.03808854];[0.00571403];[0.04542124];[0.01062762];-0.00704225;0;367716033727900
26;[0.00230761];[0.03513002];[0.0107096];[0.04487774];[0.015605];0.00246479;0;[-0.00438753];[0.03483943];[0.00724538];[0.02778234];[0.01096494];-0.00422535;0;367716100864000
27;[0.00365961];[0.02287535];[0.01473685];[0.00993801];[0.01039584];0.00316901;0;[-0.00301752];[0.02419947];[0.01074613];[0.00442743];[0.00657023];-0.00352113;0;367716167892300
28;[0.00386033];[0.00806397];[0.01597899];[-0.04297142];[0.00372654];0.00316901;0;[-0.00276659];[0.01049175];[0.01223466];[-0.04341728];[0.00037838];-0.00352113;0;367716234964500
29;[0.00355993];[-0.00265562];[0.01279637];[-0.07381864];[-0.00067428];0.00316901;0;[-0.00344822];[-0.00272697];[0.0106691];[-0.08216956];[-0.00575335];-0.00422535;0;367716301996100
30;[0.00276165];[-0.01020592];[0.00852668];[-0.07568076];[-0.00390627];0.00246479;0;[-0.00446781];[-0.01079226];[0.00592397];[-0.09553167];[-0.00925987];-0.00492958;0;367716369094300
31;[0.00270719];[-0.00753234];[0.00168555];[-0.0492776];[-0.00147667];0.00316901;0;[-0.00504645];[-0.01025218];[-0.00074363];[-0.07214516];[-0.00823992];-0.00492958;0;367716436115200
32;[0.00278885];[-0.00350342];[-0.00135734];[-0.00327973];[0.00086313];0.00316901;0;[-0.00479812];[-0.0025501];[-0.00625841];[-0.01984148];[-0.00362703];-0.00422535;0;367716503296300
33;[0.00293701];[-0.00042147];[-0.0015079];[0.01854116];[0.00234003];0.00316901;0;[-0.00447855];[0.00298693];[-0.00650943];[0.02249421];[-0.00094675];-0.00422535;0;367716570297000
34;[0.00307299];[0.00094102];[-0.00035626];[0.02210189];[0.00283055];0.00316901;0;[-0.00378618];[0.0081082];[-0.00537169];[0.03569135];[0.00166671];-0.00352113;0;367716637345800
35;[0.00358192];[0.00380161];[-0.00015007];[0.02360358];[0.00449142];0.00387324;0;[-0.00339129];[0.00814893];[-0.00207437];[0.03198121];[0.00136028];-0.00352113;0;367716704348900
36;[0.00385307];[0.00346802];[0.00161862];[0.02396767];[0.00420268];0.00387324;0;[-0.00325265];[0.00549892];[0.00046512];[0.00900117];[-0.00015956];-0.00352113;0;367716771394000
37;[0.00351427];[-0.00135705];[0.00407861];[0.00287562];[0.00132308];0.00316901;0;[-0.00327779];[0.00247102];[0.00127055];[-0.01063156];[-0.00165178];-0.00352113;0;367716838560900
38;[0.00324686];[-0.0037872];[0.00344685];[-0.01720282];[0.00019816];0.00316901;0;[-0.00336771];[0.00041505];[0.00073891];[-0.01921938];[-0.00252712];-0.00352113;0;367716905554300
39;[0.00308465];[-0.00398477];[0.00182395];[-0.01404507];[0.00028829];0.00316901;0;[-0.00387918];[-0.00326838];[0.00074407];[-0.02572707];[-0.00458983];-0.00422535;0;367716972708800
40;[0.00302448];[-0.0029359];[0.00059694];[-0.00337509];[0.00092367];0.00316901;0;[-0.00417305];[-0.00351029];[-0.00116294];[-0.02843398];[-0.00454648];-0.00422535;0;367717039699800
41;[0.00303346];[-0.0016512];[0.00015693];[0.00569298];[0.00157216];0.00316901;0;[-0.0038569];[0.00108572];[-0.00390841];[-0.00713969];[-0.00173398];-0.00352113;0;367717106733100
42;[0.00307144];[-0.00074358];[0.00033033];[0.00990348];[0.00196778];0.00316901;0;[-0.00360267];[0.00355005];[-0.00353479];[0.01446302];[-0.00055848];-0.00352113;0;367717173852900
43;[0.00310821];[-0.00037914];[0.00076351];[0.00980786];[0.00207845];0.00316901;0;[-0.00344347];[0.00390079];[-0.00205922];[0.01294784];[-0.00055785];-0.00352113;0;367717240836500
44;[0.00355692];[0.00248367];[0.00010197];[0.01503411];[0.00385034];0.00387324;0;[-0.00337989];[0.003005];[-0.00086751];[0.00335611];[-0.00111748];-0.00352113;0;367717307956000
45;[0.00338159];[-0.0002514];[0.00237007];[0.01340186];[0.0020227];0.00316901;0;[-0.00338352];[0.00181329];[-0.00039305];[-0.00533332];[-0.00172738];-0.00352113;0;367717375152700
46;[0.00323139];[-0.00200991];[0.00261991];[-0.00451117];[0.00111578];0.00316901;0;[-0.00341724];[0.00093183];[-0.00051052];[-0.00966382];[-0.00211827];-0.00352113;0;367717442169700
47;[0.0031274];[-0.00254426];[0.0018925];[-0.00667442];[0.0009406];0.00316901;0;[-0.00345197];[0.00054952];[-0.00089891];[-0.00989191];[-0.00224315];-0.00352113;0;367717509159000
48;[0.00307703];[-0.0022216];[0.0011426];[-0.00216867];[0.0011799];0.00316901;0;[-0.00347321];[0.00056802];[-0.0012794];[-0.00787442];[-0.00218377];-0.00352113;0;367717576149100
49;[0.00306921];[-0.0015803];[0.000751];[0.00307179];[0.00152521];0.00316901;0;[-0.00347914];[0.00078136];[-0.00150986];[-0.00547821];[-0.00205415];-0.00352113;0;367717643215600
50;[0.00308422];[-0.00102425];[0.00072479];[0.00627651];[0.00178492];0.00316901;0;[-0.00347495];[0.00100944];[-0.00157547];[-0.00381508];[-0.00193964];-0.00352113;0;367717710287200
51;[0.00310419];[-0.00072703];[0.00090612];[0.00705292];[0.00189805];0.00316901;0;[-0.00346726];[0.00115558];[-0.00153258];[-0.00316801];[-0.00187753];-0.00352113;0;367717777376400
52;[0.00311855];[-0.00067618];[0.00112647];[0.0062392];[0.00189216];0.00316901;0;[-0.00346079];[0.00120306];[-0.00145184];[-0.00328546];[-0.0018662];-0.00352113;0;367717844515000
53;[0.00312434];[-0.00076943];[0.00128236];[0.0049165];[0.00182815];0.00316901;0;[-0.00345748];[0.00118208];[-0.00138369];[-0.00374235];[-0.00188496];-0.00352113;0;367717911491300
54;[0.00312348];[-0.00089884];[0.00134549];[0.00384471];[0.00175974];0.00316901;0;[-0.00345705];[0.00113471];[-0.0013486];[-0.00419148];[-0.00191157];-0.00352113;0;367717978657400
55;[0.00354693];[0.00191864];[0.00027379];[0.01085853];[0.00356532];0.00387324;0;[-0.00345825];[0.00109255];[-0.00134398];[-0.00446068];[-0.00193173];-0.00352113;0;367718045782100
56;[0.00336263];[-0.0006178];[0.00226926];[0.01174257];[0.00186606];0.00316901;0;[-0.0034598];[0.00106953];[-0.00135657];[-0.00453348];[-0.00194074];-0.00352113;0;367718112773900
57;[0.00321529];[-0.00213233];[0.00242159];[-0.00425812];[0.00108525];0.00316901;0;[-0.00346092];[0.0010652];[-0.00137293];[-0.00447849];[-0.00194058];-0.00352113;0;367718179780600
58;[0.00311902];[-0.00249541];[0.00172287];[-0.00555772];[0.00098572];0.00316901;0;[-0.00346139];[0.00107201];[-0.00138479];[-0.00438045];[-0.00193585];-0.00352113;0;367718246802900
59;[0.00307583];[-0.0021053];[0.00105402];[-0.00105428];[0.00124556];0.00316901;0;[-0.00346134];[0.00108178];[-0.00138974];[-0.00429904];[-0.00193066];-0.00352113;0;367718313805000
60;[0.00307211];[-0.00147545];[0.00073812];[0.00374805];[0.00157554];0.00316901;0;[-0.00346105];[0.00108922];[-0.00138925];[-0.00425791];[-0.00192728];-0.00352113;0;367718381328900
61;[0.00308805];[-0.00096623];[0.00075523];[0.00646632];[0.00180778];0.00316901;0;[-0.00346075];[0.00109257];[-0.00138621];[-0.00425323];[-0.00192613];-0.00352113;0;367718447951800
62;[0.00310699];[-0.0007154];[0.00094654];[0.00692248];[0.00189809];0.00316901;0;[-0.00346057];[0.00109254];[-0.00138306];[-0.00426881];[-0.00192656];-0.00352113;0;367718515197700
63;[0.00311973];[-0.00069255];[0.00115611];[0.00599796];[0.00188064];0.00316901;0;[-0.00346051];[0.00109082];[-0.0013811];[-0.00428853];[-0.00192762];-0.00352113;0;367718582096800
64;[0.00312424];[-0.00079353];[0.00129495];[0.00471371];[0.00181531];0.00316901;0;[-0.00388789];[-0.00182548];[-0.00031694];[-0.01184563];[-0.00377804];-0.00422535;0;367718649093400
65;[0.00312277];[-0.00091741];[0.00134453];[0.00374075];[0.00175125];0.00316901;0;[-0.00370758];[0.00066708];[-0.00235351];[-0.01278493];[-0.00209368];-0.00352113;0;367718716229800
66;[0.00311884];[-0.00100431];[0.00132995];[0.00330209];[0.00171287];0.00316901;0;[-0.00356268];[0.00218276];[-0.00254778];[0.00342792];[-0.0013068];-0.00352113;0;367718783329600
67;[0.00311519];[-0.00103847];[0.00128878];[0.00330357];[0.00170248];0.00316901;0;[-0.00346714];[0.00256927];[-0.00187499];[0.00499171];[-0.00119296];-0.00352113;0;367718850437500
68;[0.00311312];[-0.00103259];[0.00125036];[0.00352623];[0.00171029];0.00316901;0;[-0.00342351];[0.00220469];[-0.00121381];[0.00067516];[-0.00143995];-0.00352113;0;367718917425000
69;[0.00311264];[-0.00100877];[0.0012284];[0.00377321];[0.00172425];0.00316901;0;[-0.00341894];[0.00159143];[-0.00089333];[-0.00405257];[-0.00176284];-0.00352113;0;367718984477900
70;[0.00311317];[-0.00098522];[0.00122336];[0.00393566];[0.00173583];0.00316901;0;[-0.00343416];[0.0010878];[-0.00090148];[-0.00678222];[-0.00199369];-0.00352113;0;367719051526400
71;[0.00311399];[-0.00097102];[0.00122885];[0.00399174];[0.00174169];0.00316901;0;[-0.00345271];[0.00083479];[-0.00108511];[-0.00728877];[-0.00208601];-0.00352113;0;367719118539300
72;[0.00311464];[-0.00096711];[0.00123752];[0.00397209];[0.00174236];0.00316901;0;[-0.0034654];[0.0008067];[-0.00129067];[-0.00641462];[-0.00207153];-0.00352113;0;367719185688600
73;[0.0035423];[0.00194451];[0.00018081];[0.01146498];[0.00358962];0.00387324;0;[-0.00347004];[0.00090295];[-0.00142891];[-0.00516101];[-0.00200847];-0.00352113;0;367719252714500
74;[0.00336194];[-0.00055446];[0.00222036];[0.01235254];[0.0019019];0.00316901;0;[-0.00346874];[0.0010242];[-0.00147986];[-0.00419673];[-0.00194545];-0.00352113;0;367719319711300
75;[0.00321685];[-0.00207486];[0.00241415];[-0.00388567];[0.00111289];0.00316901;0;[-0.00346494];[0.00111057];[-0.00146709];[-0.00375224];[-0.00190708];-0.00352113;0;367719386815700
76;[0.00312112];[-0.0024634];[0.00173932];[-0.00545132];[0.00099838];0.00316901;0;[-0.00346135];[0.00114546];[-0.00142726];[-0.00374285];[-0.00189617];-0.00352113;0;367719453932700
77;[0.00307737];[-0.00209869];[0.0010761];[-0.00112407];[0.0012457];0.00316901;0;[-0.00345927];[0.00114066];[-0.00138942];[-0.00395635];[-0.0019034];-0.00352113;0;367719521012400
78;[0.00307276];[-0.00148426];[0.0007544];[0.00361652];[0.00156929];0.00316901;0;[-0.00345876];[0.00111769];[-0.00136742];[-0.00419862];[-0.00191697];-0.00352113;0;367719588006800
79;[0.00308801];[-0.00097939];[0.00076221];[0.00635508];[0.00180076];0.00316901;0;[-0.00345925];[0.00109453];[-0.00136204];[-0.00436045];[-0.00192842];-0.00352113;0;367719655085800
80;[0.00310661];[-0.0007256];[0.00094608];[0.00686504];[0.00189342];0.00316901;0;[-0.00346005];[0.00108033];[-0.00136718];[-0.00441822];[-0.00193432];-0.00352113;0;367719722110200
81;[0.00311933];[-0.00069726];[0.00115208];[0.0059902];[0.00187899];0.00316901;0;[-0.0034607];[0.00107623];[-0.00137562];[-0.00440077];[-0.00193511];-0.00352113;0;367719789196000
82;[0.00312398];[-0.00079362];[0.00129069];[0.00473409];[0.00181583];0.00316901;0;[-0.00346101];[0.00107883];[-0.00138243];[-0.00435213];[-0.001933];-0.00352113;0;367719856260300
83;[0.00312269];[-0.00091514];[0.00134183];[0.00376737];[0.00175266];0.00316901;0;[-0.00346103];[0.00108381];[-0.00138574];[-0.00430677];[-0.00193025];-0.00352113;0;367719923354200
84;[0.00311888];[-0.00100173];[0.00132908];[0.00332144];[0.00171418];0.00316901;0;[-0.0034609];[0.00108803];[-0.00138599];[-0.00428083];[-0.00192826];-0.00352113;0;367719990398900
85;[0.00311528];[-0.00103674];[0.00128919];[0.00331167];[0.00170323];0.00316901;0;[-0.00346074];[0.00109022];[-0.0013846];[-0.00427486];[-0.00192743];-0.00352113;0;367720057407400
86;[0.00311319];[-0.00103197];[0.00125125];[0.00352547];[0.00171046];0.00316901;0;[-0.00346063];[0.00109053];[-0.00138292];[-0.00428132];[-0.00192751];-0.00352113;0;367720124502400
87;[0.00311268];[-0.00100896];[0.00122919];[0.00376827];[0.00172406];0.00316901;0;[-0.00346059];[0.00108976];[-0.00138175];[-0.00429153];[-0.00192802];-0.00352113;0;367720191548900
88;[0.00311318];[-0.00098574];[0.00122379];[0.00393054];[0.00173554];0.00316901;0;[-0.00346059];[0.00108875];[-0.0013813];[-0.00429964];[-0.00192855];-0.00352113;0;367720258715200
89;[0.00311398];[-0.00097151];[0.00122893];[0.00398854];[0.00174146];0.00316901;0;[-0.00346063];[0.00108802];[-0.00138139];[-0.00430351];[-0.00192888];-0.00352113;0;367720325777500
90;[0.00311462];[-0.00096739];[0.00123739];[0.0039711];[0.00174225];0.00316901;0;[-0.00346066];[0.00108771];[-0.00138172];[-0.00430372];[-0.00192898];-0.00352113;0;367720392709900
91;[0.00311493];[-0.00096999];[0.00124421];[0.00392238];[0.00174013];0.00316901;0;[-0.00346067];[0.00108773];[-0.00138204];[-0.004302];[-0.00192892];-0.00352113;0;367720459840500
92;[0.00311496];[-0.00097497];[0.00124753];[0.00387691];[0.00173738];0.00316901;0;[-0.00346068];[0.00108792];[-0.00138223];[-0.00429998];[-0.00192881];-0.00352113;0;367720526867200
93;[0.00311483];[-0.00097921];[0.00124779];[0.00385089];[0.00173539];0.00316901;0;[-0.00346067];[0.00108811];[-0.00138228];[-0.0042986];[-0.00192871];-0.00352113;0;367720594165500
