;xbx;vx;ax;vax;ux;posx;setx;xby;vy;ay;vay;uy;posy;sety;tr
235;[0.04099056];[0.14135076];[0.01133602];[0.24540624];[0.0466152];0.04190141;6.0;[-0.05830167];[0.00924755];[-0.00174909];[0.0301103];[0.0057954];-0.05774648;-6.0;372069720330200
236;[0.04762336];[0.11015196];[0.03176314];[0.13261566];[0.03394076];0.04612676;6.0;[-0.05772338];[0.00869391];[0.00125971];[0.03801206];[0.00537632];-0.05774648;-6.0;372069787378500
237;[0.04933415];[0.05596515];[0.0461391];[-0.08488054];[0.00846052];0.04612676;6.0;[-0.0575268];[0.00493651];[0.00390808];[0.01359242];[-0.00446031];-0.05774648;-5.0;372069854418000
238;[0.05070395];[0.02422686];[0.03625314];[-0.22632603];[-0.00252856];0.04964789;6.0;[-0.05669865];[0.00725734];[-0.00025642];[-0.03631778];[-0.00959365];-0.056338030000000004;-4.0;372069921403100
239;[0.0509252];[0.00427272];[0.0227442];[-0.20924894];[-0.008884];0.050352110000000005;6.0;[-0.05585814];[0.01021806];[-0.00472288];[-0.04177765];[-0.01452387];-0.055633800000000004;-3.0;372069988470600
240;[0.0501508];[-0.00842456];[0.01162216];[-0.16989704];[-0.01325082];0.04964789;6.0;[-0.05585184];[0.00765308];[-0.00667475];[-0.06325836];[-0.02307118];-0.056338030000000004;-2.0;372070055777100
241;[0.04872797];[-0.01595196];[0.00318073];[-0.13577179];[-0.01627058];0.04823944;6.0;[-0.05589843];[0.00715523];[-0.01131098];[-0.09610754];[-0.030147];-0.056338030000000004;-1.0;372070122715600
242;[0.04759469];[-0.01529353];[-0.00468821];[-0.09718621];[-0.01544947];0.04753521;6.0;[-0.05632586];[0.00619829];[-0.01605433];[-0.11452948];[-0.03776165];-0.05704225;0.0;372070189781900
243;[0.04677919];[-0.01069587];[-0.00958295];[-0.04991849];[-0.01319368];0.04683099;6.0;[-0.05648727];[0.00943389];[-0.02259715];[-0.12435217];[-0.04292816];-0.05704225;1.0;372070256779200
244;[0.04702661];[8.05337978e-06];[-0.01328158];[-0.002158];[-0.00754983];0.04753521;6.0;[-0.0555741];[0.02065717];[-0.03065966];[-0.10274045];[-0.04341404];-0.055633800000000004;2.0;372070323856000
245;[0.04741236];[0.006956];[-0.01177993];[0.03445162];[-0.00449661];0.04753521;6.0;[-0.0548847];[0.02713311];[-0.03322581];[-0.08211391];[-0.04732205];-0.055633800000000004;3.0;372070391013400
246;[0.04901206];[0.01802072];[-0.0113507];[0.05424995];[0.00166096];0.04964789;6.0;[-0.05315075];[0.03846622];[-0.03751195];[-0.080483];[-0.04778502];-0.05352113;4.0;372070458061400
247;[0.05034464];[0.0212561];[-0.00632055];[0.06668448];[0.00315211];0.050352110000000005;6.0;[-0.05130077];[0.04628907];[-0.03875558];[-0.07197885];[-0.05038406];-0.052112679999999995;5.0;372070525102400
248;[0.05134974];[0.01907735];[-0.00124457];[0.03850719];[0.00204715];0.051056340000000006;6.0;[-0.0490834];[0.0532672];[-0.03998555];[-0.08274459];[-0.05301525];-0.05;6.0;372070592145700
249;[0.05251819];[0.01777784];[0.00048281];[0.01363327];[0.00211836];0.05246479;6.0;[-0.04674228];[0.05821827];[-0.04093094];[-0.09578379];[-0.04868422];-0.047887320000000004;6.0;372070659203000
250;[0.05421817];[0.02032232];[-0.0001948];[0.01766913];[0.00473308];0.05457746;6.0;[-0.04184561];[0.07821645];[-0.04570443];[-0.02711058];[-0.03500987];-0.041549300000000004;6.0;372070726247200
251;[0.05538102];[0.01797461];[0.00207455];[0.0226729];[0.00410773];0.05528169;6.0;[-0.03682974];[0.08950593];[-0.04034955];[0.04618498];[-0.02722983];-0.03732394;6.0;372070793341700
252;[0.0561932];[0.01375264];[0.00380014];[0.00375003];[0.00254273];0.05598592;6.0;[-0.0320421];[0.09141006];[-0.03127366];[0.03884515];[-0.02436303];-0.03309859;6.0;372070860496300
253;[0.05596955];[0.00420236];[0.00604157];[-0.02579226];[-0.00233371];0.05528169;6.0;[-0.02033283];[0.13680209];[-0.04167];[0.12809238];[0.0072927];-0.01690141;6.0;372070927443700
254;[0.05520192];[-0.00461318];[0.00527337];[-0.06044187];[-0.0066912];0.05457746;6.0;[-0.01068715];[0.14657259];[-0.0238531];[0.2588492];[0.01535463];-0.01056338;6.0;372070994541800
255;[0.05468297];[-0.00679189];[0.00092363];[-0.06326825];[-0.00722936];0.05457746;6.0;[-0.00290722];[0.13271206];[-0.00261286];[0.1577551];[0.01130444];-0.00422535;6.0;372071061544400
256;[0.05402006];[-0.00757962];[-0.00196864];[-0.04361196];[-0.00761097];0.053873239999999996;6.0;[0.00353447];[0.11097916];[0.00923536];[0.02541002];[0.00456288];0.00211268;6.0;372071128632800
257;[0.05289958];[-0.01030727];[-0.00268867];[-0.03927124];[-0.00961036];0.05246479;6.0;[0.00973034];[0.09568444];[0.01006828];[-0.04268412];[0.00250717];0.00915493;6.0;372071195745600
258;[0.05111205];[-0.01592714];[-0.00256246];[-0.05534157];[-0.01354844];0.050352110000000005;6.0;[0.01861268];[0.10634248];[6.70956301e-05];[0.01145391];[0.01611516];0.02042254;6.0;372071262709400
259;[0.0502678];[-0.0120915];[-0.00725089];[-0.05316833];[-0.01154336];0.050352110000000005;6.0;[0.02541328];[0.09943717];[0.00599888];[0.0842009];[0.01686503];0.025352109999999997;6.0;372071329846500
260;[0.04963105];[-0.00749837];[-0.00932954];[-0.01901002];[-0.00965609];0.04964789;6.0;[0.0304379];[0.08179711];[0.01390936];[0.02936142];[0.01138106];0.029577460000000003;6.0;372071396928600
261;[0.04907942];[-0.00421275];[-0.00910765];[-0.0041348];[-0.00084341];0.04894366;5.0;[0.03406147];[0.0615027];[0.01701552];[-0.04193645];[0.00458786];0.03309859;6.0;372071463952300
262;[0.04936705];[0.00252185];[-0.00735095];[0.05257069];[0.00975331];0.04964789;4.0;[0.03666675];[0.04399694];[0.01516624];[-0.08465401];[-0.00085702];0.03591549;6.0;372071531075800
263;[0.04963401];[0.00444838];[-0.00093763];[0.08907845];[0.01729283];0.04964789;3.0;[0.03939524];[0.0369484];[0.00860295];[-0.07949482];[-0.00066912];0.03943662;6.0;372071598075600
264;[0.04974713];[0.00193007];[0.00665931];[0.08952954];[0.0225757];0.04964789;2.0;[0.04075049];[0.02586779];[0.00694033];[-0.06113138];[-0.00441106];0.04014085;6.0;372071665062900
265;[0.05053737];[0.00273773];[0.01108063];[0.09384294];[0.0305201];0.051056340000000006;1.0;[0.04101006];[0.01340691];[0.00573087];[-0.08071456];[-0.00959675];0.04014085;6.0;372071732219800
266;[0.05041255];[-0.00487882];[0.0189959];[0.09678288];[0.03321429];0.050352110000000005;0.0;[0.0399491];[-0.00120122];[0.00428097];[-0.11028792];[-0.01671649];0.03873239;6.0;372071799288600
267;[0.05055105];[-0.00942813];[0.0229498];[0.08379398];[0.03835224];0.051056340000000006;-1.0;[0.03917164];[-0.00573935];[-0.00241791];[-0.11766175];[-0.01805819];0.03873239;6.0;372071866301100
268;[0.05003793];[-0.01760546];[0.0279228];[0.08588885];[0.04106677];0.050352110000000005;-2.0;[0.03878758];[-0.00331727];[-0.0087999];[-0.07775258];[-0.01614031];0.03873239;6.0;372071933364800
269;[0.04917082];[-0.02579625];[0.03150462];[0.07798346];[0.0438066];0.04964789;-3.0;[0.03873031];[0.00173622];[-0.01212305];[-0.03415591];[-0.01337741];0.03873239;6.0;372072000489700
270;[0.04603554];[-0.04661245];[0.03890342];[0.04429099];[0.03833837];0.04542254;-4.0;[0.03927883];[0.00908064];[-0.01349987];[-9.03175537e-05];[-0.00944071];0.03943662;6.0;372072067512900
271;[0.04337992];[-0.05562258];[0.03670405];[0.01113267];[0.04052738];0.04401408;-5.0;[0.03968597];[0.01189186];[-0.0111303];[0.01513439];[-0.00835617];0.03943662;6.0;372072134600800
272;[0.04040837];[-0.06174664];[0.03511342];[0.04136026];[0.04344259];0.04119718;-6.0;[0.040331];[0.01413898];[-0.00928641];[0.00874456];[-0.00716271];0.04014085;6.0;372072201560800
273;[0.0373795];[-0.06507772];[0.03457229];[0.06935822];[0.03955173];0.03838028;-6.0;[0.04105902];[0.0152626];[-0.00763996];[0.00502964];[-0.00638854];0.040845070000000004;6.0;372072268834300
274;[0.03397039];[-0.06906468];[0.03356967];[0.0462613];[0.03533573];0.03485915;-6.0;[0.04136476];[0.01244256];[-0.00515894];[-0.00775118];[-0.00787998];0.040845070000000004;6.0;372072335749300
275;[0.03040032];[-0.07156052];[0.03103478];[0.03185388];[0.0319453];0.031338029999999996;-6.0;[0.04225545];[0.01441441];[-0.00617431];[-0.01420608];[-0.00605775];0.04225352;6.0;372072402915200
276;[0.02253908];[-0.10110176];[0.03844108];[-0.04537632];[0.01109731];0.020774650000000002;-6.0;[0.04351564];[0.01814124];[-0.00683485];[0.00560812];[-0.00330688];0.043661969999999994;6.0;372072469968900
277;[0.01524887];[-0.11282936];[0.02889637];[-0.14744343];[0.00225973];0.015140849999999999;-6.0;[0.04453486];[0.0183473];[-0.00490437];[0.01406631];[-0.00282308];0.044366199999999995;6.0;372072537067600
278;[0.00829872];[-0.11281586];[0.01624783];[-0.11982156];[-0.00079609];0.00880282;-6.0;[0.0449296];[0.01357525];[-0.00187824];[-0.00509129];[-0.00522149];0.044366199999999995;6.0;372072604010300
279;[0.00136244];[-0.10895721];[0.00761491];[-0.07283219];[-0.0029412];0.00176056;-6.0;[0.04537584];[0.01083598];[-0.00191829];[-0.0260203];[-0.00604148];0.04507042;6.0;372072671050000
280;[-0.00976695];[-0.13311813];[0.0130511];[-0.12158384];[-0.02360607];-0.01232394;-6.0;[0.04548294];[0.00726354];[-0.0020231];[-0.03168881];[-0.0075499];0.04507042;6.0;372072738129500
281;[-0.01904992];[-0.13294864];[0.00031976];[-0.19809286];[-0.02803202];-0.0193662;-6.0;[0.04629006];[0.0103627];[-0.00498177];[-0.0224906];[-0.0049518];0.04647887;6.0;372072805499400
282;[-0.02689285];[-0.11881763];[-0.01334553];[-0.12608396];[-0.02529222];-0.02640845;-6.0;[0.04670092];[0.00990187];[-0.00433842];[-0.00431701];[-0.00503155];0.04647887;6.0;372072872271700
283;[-0.0372377];[-0.12514869];[-0.01164232];[-0.10602734];[-0.03670272];-0.039084509999999996;-6.0;[0.04727361];[0.0105272];[-0.00427417];[-0.00590771];[-0.00430365];0.0471831;6.0;372072939292500
284;[-0.04531698];[-0.11277577];[-0.02099524];[-0.13081016];[-0.03545424];-0.04542254;-6.0;[0.04708675];[0.00560717];[-0.00200715];[-0.01630745];[-0.00710774];0.04647887;6.0;372073006336400
285;[-0.05068932];[-0.08530222];[-0.03130729];[-0.04057909];[-0.02540167];-0.04964789;-6.0;[0.04730447];[0.00541542];[-0.00347551];[-0.02971333];[0.00115127];0.0471831;5.0;372073073342700
286;[-0.0546166];[-0.05941259];[-0.03250462];[0.05497831];[-0.01675015];-0.053873239999999996;-6.0;[0.04738923];[0.00437131];[-0.00136425];[0.02144572];[0.00798294];0.0471831;4.0;372073140577800
287;[-0.05763819];[-0.04057874];[-0.02742074];[0.08788507];[-0.01162506];-0.05739437;-6.0;[0.04695052];[-0.00094021];[0.00391017];[0.0361324];[0.01196182];0.04647887;3.0;372073207629000
288;[-0.05709457];[-0.0085835];[-0.02802787];[0.12855661];[0.00340242];-0.05528169;-6.0;[0.04618299];[-0.00770984];[0.00863423];[0.02983521];[0.01519927];0.04577465;2.0;372073274607200
289;[-0.05478735];[0.01883126];[-0.02204892];[0.20485094];[0.01629749];-0.053169009999999996;-6.0;[0.04525336];[-0.01380705];[0.0119135];[0.02838714];[0.01888362];0.04507042;1.0;372073341721600
290;[-0.0523679];[0.03075533];[-0.00903311];[0.20933068];[0.02107218];-0.05176056;-6.0;[0.04385725];[-0.0212638];[0.01536699];[0.03033955];[0.02153439];0.043661969999999994;0.0;372073408761200
291;[-0.05118559];[0.02430575];[0.00570025];[0.13230174];[0.01643034];-0.05176056;-6.0;[0.04309711];[-0.02189217];[0.01564028];[0.04657701];[0.02837933];0.043661969999999994;-1.0;372073475817900
292;[-0.04625888];[0.04284482];[0.00210565];[0.1098658];[0.0295543];-0.04401408;-6.0;[0.04149397];[-0.02851963];[0.02031665];[0.0670519];[0.03094062];0.041549300000000004;-2.0;372073542837900
293;[-0.04212472];[0.04717979];[0.00916969];[0.16583367];[0.03318971];-0.04119718;-6.0;[0.03981138];[-0.03401729];[0.0234042];[0.06166844];[0.03436045];0.04014085;-3.0;372073609955800
294;[-0.0378678];[0.0477597];[0.0157094];[0.14254934];[0.0355902];-0.03697183;-6.0;[0.03642657];[-0.04951094];[0.02978355];[0.04093936];[0.03128395];0.03591549;-4.0;372073677051400
295;[-0.03536049];[0.03416044];[0.02480197];[0.09188449];[0.0297329];-0.035563380000000006;-6.0;[0.0329579];[-0.059553];[0.03016577];[0.00907725];[0.03185195];0.03309859;-5.0;372073744207300
296;[-0.03476646];[0.01209543];[0.03047815];[-0.00149759];[0.01932893];-0.035563380000000006;-6.0;[0.02749028];[-0.07833177];[0.03364447];[-0.01140775];[0.02620981];0.02676056;-6.0;372073811063100
297;[-0.03511787];[-0.00625943];[0.02829489];[-0.07224367];[0.01134343];-0.035563380000000006;-6.0;[0.0209992];[-0.09545537];[0.03316075];[-0.05506447];[0.01354341];0.02042254;-6.0;372073878090400
298;[-0.03698769];[-0.02458514];[0.02433321];[-0.10525496];[0.00239579];-0.03767606;-6.0;[0.0154569];[-0.09662458];[0.02295148];[-0.08193008];[0.01076555];0.01619718;-6.0;372073945186900
299;[-0.03859071];[-0.03027649];[0.01486083];[-0.10538981];[0.00039882];-0.03838028;-6.0;[0.01074257];[-0.08835203];[0.01318715];[-0.02659931];[0.01257281];0.011971830000000001;-6.0;372074012304100
300;[-0.04059575];[-0.03304698];[0.00840207];[-0.06794222];[-0.00130409];-0.04049296;-6.0;[0.00658613];[-0.07781182];[0.00825583];[0.03015154];[0.01489949];0.00774648;-6.0;372074079360800
301;[-0.04270266];[-0.03330436];[0.00398687];[-0.04503028];[-0.00228768];-0.042605630000000005;-6.0;[0.00225295];[-0.07256457];[0.0086965];[0.04913749];[0.01374699];0.0028169;-6.0;372074146354100
302;[-0.04650555];[-0.04374072];[0.00531805];[-0.05879289];[-0.01025262];-0.04753521;-6.0;[-0.00572942];[-0.09490247];[0.01868305];[-0.03110797];[-0.0043991];-0.00774648;-6.0;372074213394400
303;[-0.04826983];[-0.03499397];[-0.0034977];[-0.05997003];[-0.00590079];-0.04753521;-6.0;[-0.00947962];[-0.07890048];[0.00368847];[-0.07526544];[0.00307984];-0.00774648;-6.0;372074280585000
304;[-0.051258];[-0.03660176];[-0.00299019];[-0.0224818];[-0.00921178];-0.05176056;-6.0;[-0.01730225];[-0.09449892];[0.00931606];[-0.04466784];[-0.01139862];-0.01901408;-6.0;372074347670300
305;[-0.05290416];[-0.02833867];[-0.00706303];[-0.02005971];[-0.00593316];-0.05246479;-6.0;[-0.02379255];[-0.09418935];[0.00225075];[-0.11286673];[-0.01471404];-0.023943660000000002;-6.0;372074414586200
306;[-0.05417436];[-0.02060158];[-0.00802279];[0.01570608];[-0.00333077];-0.053873239999999996;-6.0;[-0.02971124];[-0.08764764];[-0.00527116];[-0.08009223];[-0.01500243];-0.029577460000000003;-6.0;372074481745300
307;[-0.05447384];[-0.01005037];[-0.00854339];[0.04060478];[0.00127159];-0.053873239999999996;-6.0;[-0.03824154];[-0.10004572];[-0.00214533];[-0.09870485];[-0.02790566];-0.04014085;-6.0;372074548893900
308;[-0.05261323];[0.00983043];[-0.01071105];[0.09258542];[0.0120596];-0.051056340000000006;-6.0;[-0.04961374];[-0.12577846];[0.00022879];[-0.21949119];[-0.04862108];-0.0528169;-6.0;372074615892800
309;[-0.05008785];[0.02426219];[-0.00627623];[0.14767906];[0.01956934];-0.04894366;-6.0;[-0.05644785];[-0.10691471];[-0.02204553];[-0.22630837];[-0.04095433];-0.055633800000000004;-6.0;372074682817300
310;[-0.04747492];[0.03026461];[0.00168934];[0.1468093];[0.01496019];-0.04683099;-5.0;[-0.06067114];[-0.07351047];[-0.0366642];[-0.04500727];[-0.02676809];-0.059154929999999994;-6.0;372074749996600
311;[-0.04548023];[0.02708424];[0.00752234];[0.06298933];[0.00638302];-0.04542254;-4.0;[-0.06141424];[-0.03004561];[-0.04233947];[0.11813808];[-0.00694665];-0.059154929999999994;-6.0;372074817015300
312;[-0.04351809];[0.02437359];[0.00694222];[-0.00487819];[-0.00080175];-0.043309860000000006;-3.0;[-0.0610101];[-0.00024766];[-0.0332881];[0.21424478];[0.00487168];-0.05985915;-6.0;372074883996400
313;[-0.04195064];[0.02114858];[0.00401045];[-0.04013915];[-0.00818526];-0.04190141;-2.0;[-0.05844039];[0.02600113];[-0.0232831];[0.22921126];[0.01686706];-0.05704225;-6.0;372074951084300
314;[-0.04096758];[0.01694936];[0.00025557];[-0.06931482];[-0.01633225];-0.04119718;-1.0;[-0.05553859];[0.03793184];[-0.00940769];[0.21741642];[0.02191205];-0.05492958;-6.0;372075018291900
315;[-0.04066195];[0.01188464];[-0.00413916];[-0.09932362];[-0.0252773];-0.04119718;0.0;[-0.05288844];[0.03799675];[0.00334395];[0.15590887];[0.02173317];-0.0528169;-6.0;372075085354200
316;[-0.04106816];[0.00638228];[-0.00926622];[-0.12992111];[-0.03483452];-0.04190141;1.0;[-0.04934717];[0.04063653];[0.00836618];[0.10900957];[0.02489662];-0.048591550000000004;-6.0;372075152442600
317;[-0.04133372];[0.00672309];[-0.01725444];[-0.14447476];[-0.04110522];-0.04190141;2.0;[-0.0474868];[0.0290275];[0.01672386];[0.07074865];[0.01954216];-0.047887320000000004;-6.0;372075219435300
318;[-0.04095415];[0.01404773];[-0.02603448];[-0.12533821];[-0.04364192];-0.04119718;3.0;[-0.0470931];[0.0111601];[0.02144768];[-0.01135737];[0.01104705];-0.047887320000000004;-6.0;372075286418600
319;[-0.04014175];[0.02336087];[-0.03203904];[-0.09590476];[-0.04551226];-0.04049296;4.0;[-0.04783967];[-0.00626848];[0.02060536];[-0.07585915];[0.00288949];-0.048591550000000004;-6.0;372075353562400
320;[-0.03912435];[0.03125165];[-0.03511394];[-0.08416503];[-0.0483847];-0.03978873;5.0;[-0.048994];[-0.01694762];[0.01485724];[-0.09859838];[-0.00168711];-0.04929577;-6.0;372075420730900
321;[-0.0380773];[0.03649726];[-0.03668658];[-0.09323134];[-0.05266415];-0.039084509999999996;6.0;[-0.05054064];[-0.02303132];[0.00876353];[-0.08691923];[-0.00452521];-0.050704229999999996;-6.0;372075487662500
322;[-0.03538322];[0.05115044];[-0.04246688];[-0.08468456];[-0.04274796];-0.035563380000000006;6.0;[-0.05297949];[-0.03031148];[0.00536926];[-0.0804523];[-0.00912154];-0.05352113;-6.0;372075554649300
323;[-0.03264146];[0.05996315];[-0.04028463];[-0.01765138];[-0.03723737];-0.0334507;6.0;[-0.05538588];[-0.03254952];[0.00049167];[-0.07939367];[-0.01107665];-0.055633800000000004;-6.0;372075622053100
324;[-0.02708296];[0.08245362];[-0.04198789];[0.03606514];[-0.02245471];-0.02640845;6.0;[-0.05849831];[-0.03697343];[-0.00178856];[-0.07481941];[-0.01510743];-0.059154929999999994;-6.0;372075688866200
325;[-0.02175975];[0.09168744];[-0.03321122];[0.09143647];[-0.01598192];-0.022183099999999997;6.0;[-0.0606754];[-0.03195181];[-0.00758586];[-0.06365201];[-0.01341927];-0.06056338;-6.0;372075755845400
326;[-0.00965597];[0.13949529];[-0.04041877];[0.18664688];[0.01643973];-0.0059859200000000005;6.0;[-0.06308211];[-0.0294263];[-0.00909327];[-0.03518178];[-0.0139568];-0.06338028000000001;-6.0;372075822949200
327;[0.00061583];[0.1510832];[-0.02049797];[0.30603079];[0.02545053];0.00105634;6.0;[-0.06395664];[-0.01732008];[-0.01334399];[-0.0081066];[-0.00836924];-0.06338028000000001;-6.0;372075890105100
328;[0.00867698];[0.13516646];[0.00341321];[0.1918317];[0.02020271];0.00739437;6.0;[-0.06397202];[-0.0045082];[-0.01396515];[0.04355312];[-0.00258629];-0.06338028000000001;-6.0;372075957065300
329;[0.01559071];[0.11303428];[0.01556603];[0.0458348];[0.0136375];0.01443662;6.0;[-0.06365275];[0.003938];[-0.01062583];[0.06583306];[0.00078976];-0.06338028000000001;-6.0;372076024105200
330;[0.0219609];[0.09545367];[0.01719495];[-0.02674759];[0.01053302];0.021478869999999997;6.0;[-0.06290505];[0.00990518];[-0.00688872];[0.06329113];[0.00337869];-0.06267605999999999;-6.0;372076091153500
331;[0.0312771];[0.10656837];[0.00626533];[0.02510682];[0.02488047];0.0334507;6.0;[-0.06119809];[0.01824981];[-0.00513459];[0.06832137];[0.00816915];-0.06056338;-6.0;372076158216500
332;[0.03783739];[0.09552878];[0.01360879];[0.09438225];[0.02328693];0.03767606;6.0;[-0.05947131];[0.02180963];[-0.00105175];[0.07569504];[0.01032184];-0.059154929999999994;-6.0;372076225347000
333;[0.04351023];[0.08159254];[0.01866989];[0.04021728];[0.02056183];0.043309860000000006;6.0;[-0.05744315];[0.02433534];[0.00210683];[0.06705928];[0.01247669];-0.05704225;-6.0;372076292465000
334;[0.04664271];[0.05606522];[0.02440885];[-0.02583266];[0.01045534];0.04542254;6.0;[-0.05574446];[0.02235534];[0.00594654];[0.05433447];[0.00435446];-0.055633800000000004;-5.0;372076359433800
335;[0.04848088];[0.03343871];[0.02293291];[-0.09931508];[0.00210436];0.04753521;6.0;[-0.05471569];[0.01621356];[0.00674571];[-0.01821914];[-0.00538491];-0.05492958;-4.0;372076426474400
336;[0.04864116];[0.01167885];[0.01896121];[-0.13567912];[-0.00680777];0.04753521;6.0;[-0.0548909];[0.00549808];[0.00519971];[-0.08447809];[-0.01772076];-0.055633800000000004;-3.0;372076493525800
337;[0.04732129];[-0.0076616];[0.01325472];[-0.16223384];[-0.01546836];0.04612676;6.0;[-0.05521521];[0.00046753];[-0.00199519];[-0.12928648];[-0.02654112];-0.055633800000000004;-2.0;372076560544500
338;[0.04634491];[-0.01288092];[0.00250981];[-0.14973317];[-0.01655328];0.04612676;6.0;[-0.05585223];[-0.00144135];[-0.00993599];[-0.13676681];[-0.03416604];-0.056338030000000004;-1.0;372076627608500
339;[0.04460412];[-0.01761403];[-0.00332255];[-0.10856912];[-0.01908258];0.04401408;6.0;[-0.05653083];[0.00010113];[-0.01774162];[-0.13523662];[-0.0403044];-0.05704225;0.0;372076694723300
340;[0.04340244];[-0.01464185];[-0.00951363];[-0.08005283];[-0.01755112];0.043309860000000006;6.0;[-0.05671216];[0.00691261];[-0.0256486];[-0.12139947];[-0.04366808];-0.05704225;1.0;372076761712800
341;[0.04132814];[-0.01748027];[-0.00988565];[-0.06056986];[-0.02047127];0.04049296;6.0;[-0.05571009];[0.02089977];[-0.03340018];[-0.08675842];[-0.04292826];-0.055633800000000004;2.0;372076828805500
342;[0.04172471];[-0.00185255];[-0.01754599];[-0.02893841];[-0.01162364];0.042605630000000005;6.0;[-0.05449073];[0.03157944];[-0.03587898];[-0.05735402];[-0.04454746];-0.05492958;3.0;372076895890700
343;[0.0418884];[0.00607403];[-0.01581811];[0.0343587];[-0.00843669];0.04190141;6.0;[-0.05372512];[0.03463656];[-0.03483];[-0.07562288];[-0.05053035];-0.05492958;4.0;372076963035300
344;[0.0429958];[0.01562828];[-0.01411961];[0.04602005];[-0.00357597];0.043309860000000006;6.0;[-0.05291998];[0.03659115];[-0.03601924];[-0.11507168];[-0.05647102];-0.05422535;5.0;372077030136300
345;[0.04409039];[0.01956995];[-0.00970702];[0.0516482];[-0.00180291];0.04401408;6.0;[-0.05083218];[0.04718098];[-0.04204866];[-0.11811381];[-0.0566372];-0.051408449999999994;6.0;372077097083000
346;[0.04502356];[0.01906787];[-0.00527851];[0.03076346];[-0.00209654];0.04471831;6.0;[-0.04671575];[0.06817159];[-0.049191];[-0.06408416];[-0.04260321];-0.04647887;6.0;372077164104800
347;[0.04578199];[0.01642815];[-0.00248944];[0.00524343];[-0.00316576];0.04542254;6.0;[-0.04282246];[0.07834547];[-0.04430055];[0.01718071];[-0.03615041];-0.043661969999999994;6.0;372077231170400
348;[0.04642664];[0.01365516];[-0.00152155];[-0.01218848];[-0.00405611];0.04612676;6.0;[-0.0389292];[0.08142743];[-0.03664182];[0.00980524];[-0.03316774];-0.04014085;6.0;372077298509800
349;[0.04660525];[0.00890044];[-0.00068478];[-0.02587257];[-0.0062054];0.04612676;6.0;[-0.03479869];[0.08223641];[-0.03104689];[-0.01234858];[-0.03058004];-0.03591549;6.0;372077365377300
350;[0.0461238];[0.00191722];[-0.00016529];[-0.04711229];[-0.00980165];0.04542254;6.0;[-0.02677467];[0.10749652];[-0.0364698];[0.04213913];[-0.01187024];-0.025352109999999997;6.0;372077432334400
351;[0.04532876];[-0.00362988];[-0.00163475];[-0.06538195];[-0.01260703];0.04471831;6.0;[-0.01911112];[0.11811764];[-0.02786959];[0.13255048];[-0.00301869];-0.01901408;6.0;372077499449300
352;[0.04403008];[-0.00922526];[-0.00332617];[-0.07431146];[-0.01581898];0.043309860000000006;6.0;[-0.00819062];[0.14238463];[-0.02504104];[0.17542207];[0.01592803];-0.00633803;6.0;372077566661900
353;[0.04338783];[-0.00687663];[-0.00810123];[-0.0644022];[-0.01434591];0.043309860000000006;6.0;[-0.00330445];[0.11144155];[0.00258557];[0.12635767];[0.0003595];-0.00633803;6.0;372077633598500
354;[0.04236546];[-0.00701605];[-0.00912188];[-0.0418697];[-0.01509092];0.04190141;6.0;[0.0053775];[0.11471307];[-0.00064262];[0.00532338];[0.00972717];0.00633803;6.0;372077700629900
355;[0.04239213];[0.00033136];[-0.01242888];[-0.02349557];[-0.0111268];0.042605630000000005;6.0;[0.02043163];[0.16060577];[-0.01588311];[0.1896814];[0.04484684];0.025352109999999997;6.0;372077767734400
356;[0.04346021];[0.01182165];[-0.01433322];[0.02376173];[-0.00483083];0.04401408;6.0;[0.03099753];[0.15495705];[0.00715139];[0.3144093];[0.04557747];0.03098592;6.0;372077834835000
357;[0.04375125];[0.01236886];[-0.00909837];[0.03763328];[-0.00543048];0.043309860000000006;6.0;[0.0374386];[0.11680719];[0.03215572];[0.12488449];[0.02894914];0.035211269999999996;6.0;372077901869800
358;[0.0447054];[0.01564297];[-0.00750336];[0.01753235];[0.0044123];0.04471831;5.0;[0.04186873];[0.07811891];[0.03889903];[-0.0731109];[0.01411626];0.04014085;6.0;372077968972600
359;[0.04771519];[0.03032604];[-0.00790412];[0.09659374];[0.02112107];0.04894366;4.0;[0.04602101];[0.05618237];[0.03050562];[-0.13544511];[0.00921429];0.04577465;6.0;372078036043900
360;[0.04969035];[0.02955197];[0.00330484];[0.14884813];[0.02776679];0.04964789;3.0;[0.04799875];[0.03313821];[0.02490426];[-0.12774674];[0.00130302];0.0471831;6.0;372078103240600
361;[0.05080682];[0.0194648];[0.01502059];[0.10932471];[0.02970928];0.050352110000000005;2.0;[0.04822137];[0.01152752];[0.01942952];[-0.14682392];[-0.00725835];0.0471831;6.0;372078170141000
362;[0.0517793];[0.00997242];[0.02127385];[0.07118157];[0.03287916];0.05176056;1.0;[0.04736431];[-0.0046518];[0.0121069];[-0.1579973];[-0.01384825];0.04647887;6.0;372078237253400
363;[0.05231213];[0.00026761];[0.02542251];[0.06186278];[0.03591802];0.05246479;0.0;[0.04623031];[-0.01220669];[0.00327902];[-0.1415513];[-0.01651519];0.04577465;6.0;372078304311500
364;[0.05054002];[-0.02174756];[0.03310719];[0.02805624];[0.03091459];0.04964789;-1.0;[0.044358];[-0.0184211];[-0.00232059];[-0.11597627];[-0.01981496];0.043661969999999994;6.0;372078371242000
