;xbx;vx;ax;vax;ux;posx;setx;xby;vy;ay;vay;uy;posy;sety;tr
130;[-0.05175089];[-0.01814305];[-0.00101356];[-0.00175436];[-0.00162183];-0.05176056;-6.0;[-0.02244161];[-0.11136179];[0.00593453];[-0.08560317];[-0.02232646];-0.024647890000000002;-6.0;374016430785700
131;[-0.05264178];[-0.01490825];[-0.00192227];[0.00165927];[-0.00067506];-0.05246479;-6.0;[-0.03006407];[-0.10869501];[-0.00390189];[-0.15257414];[-0.02491175];-0.03028169;-6.0;374016497845600
132;[-0.05290502];[-0.00878889];[-0.00316307];[0.01861297];[0.00209946];-0.05246479;-6.0;[-0.03635289];[-0.09500392];[-0.0143863];[-0.09089298];[-0.02174286];-0.03591549;-6.0;374016564985100
133;[-0.05199289];[0.00247015];[-0.0047472];[0.05263534];[0.00815172];-0.051056340000000006;-6.0;[-0.04696977];[-0.11492491];[-0.00619549];[-0.11593631];[-0.04069333];-0.05;-6.0;374016632645700
134;[-0.05091532];[0.00929504];[-0.00190689];[0.08132887];[0.01145623];-0.050352110000000005;-6.0;[-0.05382323];[-0.10050973];[-0.02049555];[-0.16997888];[-0.0364739];-0.05352113;-6.0;374016698970600
135;[-0.04948118];[0.01407405];[0.00147438];[0.08113227];[0.00626198];-0.04894366;-5.0;[-0.05777981];[-0.06935216];[-0.03325744];[-0.03514232];[-0.02330488];-0.056338030000000004;-6.0;374016766160000
136;[-0.04795591];[0.0164704];[0.00231819];[0.03165143];[0.00072414];-0.04753521;-4.0;[-0.05976479];[-0.03763373];[-0.03518563];[0.0920029];[-0.01043495];-0.058450699999999994;-6.0;374016833180500
137;[-0.04643919];[0.01789997];[0.00087296];[-0.00230698];[-0.00486797];-0.04612676;-3.0;[-0.0601642];[-0.01135509];[-0.02954917];[0.1547371];[-6.55513113e-05];-0.059154929999999994;-6.0;374016900252900
138;[-0.04536619];[0.01648288];[-0.000931];[-0.03237787];[-0.01205269];-0.04542254;-2.0;[-0.05926133];[0.00840876];[-0.02088884];[0.17050507];[0.00791975];-0.058450699999999994;-6.0;374016967279500
139;[-0.04496516];[0.01224959];[-0.00336118];[-0.0702622];[-0.02090079];-0.04542254;-1.0;[-0.05759858];[0.02059171];[-0.0113323];[0.1588306];[0.01295681];-0.05704225;-6.0;374017034364200
140;[-0.04489563];[0.00921633];[-0.00812837];[-0.1041709];[-0.02901516];-0.04542254;0.0;[-0.05583288];[0.02445412];[-0.00209045];[0.12550577];[0.01440976];-0.055633800000000004;-6.0;374017101447200
141;[-0.04491357];[0.00907567];[-0.01446106];[-0.11939068];[-0.03563475];-0.04542254;1.0;[-0.05423476];[0.0226249];[0.0048434];[0.08060164];[0.01362408];-0.05422535;-6.0;374017168485700
142;[-0.04445779];[0.01453087];[-0.02199685];[-0.11310885];[-0.03916499];-0.04471831;2.0;[-0.05283369];[0.01854511];[0.00862317];[0.04224913];[0.01225141];-0.0528169;-6.0;374017235501600
143;[-0.04366883];[0.02195837];[-0.02775177];[-0.09422393];[-0.0419272];-0.04401408;3.0;[-0.05240515];[0.00895878];[0.01188082];[0.00542661];[0.00769606];-0.0528169;-6.0;374017302682100
144;[-0.04185453];[0.03450334];[-0.03342661];[-0.0712519];[-0.04157638];-0.04190141;4.0;[-0.05292265];[-0.00290615];[0.01277656];[-0.03928317];[0.00184954];-0.05352113;-6.0;374017369733900
145;[-0.0407906];[0.03731257];[-0.03269284];[-0.06929965];[-0.04744885];-0.04190141;5.0;[-0.05342903];[-0.00861181];[0.00894341];[-0.05877729];[-0.00033323];-0.05352113;-6.0;374017436771000
146;[-0.0381645];[0.04954007];[-0.03767705];[-0.08072919];[-0.0466198];-0.03838028;6.0;[-0.05503298];[-0.01768828];[0.00744803];[-0.06236247];[-0.0054335];-0.055633800000000004;-6.0;374017503734600
147;[-0.03337301];[0.07196113];[-0.04398568];[-0.02558911];[-0.03157041];-0.03274648;6.0;[-0.05759401];[-0.028073];[0.00564595];[-0.08855106];[-0.01174134];-0.058450699999999994;-6.0;374017570839000
148;[-0.0291829];[0.0799754];[-0.03704724];[0.04849294];[-0.02624898];-0.029929579999999997;6.0;[-0.05970659];[-0.02929688];[-0.00068518];[-0.09187259];[-0.01270128];-0.05985915;-6.0;374017637910600
149;[-0.02523838];[0.07978533];[-0.02832033];[0.02305258];[-0.02486746];-0.02640845;6.0;[-0.06096055];[-0.02215969];[-0.00729132];[-0.04765714];[-0.00928113];-0.06056338;-6.0;374017705030100
150;[-0.01476521];[0.12168687];[-0.03897611];[0.10273172];[0.00430857];-0.01161972;6.0;[-0.06294843];[-0.02198341];[-0.00679115];[-0.01918333];[-0.01095874];-0.06338028000000001;-6.0;374017771922300
151;[-0.00654622];[0.12864282];[-0.02235502];[0.22266337];[0.01023884];-0.00669014;6.0;[-0.06372873];[-0.01379722];[-0.00976766];[-0.01167457];[-0.00727001];-0.06338028000000001;-6.0;374017839056500
152;[0.00060905];[0.11933523];[-0.0051417];[0.13428902];[0.00852623];-0.00035211;6.0;[-0.06381225];[-0.00427175];[-0.01067204];[0.02607211];[-0.00293766];-0.06338028000000001;-6.0;374017906125800
153;[0.00651432];[0.10149884];[0.00566355];[0.03085516];[0.00324735];0.00528169;6.0;[-0.06360079];[0.00245124];[-0.00857242];[0.0459561];[-0.0001818];-0.06338028000000001;-6.0;374017973206500
154;[0.01559385];[0.11162303];[-0.00125081];[0.03001232];[0.01635534];0.01725352;6.0;[-0.06293232];[0.00814205];[-0.00618723];[0.04908578];[0.00246408];-0.06267605999999999;-6.0;374018040483300
155;[0.02244454];[0.10276895];[0.00617406];[0.08586341];[0.01602044];0.022183099999999997;6.0;[-0.06253857];[0.00829913];[-0.00216819];[0.03954807];[0.00208892];-0.06267605999999999;-6.0;374018107370100
156;[0.02785966];[0.0861515];[0.01331008];[0.02682917];[0.01147723];0.02711268;6.0;[-0.06197366];[0.00843847];[-0.0003068];[0.02027863];[0.00229845];-0.06197183;-6.0;374018174318100
157;[0.03423093];[0.0826335];[0.01052152];[0.00534326];[0.0154883];0.03485915;6.0;[-0.06090259];[0.01147539];[-0.0005048];[0.02189496];[0.00455964];-0.06056338;-6.0;374018241389600
158;[0.03794201];[0.0633346];[0.01602903];[1.87952341e-05];[0.00851184];0.03697183;6.0;[-0.0599767];[0.01194257];[0.00102028];[0.02902407];[0.00517403];-0.05985915;-6.0;374018308462100
159;[0.03973608];[0.03929549];[0.01862132];[-0.0775345];[-0.00130431];0.03838028;6.0;[-0.05960976];[0.00786419];[0.00370773];[0.0136114];[-0.00471558];-0.05985915;-5.0;374018375558400
160;[0.04024904];[0.01844915];[0.01540195];[-0.13391966];[-0.00959879];0.039084509999999996;6.0;[-0.05915085];[0.00630284];[0.00092524];[-0.04655138];[-0.01214816];-0.059154929999999994;-4.0;374018442584800
161;[0.03951511];[0.00097712];[0.00975071];[-0.15658141];[-0.01697057];0.03838028;6.0;[-0.05898793];[0.00496243];[-0.00343826];[-0.07190163];[-0.01952523];-0.059154929999999994;-3.0;374018509749000
162;[0.03838834];[-0.0084222];[0.00165585];[-0.15277902];[-0.020574];0.03767606;6.0;[-0.05935625];[0.0024649];[-0.00780819];[-0.09555743];[-0.02785254];-0.05985915;-2.0;374018576714900
163;[0.0368962];[-0.0131427];[-0.00516026];[-0.12650874];[-0.02265623];0.03626761;6.0;[-0.0595352];[0.00434766];[-0.01447416];[-0.11040199];[-0.03360919];-0.05985915;-1.0;374018643793500
164;[0.03579849];[-0.01084243];[-0.01158347];[-0.09205794];[-0.02132598];0.035563380000000006;6.0;[-0.05951699];[0.00898832];[-0.02089894];[-0.10495093];[-0.03807018];-0.05985915;0.0;374018710778700
165;[0.03545835];[-0.00284594];[-0.016278];[-0.04332457];[-0.01718828];0.035563380000000006;6.0;[-0.05892642];[0.01737117];[-0.02702356];[-0.09162996];[-0.04045871];-0.059154929999999994;1.0;374018777988600
166;[0.03597741];[0.00801871];[-0.01813342];[0.00601543];[-0.01162577];0.03626761;6.0;[-0.05759092];[0.02859296];[-0.03199793];[-0.07039587];[-0.04121958];-0.05774648;2.0;374018845032100
167;[0.03646396];[0.01334921];[-0.01505562];[0.02937496];[-0.00949541];0.03626761;6.0;[-0.05675222];[0.03233021];[-0.03207649];[-0.07197302];[-0.04667219];-0.05774648;3.0;374018912059100
168;[0.03719979];[0.01665818];[-0.0119576];[0.02176622];[-0.00798739];0.03697183;6.0;[-0.05504123];[0.0405464];[-0.0355837];[-0.08994174];[-0.04866127];-0.055633800000000004;4.0;374018979133400
169;[0.03712902];[0.01187688];[-0.00705403];[-0.00354675];[-0.01110192];0.03626761;6.0;[-0.05285507];[0.04916855];[-0.03845612];[-0.08249044];[-0.05030757];-0.05352113;5.0;374019046309800
170;[0.03738246];[0.01051448];[-0.00692004];[-0.03279983];[-0.01144813];0.03697183;6.0;[-0.05047667];[0.05577543];[-0.03980819];[-0.08362856];[-0.05299256];-0.051408449999999994;6.0;374019113347300
171;[0.03787555];[0.01153877];[-0.00805041];[-0.02759834];[-0.01038974];0.03767606;6.0;[-0.04594477];[0.07438539];[-0.04586806];[-0.0607276];[-0.03982293];-0.04577465;6.0;374019180320400
172;[0.03852829];[0.01339272];[-0.00856597];[-0.01473857];[-0.008975];0.03838028;6.0;[-0.0419529];[0.0810339];[-0.04049848];[0.00951114];[-0.03495934];-0.042957749999999996;6.0;374019247391400
173;[0.03926107];[0.0148996];[-0.00817427];[-0.00598997];[-0.00781977];0.039084509999999996;6.0;[-0.03554813];[0.09877486];[-0.0397718];[0.03842713];[-0.02207356];-0.035211269999999996;6.0;374019314421800
174;[0.0395845];[0.01265966];[-0.00618888];[-0.01128868];[-0.00896143];0.039084509999999996;6.0;[-0.02959732];[0.10359952];[-0.03060791];[0.07425083];[-0.01713086];-0.03028169;6.0;374019381462100
175;[0.04007176];[0.012151];[-0.00617698];[-0.02189542];[-0.00877651];0.03978873;6.0;[-0.02377011];[0.1021287];[-0.02181955];[0.0436838];[-0.01485267];-0.024647890000000002;6.0;374019448672800
176;[0.04067804];[0.01272544];[-0.00658489];[-0.01755196];[-0.00797392];0.04049296;6.0;[-0.01814562];[0.09741658];[-0.01563163];[0.01091429];[-0.01369644];-0.01901408;6.0;374019515861400
177;[0.04136001];[0.01358746];[-0.00661452];[-0.01071182];[-0.00706376];0.04119718;6.0;[-0.00882268];[0.11849025];[-0.02169067];[0.05819419];[0.00426848];-0.00704225;6.0;374019582668600
178;[0.04207684];[0.01419262];[-0.00620176];[-0.00645753];[-0.00632139];0.04190141;6.0;[-0.00117865];[0.11824471];[-0.01120473];[0.12986749];[0.0078332];-0.00140845;6.0;374019649775300
179;[0.04279862];[0.01435415];[-0.00556524];[-0.00545279];[-0.00581034];0.042605630000000005;6.0;[0.00560363];[0.10873886];[-0.00071968];[0.07538218];[0.00693871];0.00492958;6.0;374019716795300
180;[0.04436476];[0.0199753];[-0.00706198];[0.008689];[-0.00176908];0.04471831;6.0;[0.0152379];[0.12055759];[-0.00370718];[0.08141531];[0.02046023];0.01690141;6.0;374019783816500
181;[0.04598422];[0.02333409];[-0.00568257];[0.03186067];[0.00068242];0.04612676;6.0;[0.02232801];[0.10922891];[0.00740888];[0.11128986];[0.01854908];0.021830989999999998;6.0;374019850901700
182;[0.04755148];[0.02405637];[-0.00309334];[0.03170604];[0.00173312];0.04753521;6.0;[0.02775599];[0.08892493];[0.01619829];[0.02527239];[0.01210193];0.02676056;6.0;374019917970900
183;[0.04988081];[0.02880677];[-0.00291393];[0.03669101];[0.01351764];0.050352110000000005;5.0;[0.03488611];[0.08835022];[0.01106578];[0.00415714];[0.01851269];0.03591549;6.0;374019986523300
184;[0.05091032];[0.02156113];[0.00530755];[0.07096847];[0.0171145];0.050352110000000005;4.0;[0.03770023];[0.05978597];[0.02055379];[-0.0086961];[0.00584204];0.03591549;6.0;374020053652300
185;[0.05150837];[0.01221006];[0.01184713];[0.04649266];[0.01995046];0.051056340000000006;3.0;[0.04102317];[0.04680099];[0.01603315];[-0.08369535];[0.00366643];0.040845070000000004;6.0;374020120653400
186;[0.05360492];[0.01568563];[0.01138611];[0.06701077];[0.03104014];0.05457746;2.0;[0.04373655];[0.03773788];[0.01119714];[-0.06297366];[0.00252666];0.043661969999999994;6.0;374020187761300
187;[0.05451339];[0.0087284];[0.01863523];[0.10320748];[0.03485817];0.05457746;1.0;[0.04417012];[0.01897805];[0.01222081];[-0.07545666];[-0.00586633];0.042957749999999996;6.0;374020254807800
188;[0.05422161];[-0.00545745];[0.02662881];[0.07091394];[0.03452846];0.053873239999999996;0.0;[0.04386035];[0.00462818];[0.0086554];[-0.11700017];[-0.01182078];0.042957749999999996;6.0;374020321854400
189;[0.05327475];[-0.01932741];[0.03047788];[0.03482934];[0.0346574];0.053169009999999996;-1.0;[0.04296899];[-0.00509643];[0.00313335];[-0.1219033];[-0.01586284];0.04225352;6.0;374020388961600
190;[0.0512463];[-0.03476029];[0.03300282];[0.01496413];[0.03342626];0.051056340000000006;-2.0;[0.04197507];[-0.00887822];[-0.00303447];[-0.10567582];[-0.01721692];0.041549300000000004;6.0;374020455716900
191;[0.04833244];[-0.04923874];[0.03365381];[-0.00129172];[0.03229263];0.04823944;-3.0;[0.04109382];[-0.00822007];[-0.00804836];[-0.07598966];[-0.0167276];0.040845070000000004;6.0;374020522860900
192;[0.04553223];[-0.05589384];[0.03088367];[0.00893638];[0.03540242];0.04612676;-4.0;[0.04078978];[-0.00262893];[-0.01202458];[-0.04005969];[-0.01375673];0.040845070000000004;6.0;374020589939300
193;[0.04256448];[-0.0598484];[0.02968038];[0.04408612];[0.03921878];0.043309860000000006;-5.0;[0.04040418];[0.00050412];[-0.01200775];[-0.01373121];[-0.01272387];0.04014085;6.0;374020657285900
194;[0.03830768];[-0.07066037];[0.03315221];[0.05041123];[0.03807378];0.03838028;-6.0;[0.04118542];[0.0098967];[-0.01378909];[0.00700483];[-0.00754139];0.041549300000000004;6.0;374020724325300
195;[0.03420203];[-0.07608787];[0.03283392];[0.04096092];[0.03247006];0.03485915;-6.0;[0.04216601];[0.01615967];[-0.01188252];[0.03563559];[-0.0043861];0.04225352;6.0;374020791491900
196;[0.0303176];[-0.07686968];[0.02918819];[0.02297506];[0.02984777];0.031338029999999996;-6.0;[0.04269813];[0.01544246];[-0.0072172];[0.02588302];[-0.00517869];0.04225352;6.0;374020858525500
197;[0.02580123];[-0.08029712];[0.02730997];[0.01850057];[0.02512516];0.02640845;-6.0;[0.0432918];[0.01422866];[-0.00497136];[0.00010085];[-0.00561754];0.042957749999999996;6.0;374020925672400
198;[0.02095956];[-0.08340815];[0.02473579];[0.00105713];[0.02047514];0.021478869999999997;-6.0;[0.04391079];[0.01324907];[-0.00423944];[-0.01027548];[-0.00568693];0.043661969999999994;6.0;374020992691700
199;[0.01215636];[-0.11091458];[0.03073519];[-0.07607452];[9.49926817e-05];0.01021127;-6.0;[0.04498036];[0.01565141];[-0.00518965];[-0.00464604];[-0.00358353];0.04507042;6.0;374021059658900
200;[0.00797408];[-0.09360931];[0.01073423];[-0.09921045];[0.00873973];0.01021127;-6.0;[0.04546607];[0.01301776];[-0.00315636];[-0.00178053];[-0.00481646];0.04507042;6.0;374021126886900
201;[-0.00038681];[-0.10796317];[0.01434658];[-0.04126963];[-0.00529325];-0.00176056;-6.0;[0.04557908];[0.00861348];[-0.00179756];[-0.02269871];[-0.00693374];0.04507042;6.0;374021193857500
202;[-0.00832958];[-0.11279289];[0.00892599];[-0.11607531];[-0.01239645];-0.00880282;-6.0;[0.04550566];[0.00491026];[-0.00213514];[-0.03801022];[-0.00856337];0.04507042;6.0;374021260926000
203;[-0.01923083];[-0.13316002];[0.0090056];[-0.16829056];[-0.03008329];-0.021478869999999997;-6.0;[0.04538558];[0.00295888];[-0.00353342];[-0.04064742];[-0.00926547];0.04507042;6.0;374021328025600
204;[-0.02744457];[-0.12394496];[-0.0075188];[-0.19030541];[-0.02898469];-0.02711268;-6.0;[0.04529661];[0.00263549];[-0.00505699];[-0.03427974];[-0.00920641];0.04507042;6.0;374021395074500
205;[-0.03419349];[-0.10447264];[-0.01970415];[-0.08240133];[-0.0233641];-0.0334507;-6.0;[0.04526132];[0.00325272];[-0.00610305];[-0.02521604];[-0.00877867];0.04507042;6.0;374021462186500
206;[-0.03928224];[-0.08043159];[-0.02524872];[0.01056086];[-0.01560484];-0.03838028;-6.0;[0.04526825];[0.00410005];[-0.00652093];[-0.01807857];[-0.00832921];0.04507042;6.0;374021529059900
207;[-0.04620219];[-0.07988015];[-0.0166687];[0.01502774];[-0.0224795];-0.04753521;-6.0;[0.04529432];[0.00473042];[-0.00646699];[-0.01460318];[-0.00020387];0.04507042;5.0;374021597457800
208;[-0.05108875];[-0.06780707];[-0.01866834];[-0.03154749];[-0.02023219];-0.051056340000000006;-6.0;[0.04531567];[0.00448853];[-0.00348817];[0.02816187];[0.00680429];0.04507042;4.0;374021664336900
209;[-0.05397107];[-0.04739481];[-0.0226022];[0.01560827];[-0.01255532];-0.053169009999999996;-6.0;[0.04486815];[-0.0002757];[0.0022973];[0.03994288];[0.01093641];0.044366199999999995;3.0;374021731469900
210;[-0.05456725];[-0.0209146];[-0.02432428];[0.09126103];[-0.00084828];-0.053169009999999996;-6.0;[0.04496312];[-0.00097217];[0.00528232];[0.04678954];[0.01792127];0.04507042;2.0;374021798444500
211;[-0.0528431];[0.00789861];[-0.0221253];[0.16908674];[0.01296622];-0.051056340000000006;-6.0;[0.04453471];[-0.00621622];[0.01078579];[0.06039823];[0.02189793];0.044366199999999995;1.0;374021865370400
212;[-0.04888766];[0.03601834];[-0.01615948];[0.23373492];[0.02751983];-0.04683099;-6.0;[0.04334442];[-0.01596749];[0.01672907];[0.04525923];[0.02323281];0.042957749999999996;0.0;374021933048900
213;[-0.04665711];[0.03571358];[0.00199569];[0.21483092];[0.02562946];-0.04683099;-6.0;[0.04259449];[-0.01967823];[0.01803978];[0.04185937];[0.02854278];0.042957749999999996;-1.0;374021999621300
214;[-0.04374836];[0.0351078];[0.01063768];[0.12457879];[0.02625661];-0.043309860000000006;-6.0;[0.04048535];[-0.03153266];[0.02342771];[0.04441296];[0.02824188];0.04014085;-2.0;374022066620300
215;[-0.0418085];[0.02596056];[0.0176488];[0.07311959];[0.02240151];-0.04190141;-6.0;[0.03889605];[-0.03557038];[0.02346105];[0.03762461];[0.03300738];0.03943662;-3.0;374022133620100
216;[-0.04003133];[0.01858138];[0.01908621];[0.02717045];[0.02030264];-0.03978873;-6.0;[0.03688333];[-0.040794];[0.02545875];[0.06093129];[0.03640556];0.03732394;-4.0;374022200689800
217;[-0.03952574];[0.00602599];[0.02078558];[-0.00249261];[0.01473101];-0.03978873;-6.0;[0.03338024];[-0.0544851];[0.03094632];[0.04719002];[0.0342107];0.03309859;-5.0;374022267837400
218;[-0.0400802];[-0.00763769];[0.02023973];[-0.04376839];[0.0083042];-0.04049296;-6.0;[0.03034257];[-0.05968435];[0.03007267];[0.03186131];[0.03751835];0.03098592;-6.0;374022334787100
219;[-0.0414938];[-0.01975211];[0.0172237];[-0.07250606];[0.00235276];-0.04190141;-6.0;[0.02730953];[-0.06219746];[0.02967395];[0.06140061];[0.0339647];0.02816901;-6.0;374022401878500
220;[-0.044475];[-0.03526686];[0.01497906];[-0.10106167];[-0.00653434];-0.04542254;-6.0;[0.02178193];[-0.08025483];[0.03428457];[0.00103568];[0.02068537];0.02112676;-6.0;374022468829200
221;[-0.04730739];[-0.04084882];[0.00737873];[-0.11533224];[-0.00976254];-0.04753521;-6.0;[0.01699525];[-0.08469664];[0.02721745];[-0.05688542];[0.01649711];0.01760563;-6.0;374022535977500
222;[-0.04980179];[-0.0389343];[-0.00030603];[-0.08032479];[-0.00945772];-0.04964789;-6.0;[0.01205213];[-0.08551879];[0.02053346];[-0.03692457];[0.01348812];0.01267606;-6.0;374022602953200
223;[-0.05325759];[-0.04243015];[-0.00191175];[-0.06058727];[-0.01351998];-0.053873239999999996;-6.0;[0.00414192];[-0.10411855];[0.02281029];[-0.07156821];[-0.0015402];0.0028169;-6.0;374022670048700
224;[-0.05597773];[-0.03854355];[-0.00651273];[-0.05868248];[-0.01297848];-0.05598592;-6.0;[-0.00286501];[-0.10703353];[0.01345128];[-0.12519613];[-0.00633605];-0.0028169;-6.0;374022737091400
225;[-0.05735036];[-0.02608364];[-0.01187306];[-0.01283392];[-0.00746862];-0.05669014;-6.0;[-0.00948405];[-0.1026799];[0.00407614];[-0.0891526];[-0.00782132];-0.00915493;-6.0;374022804171300
226;[-0.05797472];[-0.0135864];[-0.0126952];[0.04049307];[-0.00227339];-0.05739437;-6.0;[-0.0153436];[-0.09260181];[-0.00306788];[-0.04291003];[-0.0065689];-0.014788730000000002;-6.0;374022871278200
227;[-0.05747424];[0.00017752];[-0.01168422];[0.07481684];[0.00409032];-0.05669014;-6.0;[-0.02119969];[-0.0856172];[-0.00498619];[-0.01392414];[-0.00769321];-0.02112676;-6.0;374022938602500
228;[-0.05608145];[0.01246225];[-0.00853484];[0.10175413];[0.01008352];-0.05528169;-6.0;[-0.03057869];[-0.10556284];[0.00361535];[-0.08229798];[-0.02561076];-0.03309859;-6.0;374023005433800
229;[-0.05310474];[0.02813998];[-0.00622355];[0.13006295];[0.0190294];-0.05176056;-6.0;[-0.04079285];[-0.12255526];[0.00095557];[-0.21106768];[-0.04040507];-0.042957749999999996;-6.0;374023072399800
230;[-0.04984297];[0.0367416];[0.00038246];[0.15179629];[0.02414345];-0.04894366;-6.0;[-0.04777815];[-0.10705351];[-0.0177888];[-0.19241756];[-0.03517814];-0.0471831;-6.0;374023139561400
231;[-0.0470985];[0.03528643];[0.00910883];[0.12500914];[0.02401071];-0.04683099;-6.0;[-0.05259346];[-0.07932537];[-0.03027487];[-0.04819103];[-0.02433779];-0.051408449999999994;-6.0;374023206582900
232;[-0.0431115];[0.04059282];[0.01086937];[0.10471532];[0.02144899];-0.04190141;-5.0;[-0.05714123];[-0.06094144];[-0.02906045];[0.03812461];[-0.02004496];-0.05704225;-6.0;374023273606600
233;[-0.04013328];[0.0361319];[0.01425205];[0.0592098];[0.01340233];-0.03978873;-4.0;[-0.05932703];[-0.03639242];[-0.02891633];[0.06990007];[-0.01067728];-0.058450699999999994;-6.0;374023340633000
234;[-0.03823344];[0.02618244];[0.0150997];[-0.01272381];[0.00259339];-0.03838028;-3.0;[-0.05999331];[-0.01426813];[-0.02510575];[0.11645908];[-0.00199992];-0.059154929999999994;-6.0;374023407705300
235;[-0.03730861];[0.01514093];[0.01203451];[-0.07666225];[-0.00873888];-0.03767606;-2.0;[-0.05800787];[0.01327376];[-0.02233992];[0.16214277];[0.01144143];-0.056338030000000004;-6.0;374023474843500
236;[-0.03762848];[0.00284252];[0.00694321];[-0.12731466];[-0.02127084];-0.03838028;-1.0;[-0.05612021];[0.02483223];[-0.01086609];[0.18436492];[0.0158718];-0.055633800000000004;-6.0;374023541915400
237;[-0.03845883];[-0.00447284];[-0.00171749];[-0.16052484];[-0.0312858];-0.039084509999999996;0.0;[-0.05429393];[0.02662195];[-2.09483968e-05];[0.13339202];[0.01617258];-0.05422535;-6.0;374023608942300
238;[-0.03934518];[-0.00533507];[-0.01187401];[-0.16055765];[-0.03821889];-0.03978873;1.0;[-0.05145019];[0.0314873];[0.00405399];[0.0984609];[0.01995009];-0.050704229999999996;-6.0;374023675987100
239;[-0.0400837];[-0.00139497];[-0.02104079];[-0.14221334];[-0.04310061];-0.04049296;2.0;[-0.0498029];[0.02450982];[0.01130631];[0.07360144];[0.01671537];-0.05;-6.0;374023743436500
240;[-0.04022136];[0.00760157];[-0.02906569];[-0.11660259];[-0.04544993];-0.04049296;3.0;[-0.04894295];[0.01377497];[0.01526405];[0.01446016];[0.01191517];-0.04929577;-6.0;374023810143800
241;[-0.03957409];[0.01991415];[-0.03508372];[-0.08618824];[-0.04607936];-0.03978873;4.0;[-0.04975013];[-0.00370283];[0.01790512];[-0.04508819];[0.00298553];-0.050704229999999996;-6.0;374023877147500
242;[-0.0381182];[0.03337156];[-0.03874672];[-0.06050335];[-0.04599733];-0.03838028;5.0;[-0.0509484];[-0.01527141];[0.01403916];[-0.08995787];[-0.00232307];-0.051408449999999994;-6.0;374023944227600
243;[-0.03632813];[0.04346623];[-0.03938919];[-0.05246877];[-0.04772119];-0.03697183;6.0;[-0.05254382];[-0.02226437];[0.00851398];[-0.08952211];[-0.00568671];-0.0528169;-6.0;374024011375300
244;[-0.03407994];[0.05199253];[-0.03980884];[-0.06256154];[-0.04194236];-0.03485915;6.0;[-0.05417264];[-0.02424393];[0.00289874];[-0.07187531];[-0.00682826];-0.05422535;-6.0;374024078510100
245;[-0.03041421];[0.06579712];[-0.04031988];[-0.01313586];[-0.03283339];-0.0306338;6.0;[-0.05697002];[-0.03158428];[0.00179319];[-0.06866513];[-0.01217126];-0.05774648;-6.0;374024145402600
246;[-0.02648788];[0.07401351];[-0.035443];[0.02432602];[-0.02709077];-0.02711268;6.0;[-0.05910348];[-0.03015202];[-0.00354061];[-0.07202171];[-0.01212912];-0.059154929999999994;-6.0;374024212417500
247;[-0.01963754];[0.09623897];[-0.03604593];[0.06998546];[-0.01160398];-0.01866197;6.0;[-0.06158574];[-0.03024828];[-0.00575095];[-0.05187144];[-0.01375668];-0.06197183;-6.0;374024279576900
248;[-0.01339186];[0.10248447];[-0.02554727];[0.11783386];[-0.00608566];-0.01373239;6.0;[-0.06340688];[-0.02511695];[-0.0091466];[-0.03888816];[-0.01221765];-0.06338028000000001;-6.0;374024346702200
249;[-0.00742059];[0.10024463];[-0.01501731];[0.07840271];[-0.0043567];-0.00809859;6.0;[-0.06440192];[-0.01602847];[-0.01181506];[-0.00522242];[-0.00843853];-0.06408451;-6.0;374024413654600
250;[0.00635174];[0.14928507];[-0.02807129];[0.17643048];[0.0310752];0.010915490000000002;6.0;[-0.0649772];[-0.00811777];[-0.01141509];[0.02373406];[-0.00545487];-0.06478873;-6.0;374024480857900
251;[0.01691385];[0.15359813];[-0.00706686];[0.3163532];[0.0367017];0.01725352;6.0;[-0.06457897];[0.00214685];[-0.0110081];[0.04400148];[-0.00060229];-0.06408451;-6.0;374024547828000
252;[0.02532528];[0.13421343];[0.01521444];[0.18623356];[0.03052005];0.02429577;6.0;[-0.06331105];[0.0128134];[-0.00939558];[0.07042312];[0.00485705];-0.06267605999999999;-6.0;374024615031200
253;[0.03187089];[0.10600175];[0.02711495];[0.03595073];[0.02095179];0.0306338;6.0;[-0.06212551];[0.01678382];[-0.00433697];[0.07624014];[0.00658695];-0.06197183;-6.0;374024681989000
254;[0.03708939];[0.08025735];[0.02847862];[-0.05818239];[0.01334119];0.03626761;6.0;[-0.06073201];[0.01863034];[-0.0004373];[0.0582649];[0.00782143];-0.06056338;-6.0;374024748935400
255;[0.04104814];[0.05896529];[0.02477416];[-0.09281156];[0.00756211];0.04049296;6.0;[-0.05930328];[0.01866633];[0.00243693];[0.04457419];[0.00844204];-0.059154929999999994;-6.0;374024815956500
256;[0.0459312];[0.05598343];[0.01441988];[-0.06195886];[0.01195153];0.04683099;6.0;[-0.05704659];[0.02350737];[0.00224099];[0.04862164];[0.00460872];-0.056338030000000004;-5.0;374024883160500
257;[0.04868198];[0.04254539];[0.01465465];[-0.02106014];[0.00777282];0.04823944;6.0;[-0.05517777];[0.02360578];[0.00258729];[0.01615325];[-0.00167321];-0.05492958;-4.0;374024950219700
258;[0.04984598];[0.02493571];[0.01551984];[-0.06027698];[0.00060469];0.04894366;6.0;[-0.05443721];[0.01636154];[0.00315404];[-0.03755058];[-0.01216406];-0.05492958;-3.0;374025017170000
