;xbx;vx;ax;vax;ux;posx;setx;xby;vy;ay;vay;uy;posy;sety;tr
12;[0.00290536];[-0.00182711];[0.00122734];[-0.02407475];[0.00200522];0.00316901;0.0;[-0.00213238];[0.00090166];[-0.00244384];[0.00839464];[-0.00066247];-0.00211268;0.0;195838895960600
13;[0.003012];[-0.0005993];[0.00065939];[0.01015938];[0.00311925];0.00246479;0.0;[-0.00208406];[0.00150824];[-0.00163184];[0.00825431];[-0.00069054];-0.00211268;0.0;195838962870300
14;[0.00265873];[-0.00313317];[0.00235982];[0.00729133];[-0.0003925];0.00246479;0.0;[-0.00205396];[0.00145975];[-0.00099793];[0.00290723];[-0.00106303];-0.00211268;0.0;195839030017100
15;[0.00244783];[-0.00371688];[0.0014082];[-0.01491089];[-0.00025323];0.00246479;0.0;[-0.00204634];[0.00113956];[-0.00073732];[-0.00236185];[-0.00141776];-0.00140845;0.0;195839097049500
16;[0.00235623];[-0.00285699];[0.00026713];[-0.0049738];[0.00094332];0.00246479;0.0;[-0.00162515];[0.00376176];[-0.00182962];[0.0023938];[0.00182174];-0.00211268;0.0;195839164579000
17;[0.00234728];[-0.00163358];[2.37207596e-06];[0.00720057];[0.00190895];0.00316901;0.0;[-0.0018159];[0.00102226];[0.00060452];[0.01146656];[-0.00223864];-0.00211268;0.0;195839231230900
18;[0.00280269];[0.0021309];[-0.00067086];[0.01977357];[0.00569123];0.00246479;0.0;[-0.00197247];[-0.00062353];[0.00026586];[-0.01997476];[-0.00314724];-0.00211268;0.0;195839298233300
19;[0.00265162];[-0.0001718];[0.00245431];[0.02788757];[0.00155368];0.00246479;0.0;[-0.00207218];[-0.00081078];[-0.00096175];[-0.01814098];[-0.00260917];-0.00211268;0.0;195839365646300
20;[0.00251815];[-0.00190054];[0.00261869];[-0.00826476];[0.00031964];0.00246479;0.0;[-0.00210986];[-0.00016715];[-0.00170169];[-0.00770706];[-0.00177851];-0.00211268;0.0;195839433127600
21;[0.00242308];[-0.00236526];[0.00157752];[-0.01070241];[0.00057145];0.00246479;0.0;[-0.00210516];[0.00057639];[-0.00177494];[-8.15668218e-05];[-0.00123952];-0.00211268;0.0;195839499718000
22;[0.00237948];[-0.00195638];[0.00079499];[-0.00236179];[0.00126737];0.00316901;0.0;[-0.00208458];[0.0010247];[-0.00148146];[0.00213161];[-0.0010958];-0.00211268;0.0;195839566713300
23;[0.00280361];[0.00159632];[-0.00046737];[0.01267088];[0.00522328];0.00246479;0.0;[-0.00206681];[0.00113213];[-0.00115021];[0.00068439];[-0.00120129];-0.00211268;0.0;195839633778900
24;[0.00263782];[-0.00054978];[0.00230163];[0.02513347];[0.00138184];0.00316901;0.0;[-0.00205876];[0.00103617];[-0.00095416];[-0.00179271];[-0.00137086];-0.00140845;0.0;195839700825400
25;[0.00293147];[0.0008843];[0.00131495];[-0.00025073];[0.00378173];0.00246479;0.0;[-0.00163154];[0.00380812];[-0.00197369];[0.00395262];[0.00193014];-0.00211268;0.0;195839767912800
26;[0.0026616];[-0.00200443];[0.00292697];[0.00797739];[6.74701413e-05];0.00246479;0.0;[-0.00181658];[0.00111449];[0.00056094];[0.0127397];[-0.00215335];-0.00140845;0.0;195839834777500
27;[0.00247445];[-0.00317564];[0.00204701];[-0.01626281];[-0.00023049];0.00246479;0.0;[-0.0015429];[0.00236057];[-0.00077549];[-0.01188502];[0.00030787];-0.00211268;0.0;195839902169100
28;[0.00237711];[-0.00280247];[0.00075852];[-0.0087753];[0.00071699];0.00246479;0.0;[-0.0018236];[-0.00046663];[0.00059571];[-0.00119509];[-0.00323593];-0.00211268;0.0;195839969159100
29;[0.00235452];[-0.00181408];[0.00023462];[0.00339273];[0.0016634];0.00246479;0.0;[-0.00201234];[-0.00149277];[-0.00036396];[-0.02334282];[-0.00339375];-0.00211268;0.0;195840035983300
30;[0.00237263];[-0.00098216];[0.00041102];[0.00998993];[0.00212787];0.00246479;0.0;[-0.00210634];[-0.00100497];[-0.00162236];[-0.01490502];[-0.00238545];-0.00211268;0.0;195840103078500
31;[0.00239948];[-0.0006018];[0.00085534];[0.01035357];[0.00214509];0.00246479;0.0;[-0.00212494];[3.05105077e-05];[-0.00208083];[-0.00274631];[-0.00144252];-0.00140845;0.0;195840170033800
32;[0.00241731];[-0.00060071];[0.00122308];[0.00753582];[0.00194862];0.00316901;0.0;[-0.00167705];[0.00377138];[-0.00291735];[0.0109565];[0.00241136];-0.00211268;0.0;195840237142800
33;[0.00284994];[0.002144];[0.00032364];[0.01208467];[0.00516692];0.00246479;0.0;[-0.00183088];[0.00152801];[0.00012672];[0.02033537];[-0.00164291];-0.00211268;0.0;195840304435400
34;[0.00266579];[-0.00061991];[0.00289945];[0.01983622];[0.00101418];0.00246479;0.0;[-0.0019636];[-0.00013246];[0.0002825];[-0.01503824];[-0.00282651];-0.00211268;0.0;195840371637600
35;[0.00251053];[-0.00234495];[0.00261316];[-0.01281265];[2.42914601e-05];0.00246479;4.898587196589413e-16;[-0.00205665];[-0.00055712];[-0.00073133];[-0.01726658];[-0.00256248];-0.00211268;-8.0;195840438483800
36;[0.00240914];[-0.00259901];[0.0013731];[-0.01157033];[0.00052418];0.00246479;1.2514757203218474;[-0.00209859];[-0.00013978];[-0.00148338];[-0.00906725];0.10471975511965978;-0.00211268;-7.901506724761102;195840505799600
37;[0.00236921];[-0.00198523];[0.00059731];[-0.00117264];[-0.01575454];0.00246479;2.4721359549995796;[-0.00216089];[-0.00651667];[0.03520169];[0.57549313];[0.07057338];-0.00211268;-7.608452130361228;195840572613500
38;[0.00238205];[-0.0001165];[-0.00542248];[-0.08597166];[-0.02609432];0.00246479;3.6319239979163744;[-0.00255963];[-0.02257707];[0.05142454];[0.16301586];[0.04703821];-0.00211268;-7.128052193506942;195840639724000
39;[0.00247793];[0.00407565];[-0.01340698];[-0.10599244];[-0.03305213];0.00316901;4.702282018339785;[-0.00318171];[-0.03409628];[0.04738642];[-0.00594675];[0.03538439];-0.00352113;-6.47213595499958;195840706753900
40;[0.00309877];[0.01260097];[-0.02155031];[-0.0967785];[-0.03499715];0.00316901;5.656854249492381;[-0.0045385];[-0.0424969];[0.03924342];[-0.03668452];[0.02408464];-0.00492958;-5.656854249492381;195840773918500
41;[0.00360611];[0.01861225];[-0.02549763];[-0.07776968];[-0.04034772];0.00457746;6.47213595499958;[-0.00608918];[-0.0449307];[0.02915479];[-0.04771133];[0.01594784];-0.00704225;-4.702282018339785;195840840826300
42;[0.00483767];[0.02801931];[-0.03042679];[-0.08185618];[-0.03935815];0.00528169;7.128052193506943;[-0.00798292];[-0.04504549];[0.02047851];[-0.04236498];[0.00605871];-0.00915493;-3.631923997916374;195840908003900
43;[0.0060165];[0.03382702];[-0.03151309];[-0.0625367];[-0.04180566];0.00739437;7.608452130361228;[-0.00995978];[-0.04256434];[0.01195418];[-0.05298843];[-0.00352198];-0.011267609999999999;-2.472135954999579;195840974968400
44;[0.00791694];[0.04210329];[-0.03369937];[-0.06545469];[-0.03804611];0.01161972;7.901506724761102;[-0.01190309];[-0.0379747];[0.00360891];[-0.06256568];[-0.01282763];-0.01619718;-1.251475720321847;195841042382600
45;[0.01144996];[0.05785917];[-0.03650452];[-0.01427919];[-0.02399206];0.015140849999999999;8.0;[-0.01548984];[-0.04382123];[-6.03390819e-06];[-0.1036666];[-0.03594851];-0.01901408;0.0;195841109142800
46;[0.01538373];[0.0683765];[-0.03135688];[0.0619534];[-0.01631098];0.01866197;7.901506724761102;[-0.01872419];[-0.04177382];[-0.01241477];[-0.19476511];[-0.04661582];-0.02112676;1.251475720321847;195841176131700
47;[0.01929986];[0.07137991];[-0.02306441];[0.05955065];[-0.01295942];0.02711268;7.608452130361228;[-0.02114706];[-0.03063069];[-0.0263003];[-0.17054883];[-0.04948313];-0.026056339999999997;2.472135954999579;195841243425200
48;[0.02599752];[0.08927686];[-0.02324897];[0.08079453];[0.01355971];0.02711268;7.128052193506943;[-0.02472976];[-0.02875433];[-0.03094066];[-0.14943029];[-0.06671887];-0.026056339999999997;3.631923997916374;195841310524200
49;[0.02907375];[0.07202599];[-0.00211586];[0.13971614];[-0.00355161];0.03626761;6.47213595499958;[-0.02605639];[-0.01007568];[-0.0448537];[-0.18278363];[-0.06058489];-0.02887324;4.702282018339785;195841377370600
50;[0.03528851];[0.07938757];[-0.00500966];[0.0091646];[0.02269879];0.04542254;5.656854249492381;[-0.02773519];[0.00079211];[-0.04774479];[-0.10319733];[-0.06817676];-0.02816901;5.656854249492381;195841444404900
51;[0.04348357];[0.09630106];[-0.00272564];[0.20182303];[0.05429064];0.04894366;4.702282018339785;[-0.02767382];[0.01922347];[-0.05396261];[-0.11662699];[-0.06294591];-0.026056339999999997;6.47213595499958;195841511415100
52;[0.04923503];[0.08496394];[0.02020997];[0.28588405];[0.05028791];0.05246479;3.6319239979163744;[-0.02586435];[0.04204757];[-0.05749233];[-0.04560098];[-0.05278353];-0.023943660000000002;7.128052193506942;195841578725600
53;[0.05321563];[0.06043422];[0.03635833];[0.12201736];[0.04260307];0.058802820000000006;2.4721359549995796;[-0.02327694];[0.05911651];[-0.05373871];[0.01045015];[-0.04849641];-0.01619718;7.608452130361228;195841645751200
54;[0.05792363];[0.04927476];[0.036348];[0.04915671];[0.05724213];0.06021127;1.2514757203218474;[-0.01714787];[0.09041059];[-0.05546408];[0.05348149];[-0.02243619];-0.011267609999999999;7.901506724761102;195841712715800
55;[0.06033939];[0.02731086];[0.04459227];[0.10591535];[0.05457713];0.061619719999999996;4.898587196589413e-16;[-0.01095341];[0.10552013];[-0.0422401];[0.16607174];[-0.01671719];-0.0056338;8.0;195841779743500
56;[0.06153546];[0.00539826];[0.04877959];[0.04882272];[0.05458681];0.061619719999999996;-1.2514757203218465;[-0.00479378];[0.10840052];[-0.0285065];[0.10335439];[-0.01617892];0.00774648;7.901506724761102;195841847034500
57;[0.0614251];[-0.01567912];[0.05053056];[0.0332548];[0.05467966];0.060915489999999996;-2.4721359549995787;[0.00574917];[0.13596434];[-0.03087769];[0.11377183];[0.02178922];0.014788730000000002;7.608452130361229;195841913896600
58;[0.06040625];[-0.03305982];[0.05034363];[0.03395862];[0.05703973];0.05950704;-3.631923997916374;[0.01486413];[0.13855334];[-0.01114675];[0.2744276];[0.0252165];0.021830989999999998;7.128052193506943;195841980898900
59;[0.05870594];[-0.04664618];[0.04992881];[0.05561578];[0.06043282];0.053873239999999996;-4.702282018339784;[0.02266962];[0.12446177];[0.00741409];[0.154369];[0.0204636];0.03591549;6.47213595499958;195842048057900
60;[0.05427028];[-0.07237864];[0.05565353];[0.04202627];[0.04592371];0.050352110000000005;-5.65685424949238;[0.03383229];[0.13551755];[0.00546332];[0.11644829];[0.05469437];0.042957749999999996;5.656854249492381;195842115077000
61;[0.04970877];[-0.0870448];[0.05020738];[-0.03795309];[0.04621132];0.04542254;-6.472135954999579;[0.04277081];[0.12455211];[0.023017];[0.26283267];[0.05645841];0.048591550000000004;4.702282018339786;195842182346400
62;[0.04458233];[-0.09652619];[0.04521789];[0.00395986];[0.0461982];0.03274648;-7.128052193506942;[0.04931898];[0.09697431];[0.04002041];[0.142429];[0.04740016];0.058450699999999994;3.631923997916375;195842249890300
63;[0.03465705];[-0.13277627];[0.05293693];[-0.04703296];[0.00963635];0.025704229999999998;-7.608452130361228;[0.0570891];[0.0873243];[0.03875165];[0.06700373];[0.06701605];0.06197183;2.47213595499958;195842316451300
64;[0.02553474];[-0.14554414];[0.03675701];[-0.22594181];[0.00689844];0.0165493;-7.901506724761101;[0.06203365];[0.06255668];[0.04948074];[0.14627818];[0.06296042];0.06408451;1.2514757203218478;195842383734200
65;[0.01616502];[-0.14825822];[0.02267952];[-0.13500464];[0.00471006];-0.00246479;-8.0;[0.06456563];[0.03037112];[0.05745097];[0.04947504];[0.05448549];0.06408451;9.797174393178826e-16;195842450623500
66;[0.00094681];[-0.1856249];[0.02821043];[-0.18056076];[-0.04611544];-0.01232394;-7.901506724761102;[0.06470377];[-0.00378361];[0.05928181];[-0.03634052];[0.04573819];0.06267605999999999;-1.2514757203218458;195842517788400
67;[-0.01197477];[-0.18727679];[0.00191961];[-0.3982993];[-0.04636481];-0.02359155;-7.608452130361229;[0.06302879];[-0.03322288];[0.05556802];[-0.08021399];[0.04140127];0.059154929999999994;-2.4721359549995783;195842584461200
68;[-0.02378004];[-0.17212624];[-0.01950429];[-0.22781171];[-0.04228017];-0.04401408;-7.128052193506943;[0.05950523];[-0.05931579];[0.05119882];[-0.08044953];[0.03664152];0.04929577;-3.631923997916373;195842651550100
69;[-0.04032088];[-0.19134635];[-0.01547226];[-0.20770913];[-0.08883182];-0.053873239999999996;-6.47213595499958;[0.05149595];[-0.1016246];[0.05379741];[-0.13293935];[0.00852681];0.042957749999999996;-4.702282018339784;195842718738000
70;[-0.05329574];[-0.17516347];[-0.04081529];[-0.39740573];[-0.08430036];-0.06302817;-5.6568542494923815;[0.04342259];[-0.12242342];[0.03852813];[-0.24786371];[0.00800374];0.035211269999999996;-5.65685424949238;195842785729100
71;[-0.06339287];[-0.13959171];[-0.06123716];[-0.19715468];[-0.07065701];-0.07781690000000001;-4.702282018339786;[0.03510502];[-0.12982324];[0.02507247];[-0.1446441];[0.01223398];0.01830986;-6.472135954999579;195842852862000
72;[-0.0753332];[-0.12967883];[-0.0569034];[-0.10476983];[-0.09644194];-0.0834507;-3.6319239979163753;[0.02145501];[-0.16667458];[0.03127114];[-0.14491902];[-0.02716375];0.0084507;-7.128052193506942;195842920047300
73;[-0.0832068];[-0.09687714];[-0.07075101];[-0.21285574];[-0.08673151];-0.08767606;-2.4721359549995805;[0.0091508];[-0.17560507];[0.01220718];[-0.32452998];[-0.02700555];-0.00211268;-7.608452130361228;195842986815700
74;[-0.08795153];[-0.05506608];[-0.07945292];[-0.06393445];[-0.07324001];-0.09049296;-1.2514757203218483;[-0.00221227];[-0.16760238];[-0.00499654];[-0.18639329];[-0.01965485];-0.03309859;-7.901506724761101;195843053935900
75;[-0.09042424];[-0.01712174];[-0.07765233];[0.03614469];[-0.06702277];-0.08767606;-1.2514757203218483;[-0.02519562];[-0.23872494];[0.01843682];[-0.28145161];-0.10471975511965978;-0.042957749999999996;-7.901506724761101;195843121032900
76;[-0.08873461];[0.02932286];[-0.07766588];[0.08371958];[-0.03029181];-0.07852113;4.898587196589413e-16;[-0.04210993];[-0.23472279];[-0.02391876];[-0.66854832];[-0.10298143];-0.06126761;-8.0;195843188064700
77;[-0.0813494];[0.08936677];[-0.0712249];[0.3270486];[0.0010095];-0.07147887;1.2514757203218474;[-0.05951852];[-0.22256718];[-0.05125463];[-0.42794469];[-0.10013628];-0.06971831;-7.901506724761102;195843255007000
78;[-0.0727012];[0.12389556];[-0.04758288];[0.40056369];[0.00488261];-0.06373239;2.4721359549995796;[-0.07104465];[-0.16935116];[-0.07754729];[-0.19796784];[-0.06170535];-0.07605634;-7.608452130361228;195843322158300
79;[-0.06385184];[0.13549878];[-0.0258647];[0.25862268];[-0.0043251];-0.04542254;3.6319239979163744;[-0.07795052];[-0.10631657];[-0.08124726];[0.15098131];[-0.02875685];-0.08450704;-7.128052193506942;195843389299800
80;[-0.04907088];[0.17662352];[-0.0298532];[0.1976592];[0.0342258];-0.04542254;4.702282018339785;[-0.08419712];[-0.07191142];[-0.06031285];[0.26448718];[-0.03335652];-0.08450704;-6.47213595499958;195843456372200
81;[-0.04220407];[0.14255711];[0.00674352];[0.24457219];[-0.02190955];-0.02711268;5.656854249492381;[-0.08589036];[-0.02951908];[-0.05365821];[0.16479539];[-0.0163263];-0.08591549000000001;-5.656854249492381;195843523446900
82;[-0.02943566];[0.15818325];[-0.00975843];[-0.10853131];[0.00893338];-0.01866197;6.47213595499958;[-0.08636697];[-0.00228803];[-0.04078863];[0.20240263];[-0.01677821];-0.08450704;-4.702282018339785;195843590395000
83;[-0.01879671];[0.15569689];[-0.00483304];[0.11219373];[0.0049334];-0.01021127;7.128052193506943;[-0.0850749];[0.01980255];[-0.0326341];[0.13100512];[-0.01629646];-0.08239437000000001;-3.631923997916374;195843657352200
84;[-0.00958521];[0.14275898];[0.00206825];[0.02785328];[-0.00500585];0.00316901;7.608452130361228;[-0.08276084];[0.03586771];[-0.02707462];[0.08906733];[-0.01905681];-0.07676056;-2.472135954999579;195843724515600
85;[0.0017972];[0.14988679];[-0.00539066];[-0.00277532];[0.01470696];0.00950704;7.901506724761102;[-0.07804788];[0.05910771];[-0.02835806];[0.07215192];[-0.00997511];-0.07323944;-1.251475720321847;195843791585400
86;[0.01033212];[0.13514019];[0.00474565];[0.08625212];[0.00353043];0.015845070000000003;8.0;[-0.07346078];[0.06994342];[-0.02210509];[0.10026854];[-0.01677574];-0.06971831;0.0;195843858511300
87;[0.01710294];[0.11305528];[0.0099985];[-0.04685415];[-0.00739287];0.02640845;7.901506724761102;[-0.06927509];[0.07123322];[-0.01756693];[0.00970479];[-0.02937565];-0.06267605999999999;1.251475720321847;195843925747600
88;[0.02559438];[0.11316354];[0.00036073];[-0.06847168];[0.01239889];0.02640845;7.608452130361228;[-0.06333604];[0.08362399];[-0.02411668];[-0.04646993];[-0.02405636];-0.06267605999999999;2.472135954999579;195843993104500
89;[0.02897833];[0.08002737];[0.01375195];[-0.0002198];[-0.01362204];0.035563380000000006;7.128052193506943;[-0.06064833];[0.06951683];[-0.01676112];[-0.05167192];[-0.05260569];-0.05422535;3.631923997916374;195844059712100
90;[0.03495446];[0.07834082];[0.0018845];[-0.13122785];[0.00920184];0.04119718;6.47213595499958;[-0.05484828];[0.08321814];[-0.03213352];[-0.1729987];[-0.03860469];-0.04577465;4.702282018339785;195844126841800
91;[0.04073842];[0.07864676];[0.00138482];[0.06117857];[0.02473712];0.043309860000000006;5.656854249492381;[-0.04700683];[0.10811475];[-0.04081126];[0.01070141];[-0.01974971];-0.040845070000000004;5.656854249492381;195844193921600
92;[0.04428654];[0.0620762];[0.01386178];[0.09523335];[0.0194815];0.04542254;4.702282018339785;[-0.04026795];[0.11397934];[-0.03116016];[0.09727212];[-0.02659068];-0.03591549;6.47213595499958;195844261466300
93;[0.04647265];[0.04095007];[0.02078302];[-0.00490944];[0.01594771];0.04753521;3.6319239979163744;[-0.03453027];[0.10746638];[-0.02329721];[-0.01985297];[-0.03895953];-0.025352109999999997;7.128052193506942;195844328052500
94;[0.04804295];[0.02455835];[0.02100269];[-0.0396027];[0.02061037];0.04894366;2.4721359549995796;[-0.02606087];[0.12167289];[-0.03166457];[-0.06388845];[-0.01956229];-0.01971831;7.608452130361228;195844395119900
95;[0.04909359];[0.01244018];[0.02105464];[-0.00343799];[0.0284063];0.04894366;1.2514757203218474;[-0.01891165];[0.12127304];[-0.02497933];[0.04784274];[-0.02230159];-0.0084507;7.901506724761102;195844462177100
96;[0.04919011];[-0.00085524];[0.02452609];[0.03322834];[0.03252001];0.04894366;4.898587196589413e-16;[-0.00931416];[0.13561542];[-0.02689624];[0.03464402];[-0.00098324];-0.0028169;8.0;195844528901900
97;[0.04886474];[-0.01188417];[0.02732992];[0.04300079];[0.03890031];0.04823944;-1.2514757203218465;[-0.00175583];[0.12828839];[-0.01346357];[0.10861597];[-0.00735037];0.00352113;7.901506724761102;195844596276300
98;[0.04800789];[-0.02236161];[0.03088768];[0.06579117];[0.0443275];0.04753521;-2.4721359549995787;[0.00480092];[0.11397882];[-0.00535741];[-0.00943605];[-0.01211928];0.00915493;7.608452130361229;195844663052300
99;[0.04695194];[-0.03049577];[0.03396789];[0.08387777];[0.05119196];0.04401408;-3.631923997916374;[0.01039588];[0.09849131];[-0.00303597];[-0.06966617];[-0.01307509];0.02112676;7.128052193506943;195844730160800
100;[0.04417031];[-0.04778287];[0.04138264];[0.08290508];[0.04523761];0.04119718;-4.702282018339784;[0.01945522];[0.11383029];[-0.01363216];[-0.00381269];[0.02393673];0.026056339999999997;6.47213595499958;195844797742400
101;[0.04088785];[-0.06177086];[0.04234702];[0.02345704];[0.04481158];0.03767606;-5.65685424949238;[0.0264347];[0.10800334];[0.00085803];[0.19284791];[0.02628416];0.03098592;5.656854249492381;195844864624100
102;[0.03710067];[-0.07237958];[0.04122391];[0.02734754];[0.04543963];0.028521130000000002;-6.472135954999579;[0.03193063];[0.08990265];[0.01522205];[0.09811005];[0.0225382];0.040845070000000004;4.702282018339786;195844931711700
103;[0.0297903];[-0.10153239];[0.04783386];[-0.01371932];[0.02061615];0.015140849999999999;-7.128052193506942;[0.03953965];[0.09150012];[0.01371338];[0.06822422];[0.04851006];0.0471831;3.631923997916375;195844998673900
104;[0.01803049];[-0.14694824];[0.04932792];[-0.22475444];[-0.01952619];0.00809859;-7.608452130361228;[0.04641346];[0.08623124];[0.02353374];[0.20412215];[0.06056978];0.04929577;2.47213595499958;195845066110400
105;[0.00799658];[-0.15551157];[0.02277579];[-0.35337167];[-0.01381128];-0.00035211;-7.901506724761101;[0.05019588];[0.05840976];[0.04187704];[0.16123667];[0.04867504];0.05;1.2514757203218478;195845133229500
106;[-0.00114725];[-0.1460209];[0.00353178];[-0.15125028];[-0.00411987];-0.0165493;-8.0;[0.05130715];[0.02160678];[0.05084144];[-0.01015756];[0.03485462];0.05;9.797174393178826e-16;195845200195800
107;[-0.0142391];[-0.16383734];[0.00826351];[-0.09369926];[-0.03783452];-0.025;-7.901506724761102;[0.05076995];[-0.00951497];[0.04813624];[-0.10660309];[0.03064613];0.047887320000000004;-1.2514757203218458;195845267125300
108;[-0.02498026];[-0.15635406];[-0.00861959];[-0.24294615];[-0.035306];-0.03274648;-7.608452130361229;[0.04850247];[-0.03577652];[0.04336971];[-0.10377008];[0.02813739];0.04507042;-2.4721359549995783;195845334320800
109;[-0.03361423];[-0.13292938];[-0.02361673];[-0.10351447];[-0.02472544];-0.04612676;-7.128052193506943;[0.04525697];[-0.05428432];[0.03777019];[-0.08009805];[0.03005278];0.03661972;-3.631923997916373;195845401384500
110;[-0.04446021];[-0.13288542];[-0.0186135];[-0.04416222];[-0.05007125];-0.05176056;-6.47213595499958;[0.03840754];[-0.08685864];[0.04116851];[-0.08479123];[0.0098184];0.03098592;-4.702282018339784;195845468501000
111;[-0.05215827];[-0.11147936];[-0.03152069];[-0.15596782];[-0.04361555];-0.05669014;-5.6568542494923815;[0.03145538];[-0.10385115];[0.0312324];[-0.17617435];[0.00983387];0.024647890000000002;-5.65685424949238;195845535408600
112;[-0.05755603];[-0.08117591];[-0.04058181];[-0.03083745];[-0.03447059];-0.061619719999999996;-4.702282018339786;[0.02450007];[-0.10932886];[0.02149423];[-0.09923335];[0.01510751];0.011267609999999999;-6.472135954999579;195845602434100
113;[-0.06185635];[-0.05664308];[-0.03966575];[0.04160322];[-0.03631297];-0.06232394;-3.6319239979163753;[0.01355202];[-0.13711648];[0.02707602];[-0.0897977];[-0.01346644];0.00492958;-7.128052193506942;195845669535500
114;[-0.0633544];[-0.02544851];[-0.04205029];[0.0432749];[-0.02796204];-0.06232394;-2.4721359549995805;[0.00467558];[-0.1370095];[0.01111292];[-0.2057583];[-0.00457001];-0.0028169;-7.608452130361228;195845736809700
115;[-0.06313698];[0.00229266];[-0.03984733];[0.09521155];[-0.02469421];-0.05950704;-1.2514757203218483;[-0.00342428];[-0.12718785];[0.00130905];[-0.05378077];[0.00344837];-0.01690141;-7.901506724761101;195845803581300
116;[-0.06064884];[0.03087638];[-0.03802856];[0.10629243];[-0.01785568];-0.05669014;-1.2514757203218483;[-0.01486323];[-0.14314119];[0.00935672];[-0.04021853];[-0.02576197];-0.023943660000000002;-7.901506724761101;195845870535400
117;[-0.0572442];[0.05068415];[-0.03209677];[0.1166156];[-0.00245237];-0.053169009999999996;4.898587196589413e-16;[-0.02407056];[-0.1366097];[-0.00374563];[-0.18339177];[-0.02313124];-0.03028169;-8.0;195845937541900
118;[-0.05330365];[0.06171186];[-0.02115673];[0.15561881];[-0.01370304];-0.043309860000000006;1.2514757203218474;[-0.03129217];[-0.11561983];[-0.01616769];[-0.06435674];[-0.00864136];-0.041549300000000004;-7.901506724761102;195846004707000
119;[-0.04554477];[0.09075748];[-0.0256254];[0.090274];[0.00529168];-0.0334507;2.4721359549995796;[-0.04037833];[-0.11536295];[-0.00968004];[0.01323811];[-0.02738887];-0.052112679999999995;-7.608452130361228;195846071678500
120;[-0.03575112];[0.11975795];[-0.02281969];[0.22333475];[0.02055119];-0.02711268;3.6319239979163744;[-0.05038324];[-0.12248319];[-0.00906985];[-0.14367648];[-0.04927888];-0.05492958;-7.128052193506942;195846138650900
121;[-0.02734314];[0.12285103];[-0.00642682];[0.22490715];[0.00737193];-0.02711268;4.702282018339785;[-0.05619143];[-0.09576828];[-0.02931554];[-0.17273799];[-0.02969243];-0.05492958;-6.47213595499958;195846206138800
122;[-0.02404055];[0.0856704];[0.01237668];[-0.02488042];[-0.04095698];-0.022183099999999997;5.656854249492381;[-0.05769037];[-0.04803471];[-0.04174181];[0.08523984];[0.00101941];-0.058450699999999994;-5.656854249492381;195846273188300
123;[-0.02076482];[0.06497132];[-0.00097887];[-0.32492851];[-0.05303586];-0.013028169999999999;6.47213595499958;[-0.05915763];[-0.02271741];[-0.02874243];[0.24423806];[-0.00351579];-0.06267605999999999;-4.702282018339785;195846340670300
