;xbx;vx;ax;vax;ux;posx;setx;xby;vy;ay;vay;uy;posy;sety;tr
66;[0.00483377];[-0.0015497];[0.002176];[0.0076419];[0.0030971];0.00491573;0;[-0.00484532];[0.00167423];[-0.00218284];[-0.00644964];[-0.00303143];-0.00492958;0;449039517049700
67;[0.00483388];[-0.00159035];[0.00219337];[0.00710097];[0.00306282];0.00491573;0;[-0.00484389];[0.0016559];[-0.00214559];[-0.00691739];[-0.00306255];-0.00492958;0;449039584013900
68;[0.00483288];[-0.00161905];[0.00218288];[0.00689213];[0.00305072];0.00491573;0;[-0.00484395];[0.00162914];[-0.002137];[-0.00725193];[-0.00308361];-0.00492958;0;449039651485200
69;[0.00483188];[-0.00162863];[0.00216516];[0.00693065];[0.00305426];0.00491573;0;[-0.00484464];[0.00161158];[-0.00214521];[-0.00736612];[-0.00309006];-0.00492958;0;449039718096400
70;[0.00483136];[-0.00162515];[0.0021528];[0.00705967];[0.00306298];0.00491573;0;[-0.00484528];[0.00160656];[-0.00215685];[-0.00732798];[-0.00308695];-0.00492958;0;449039785213900
71;[0.0048313];[-0.00161759];[0.00214879];[0.0071663];[0.00306977];0.00491573;0;[-0.00484558];[0.00160949];[-0.0021644];[-0.00724106];[-0.00308113];-0.00492958;0;449039852709200
72;[0.00483148];[-0.00161188];[0.00215038];[0.00721157];[0.00307244];0.00491573;0;[-0.00484559];[0.00161452];[-0.00216649];[-0.00717462];[-0.00307692];-0.00492958;0;449039920472300
73;[0.00483167];[-0.00160975];[0.00215368];[0.00720791];[0.00307199];0.00491573;0;[-0.00484547];[0.00161804];[-0.00216516];[-0.00714928];[-0.00307546];-0.00492958;0;449039988130400
74;[0.00483178];[-0.00161022];[0.00215614];[0.00718444];[0.00307039];0.00491573;0;[-0.00484535];[0.00161919];[-0.00216297];[-0.00715432];[-0.00307591];-0.00492958;0;449040054078500
75;[0.00483179];[-0.00161161];[0.00215704];[0.00716357];[0.00306906];0.00491573;0;[-0.00484528];[0.00161875];[-0.00216146];[-0.00717031];[-0.00307699];-0.00492958;0;449040120746500
76;[0.00483176];[-0.00161274];[0.00215682];[0.00715393];[0.00306848];0.00491573;0;[-0.00484528];[0.00161781];[-0.00216097];[-0.00718341];[-0.00307782];-0.00492958;0;449040188299200
77;[0.00483173];[-0.00161321];[0.00215621];[0.00715389];[0.00306852];0.00491573;0;[-0.0048453];[0.00161711];[-0.00216118];[-0.00718891];[-0.00307815];-0.00492958;0;449040256267100
78;[0.0048317];[-0.00161315];[0.00215573];[0.00715811];[0.00306881];0.00491573;0;[-0.00484532];[0.00161685];[-0.00216158];[-0.00718841];[-0.00307809];-0.00492958;0;449040322024900
79;[0.0048317];[-0.0016129];[0.00215553];[0.00716217];[0.00306907];0.00491573;0;[-0.00484534];[0.00161692];[-0.00216189];[-0.00718549];[-0.00307789];-0.00492958;0;449040390870600
80;[0.0048317];[-0.00161268];[0.00215555];[0.00716419];[0.00306919];0.00491573;0;[-0.00484534];[0.00161709];[-0.00216199];[-0.00718293];[-0.00307773];-0.00492958;0;449040457062600
81;[0.00483171];[-0.00161258];[0.00215567];[0.00716435];[0.00306919];0.00491573;0;[-0.00484533];[0.00161723];[-0.00216197];[-0.00718175];[-0.00307766];-0.00492958;0;449040524346300
82;[0.00483172];[-0.00161258];[0.00215576];[0.0071636];[0.00306914];0.00421348;0;[-0.00484533];[0.00161728];[-0.00216189];[-0.00718176];[-0.00307766];-0.00492958;0;449040591646600
