;xbx;vx;ax;vax;ux;posx;setx;xby;vy;ay;vay;uy;posy;sety;tr
43;[-0.02230881];[-0.14922967];[0.00136558];[-0.19147356];[-0.04929408];-0.025;-4.592413202933551;[0.04681016];[-0.01481451];[0.06218818];[0.03802527];[0.05898786];0.04652778;-5.282967061559404;370764844148500
44;[-0.03236568];[-0.14121075];[-0.01708789];[-0.26765927];[-0.05817937];-0.03263889;-3.500000000000003;[0.04419931];[-0.04713608];[0.06317245];[-0.03217922];[0.0483305];0.04375;-6.0621778264910695;370764911220100
45;[-0.04064037];[-0.11881991];[-0.03539929];[-0.19334543];[-0.06066979];-0.04027778;-2.2789770812000967;[0.04024296];[-0.07214377];[0.05755884];[-0.07695793];[0.03942129];0.04027778;-6.618630029195218;370764978148400
46;[-0.04743728];[-0.09214588];[-0.04691119];[-0.117113];[-0.06204288];-0.04722222;-0.9742117067204608;[0.03471426];[-0.09326144];[0.05046345];[-0.09236084];[0.02933754];0.03472222;-6.931876481190992;370765045227700
47;[-0.05863844];[-0.10545118];[-0.03848922];[-0.17874333];[-0.078342];-0.0625;-0.9742117067204608;[0.01940305];[-0.16799001];[0.06338978];[-0.25786593];[-0.01877882];0.013888890000000001;-6.931876481190992;370765112289600
48;[-0.06552355];[-0.08400591];[-0.05238332];[-0.2149661];[-0.07871431];-0.06597222;4.286263797015736e-16;[0.00047929];[-0.23085065];[0.05011882];[-0.55231561];[-0.05816089];-0.00416667;-7.0;370765179326000
49;[-0.06718245];[-0.03328005];[-0.07096618];[-0.07529951];[-0.06414284];-0.06527778;1.3356629676358145;[-0.01478078];[-0.23056004];[0.0062752];[-0.54081605];[-0.06242636];-0.01458333;-6.871390284133648;370765246375900
50;[-0.06560775];[0.0185851];[-0.07593108];[0.08893503];[-0.04889391];-0.06388889;2.6222461539113837;[-0.02685291];[-0.19574926];[-0.03004184];[-0.28277774];[-0.05274835];-0.025;-6.490286981967512;370765313580100
51;[-0.0598587];[0.07337537];[-0.07417907];[0.20027902];[-0.02941099];-0.05763889;3.8124732451051897;[-0.04317117];[-0.19796092];[-0.03048403];[-0.17540718];[-0.0717057];-0.04583333;-5.870693975617968;370765380565400
52;[-0.0528514];[0.10774166];[-0.05959068];[0.24870891];[-0.01947823];-0.05208333;4.862608593212981;[-0.05553574];[-0.17119092];[-0.04646921];[-0.21090845];[-0.0724423];-0.055555560000000004;-5.0353786023705585;370765447687700
53;[-0.04466929];[0.12823551];[-0.04406193];[0.20538525];[-0.01342333];-0.04444444;5.7340643100229425;[-0.06467951];[-0.13080623];[-0.06060837];[-0.10400069];[-0.06675065];-0.06388889;-4.015035054457322;370765514616500
54;[-0.0304787];[0.17491752];[-0.04443304];[0.24362345];[0.01379936];-0.027083330000000003;6.394818203498206;[-0.07475809];[-0.11325562];[-0.0574989];[-0.07033806];[-0.07651525];-0.07638889;-2.8471565015306015;370765581694400
55;[-0.01824189];[0.18363962];[-0.02250031];[0.3025474];[0.01952279];-0.01805556;6.820590453496647;[-0.08081329];[-0.07729803];[-0.06579481];[-0.09076436];[-0.07309719];-0.08055556;-1.574657380407055;370765648810900
56;[-0.00743391];[0.1714251];[-0.00146122];[0.18131534];[0.0173372];-0.00833333;6.99573578913367;[-0.08349376];[-0.03372405];[-0.0725079];[-0.00980888];[-0.06467749];-0.08263889;-0.24429647691750678;370765715742200
57;[0.00777353];[0.18967158];[-0.00329867];[0.16086842];[0.03867706];0.01041667;6.913818384165964;[-0.08382634];[0.00560642];[-0.07177267];[0.05640404];[-0.05783834];-0.08333333;1.095041255281616;370765782983000
58;[0.0142185];[0.13848059];[0.02748698];[0.11188057];[0.017087];0.01041667;6.5778483455013586;[-0.08296202];[0.03291932];[-0.06494535];[0.06119775];[-0.05621744];-0.08333333;2.394141003279681;370765849981000
59;[0.02540301];[0.13734218];[0.01850765];[-0.01819914];[0.03209159];0.027083330000000003;6.000171104914786;[-0.07901194];[0.06576828];[-0.06338255];[0.0575656];[-0.04789241];-0.07847222000000001;3.605266524370379;370765916962600
60;[0.03445406];[0.12433226];[0.02202677];[0.08193592];[0.0384487];0.03472222;5.20201377834176;[-0.07368157];[0.09094215];[-0.05769943];[0.0815541];[-0.04186345];-0.07361111000000001;4.683914244512008;370765984090300
61;[0.04144457];[0.10190245];[0.0303577];[0.07009649];[0.03983626];0.040972220000000004;4.2127051620643385;[-0.06760612];[0.10673227];[-0.04966412];[0.06758269];[-0.03851778];-0.06805556;5.59044857033105;370766051131500
62;[0.0494732];[0.09511039];[0.02965084];[0.07956495];[0.0521];0.05069444;3.0685980275235423;[-0.05643025];[0.14706489];[-0.05381916];[0.11714431];[-0.0161745];-0.05416667;6.2915583240941695;370766118163400
63;[0.05750946];[0.09111921];[0.03240924];[0.15704464];[0.0656109];0.059027779999999995;1.8117333157176452;[-0.04088278];[0.1970524];[-0.05256708];[0.28727795];[0.01433012];-0.0375;6.761480784023478;370766185229800
64;[0.06054031];[0.05305101];[0.05131009];[0.12713211];[0.05735207];0.059027779999999995;0.4882953162088766;[-0.03352374];[0.1638111];[-0.01120192];[0.23288933];[-0.00476701];-0.0375;6.982948351818769;370766252378100
65;[0.06361071];[0.02908899];[0.05358794];[0.0313309];[0.05921462];0.06388889;-0.8530854038360316;[-0.02031527];[0.17617636];[-0.01269683];[0.06113329];[0.01242223];-0.01875;6.947823061489254;370766319362400
