;xbx;vx;ax;vax;ux;posx;setx;xby;vy;ay;vay;uy;posy;sety;tr
118;[-0.05294061];[-0.00162263];[-0.0478677];[-0.05709988];[-0.04379626];-0.04964789;1.0;[-0.04521496];[-0.01189235];[0.02362309];[-0.13850689];[-0.00332702];-0.04929577;-6.0;534081573429900
119;[-0.05069498];[0.03125889];[-0.0510317];[0.05450114];[-0.02795193];-0.04964789;2.0;[-0.04811575];[-0.0319937];[0.01742216];[-0.16801965];[-0.01876244];-0.04929577;-6.0;534081640364000
120;[-0.04896808];[0.04400586];[-0.03985527];[0.10231539];[-0.03851765];-0.04190141;3.0;[-0.04972651];[-0.03057236];[0.00153141];[-0.17194688];[-0.00850132];-0.05352113;-6.0;534081707308200
121;[-0.04331971];[0.07448862];[-0.04383695];[0.03871898];[-0.01714408];-0.03697183;4.0;[-0.05280627];[-0.03588683];[-0.0008962];[-0.06165054];[-0.01665634];-0.055633800000000004;-6.0;534081774603300
122;[-0.03731459];[0.09248239];[-0.03548563];[0.15078845];[-0.01591604];-0.031338029999999996;5.0;[-0.05542293];[-0.03460443];[-0.00617388];[-0.08655233];[-0.01540644];-0.05774648;-6.0;534081841442400
123;[-0.03112645];[0.10000717];[-0.02638739];[0.0893919];[-0.02143407];-0.01866197;6.0;[-0.05767154];[-0.02990513];[-0.00994573];[-0.04585825];[-0.01268366];-0.06056338;-6.0;534081908584500
124;[-0.02085216];[0.12962059];[-0.03220234];[0.08017692];[0.00677539];-0.01866197;6.0;[-0.06012777];[-0.02814575];[-0.00967385];[-0.02345166];[-0.01532053];-0.06056338;-6.0;534081975728600
125;[-0.01603858];[0.10741917];[-0.00777625];[0.13342926];[-0.02196796];-0.00528169;6.0;[-0.0610496];[-0.01677884];[-0.01373609];[-0.01561084];[-0.00479985];-0.06197183;-6.0;534082042881500
126;[-0.00671451];[0.12140381];[-0.01691355];[-0.04692369];[0.01130386];0.00880282;6.0;[-0.06196001];[-0.01041822];[-0.01073357];[0.0490278];[-0.00393172];-0.06197183;-6.0;534082110025400
127;[0.00589664];[0.15214431];[-0.01871653];[0.23483826];[0.05251889];0.00880282;6.0;[-0.06217539];[-0.00358713];[-0.0086688];[0.03885548];[-0.00020242];-0.06197183;-6.0;534082176877900
128;[0.01161377];[0.11777426];[0.01916893];[0.29172666];[0.00569748];0.02288732;6.0;[-0.06209815];[0.00109088];[-0.00582757];[0.04645069];[0.00149802];-0.06126761;-6.0;534082244144900
129;[0.02134551];[0.11939323];[0.01141229];[-0.05111781];[0.03047316];0.04049296;6.0;[-0.06153761];[0.00581316];[-0.00386096];[0.04367387];[0.00468236];-0.05774648;-6.0;534082310884200
130;[0.03594281];[0.15529078];[6.67076864e-05];[0.23046916];[0.08557449];0.04471831;6.0;[-0.05907204];[0.02045094];[-0.00555251];[0.07920123];[0.0207647];-0.05704225;-6.0;534082378099300
131;[0.04518122];[0.13591898];[0.03385661];[0.43307805];[0.05723403];0.04753521;6.0;[-0.05730239];[0.02252609];[0.00338153];[0.143682];[0.0178852];-0.055633800000000004;-6.0;534082445234300
132;[0.04984813];[0.08615623];[0.05511373];[0.0329968];[0.0134746];0.04964789;6.0;[-0.05574932];[0.01947419];[0.00939081];[0.07144094];[0.01417303];-0.05492958;-6.0;534082512217100
133;[0.05162063];[0.0390219];[0.04852403];[-0.28091942];[-0.01328527];0.05176056;6.0;[-0.05481651];[0.01242891];[0.01218832];[0.01775731];[0.00849798];-0.05422535;-6.0;534082579845200
134;[0.05246062];[0.01332093];[0.02695505];[-0.33325587];[-0.01636687];0.050352110000000005;6.0;[-0.05421203];[0.00633026];[0.01112896];[-0.02153229];[0.00572041];-0.05492958;-6.0;534082646371600
135;[0.05140084];[-0.00609636];[0.01264705];[-0.23925983];[-0.02402656];0.04894366;6.0;[-0.05454841];[-0.00257581];[0.0105003];[-0.03808949];[-0.00121741];-0.055633800000000004;-6.0;534082713319500
136;[0.04971034];[-0.01598403];[0.00048882];[-0.2022351];[-0.02598792];0.04542254;6.0;[-0.05532771];[-0.00946005];[0.00722565];[-0.06896038];[-0.00514021];-0.058450699999999994;-5.0;534082780228600
137;[0.0467216];[-0.02635401];[-0.00571355];[-0.16425667];[-0.03453781];0.04401408;6.0;[-0.05749797];[-0.02115199];[0.00590738];[-0.08792183];[-0.03111626];-0.059154929999999994;-4.0;534082847530800
138;[0.04446326];[-0.0244551];[-0.01562602];[-0.15643234];[-0.02927968];0.043309860000000006;6.0;[-0.059055];[-0.02086489];[-0.00745327];[-0.1965281];[-0.03705092];-0.06056338;-3.0;534082914428200
139;[0.04324741];[-0.01386085];[-0.02214788];[-0.06111171];[-0.01895821];0.043309860000000006;6.0;[-0.06043266];[-0.0148854];[-0.0191739];[-0.14967979];[-0.04103112];-0.06056338;-2.0;534082981434400
140;[0.04306542];[-0.00049679];[-0.02257472];[0.02815228];[-0.00924962];0.043309860000000006;6.0;[-0.06075743];[-0.00118253];[-0.02899008];[-0.10230101];[-0.03871201];-0.06056338;-1.0;534083048462300
141;[0.04332813];[0.00855239];[-0.01759193];[0.06949818];[-0.00570675];0.04471831;6.0;[-0.06048461];[0.0124024];[-0.03307162];[-0.04750566];[-0.03982189];-0.058450699999999994;0.0;534083115643000
142;[0.04448633];[0.01745977];[-0.01366704];[0.06565269];[0.0002776];0.04683099;6.0;[-0.05872759];[0.03049965];[-0.03694913];[-0.02559407];[-0.03497081];-0.05422535;1.0;534083182803600
143;[0.04642704];[0.02583519];[-0.00972366];[0.08172825];[0.00676217];0.04823944;6.0;[-0.05499232];[0.05394744];[-0.03945726];[0.03336588];[-0.02434978];-0.051408449999999994;2.0;534083249785000
144;[0.04823305];[0.02757991];[-0.00321152];[0.08349859];[0.00608352];0.04964789;6.0;[-0.05120968];[0.06606874];[-0.03310984];[0.07384244];[-0.02884087];-0.047887320000000004;3.0;534083316802200
145;[0.04980715];[0.0250362];[0.00145187];[0.04002832];[0.00347083];0.050352110000000005;6.0;[-0.04730983];[0.07133687];[-0.02868344];[0.00216536];[-0.0360299];-0.044366199999999995;4.0;534083383930000
146;[0.0507665];[0.01850989];[0.00413791];[-0.0031812];[-0.00178382];0.05176056;6.0;[-0.04352151];[0.07266652];[-0.02797409];[-0.06283794];[-0.04390235];-0.040845070000000004;5.0;534083451132600
147;[0.05182188];[0.01553959];[0.00228155];[-0.03342848];[-0.00093731];0.053169009999999996;6.0;[-0.03985745];[0.07300104];[-0.03033816];[-0.10853853];[-0.05073696];-0.03239437;6.0;534083518031000
148;[0.05302672];[0.01563666];[0.00028777];[-0.01117282];[0.00210706];0.053873239999999996;6.0;[-0.03326105];[0.09443397];[-0.04182809];[-0.07897289];[-0.03073735];-0.02816901;6.0;534083585168200
149;[0.05393831];[0.01399857];[0.00106154];[0.00883235];[0.0013728];0.05457746;6.0;[-0.02750505];[0.10159736];[-0.03619062];[0.04732096];[-0.02201124];-0.02323944;6.0;534083652125600
150;[0.05467731];[0.01174056];[0.00163985];[-0.00165619];[0.00035723];0.05598592;6.0;[-0.02210942];[0.10017806];[-0.02645239];[0.04248523];[-0.0221954];-0.01338028;6.0;534083719103200
151;[0.05576274];[0.01288548];[0.00031998];[-0.00073088];[0.00379911];0.05598592;6.0;[-0.01409432];[0.11452762];[-0.02729817];[0.03947621];[0.00159239];-0.00704225;6.0;534083786352800
152;[0.05622402];[0.0093776];[0.00243819];[0.01235338];[2.41679936e-05];0.05528169;6.0;[-0.00673835];[0.11611766];[-0.0156906];[0.14498694];[0.00415543];0.00492958;6.0;534083853396000
153;[0.05587815];[0.00166318];[0.00401016];[-0.03014903];[-0.0072921];0.05528169;6.0;[0.00338913];[0.13194475];[-0.01328306];[0.13902128];[0.02990014];0.011267609999999999;6.0;534083920575600
154;[0.05554247];[-0.00204928];[0.00078372];[-0.06603684];[-0.00802711];0.05457746;6.0;[0.0115947];[0.12462158];[0.00436137];[0.21459122];[0.02259652];0.01690141;6.0;534083987443300
155;[0.05490802];[-0.00487267];[-0.00165874];[-0.05197721];[-0.00958833];0.053873239999999996;6.0;[0.01795609];[0.10340045];[0.01685809];[0.054761];[0.00775614];0.02323944;6.0;534084054670300
156;[0.0541725];[-0.0062431];[-0.00377721];[-0.04734707];[-0.01027734];0.05176056;6.0;[0.02370855];[0.08629764];[0.01602837];[-0.0657588];[0.00448123];0.03239437;6.0;534084121718800
157;[0.05257793];[-0.01215872];[-0.00336269];[-0.05406569];[-0.01754066];0.051056340000000006;6.0;[0.03110068];[0.089634];[0.00639709];[-0.02252366];[0.0244504];0.03661972;6.0;534084188778100
158;[0.05137445];[-0.01214926];[-0.00760363];[-0.08145895];[-0.01595078];0.050352110000000005;6.0;[0.03669568];[0.08048042];[0.0127511];[0.09699979];[0.01953687];0.03943662;6.0;534084255628200
159;[0.05049785];[-0.00869121];[-0.01074556];[-0.04336114];[-0.01262893];0.050352110000000005;6.0;[0.04033256];[0.06052157];[0.01950318];[0.00546461];[0.00512116];0.042957749999999996;6.0;534084323055800
160;[0.05025504];[-0.00203588];[-0.01219807];[-0.00449889];[-0.00706429];0.050352110000000005;5.0;[0.04336441];[0.04549027];[0.01611377];[-0.08913];[0.00107303];0.043661969999999994;6.0;534084389734300
161;[0.05033269];[0.00347892];[-0.0105301];[0.02856791];[0.01053665];0.051056340000000006;4.0;[0.04462479];[0.02731772];[0.01370608];[-0.10123408];[-0.00964854];0.042957749999999996;6.0;534084457017000
162;[0.050911];[0.00801351];[-0.00347761];[0.11573502];[0.02363924];0.05176056;3.0;[0.04424781];[0.00830623];[0.00954375];[-0.1542028];[-0.02173912];0.041549300000000004;6.0;534084524572000
163;[0.05163141];[0.00813699];[0.00659531];[0.14188079];[0.0319168];0.053169009999999996;2.0;[0.04279069];[-0.00659856];[0.00191721];[-0.19199473];[-0.0298159];0.04014085;6.0;534084590872500
164;[0.0527115];[0.00713329];[0.01503789];[0.13930505];[0.04130575];0.053169009999999996;1.0;[0.04102988];[-0.01341579];[-0.00758927];[-0.18218791];[-0.03106435];0.04014085;6.0;534084658222200
165;[0.05305921];[-0.00138942];[0.02512028];[0.13512294];[0.04248471];0.053169009999999996;0.0;[0.04021531];[-0.00763509];[-0.01725504];[-0.11608366];[-0.02140219];0.04014085;6.0;534084725029500
166;[0.05292233];[-0.01200979];[0.03153752];[0.09106152];[0.04435131];0.05246479;-1.0;[0.04008698];[0.00196048];[-0.02004091];[-0.01282314];[-0.01305616];0.041549300000000004;6.0;534084792379000
167;[0.05213557];[-0.02366869];[0.035623];[0.07181114];[0.04585788];0.05246479;-2.0;[0.041142];[0.01484886];[-0.01930024];[0.04971262];[-0.00247008];0.041549300000000004;6.0;534084859476300
168;[0.05150576];[-0.02974155];[0.03620336];[0.07638624];[0.05430452];0.04894366;-3.0;[0.04187338];[0.01811554];[-0.01171204];[0.07859044];[-0.00457812];0.044366199999999995;6.0;534084926453400
169;[0.04895787];[-0.04661929];[0.04330453];[0.09203381];[0.04654135];0.04683099;-4.0;[0.04391216];[0.02652759];[-0.01020465];[0.04540846];[0.00435687];0.04577465;6.0;534084993480600
170;[0.04620702];[-0.05822201];[0.04293447];[0.02805319];[0.04889826];0.04401408;-5.0;[0.04577211];[0.02871318];[-0.00470271];[0.07553759];[0.00453492];0.0471831;6.0;534085060608900
171;[0.04312318];[-0.06621594];[0.04186208];[0.0545197];[0.05318071];0.03626761;-6.0;[0.04738229];[0.02641403];[1.62025117e-05];[0.03918631];[0.00205389];0.05;6.0;534085127949500
