;xbx;vx;ax;vax;ux;posx;setx;xby;vy;ay;vay;uy;posy;sety;tr
40;[-0.00241396];[-0.05012056];[-0.00571337];[-0.1624639];[-0.04229152];-0.0059859200000000005;1.5;[-0.02129951];[-0.09636367];[0.02503019];[-0.14463001];[-0.0145186];-0.02738764;-7.5;196022401697600
41;[-0.0058007];[-0.04377104];[-0.01932064];[-0.1912409];[-0.0463025];-0.00809859;2.5;[-0.02758078];[-0.09772687];[0.00911022];[-0.19822132];[-0.01279309];-0.03230337;-7.5;196022469048900
42;[-0.00817378];[-0.02933892];[-0.03087021];[-0.13031278];[-0.04514299];-0.010915490000000002;3.5;[-0.03297952];[-0.08771391];[-0.00304881];[-0.08602637];[-0.00551294];-0.04213483;-7.5;196022536064300
43;[-0.01038758];[-0.017845];[-0.0350842];[-0.08236262];[-0.05082262];-0.01161972;4.5;[-0.04075539];[-0.09614492];[0.00055096];[-0.04488152];[-0.02532659];-0.04705056;-7.5;196022602919500
44;[-0.01136748];[-0.002174];[-0.04039804];[-0.08611583];[-0.05041901];-0.01021127;5.5;[-0.04702198];[-0.09010008];[-0.00878382];[-0.13739548];[-0.02210052];-0.050561800000000004;-7.5;196022669982100
45;[-0.01046808];[0.02014371];[-0.04571439];[-0.04110825];[-0.04293579];-0.00669014;6.5;[-0.05140796];[-0.07137676];[-0.01801265];[-0.0392703];[-0.00874292];-0.056882020000000005;-7.5;196022737046600
46;[-0.00738416];[0.04732037];[-0.04781558];[0.03678366];[-0.03132488];-0.00457746;7.5;[-0.05645073];[-0.0648195];[-0.01351422];[0.04105307];[-0.01456121];-0.058988759999999994;-7.5;196022804754500
47;[-0.00419329];[0.06150128];[-0.04024117];[0.07602287];[-0.03551231];-0.00105634;7.5;[-0.05956945];[-0.04957998];[-0.01570755];[0.00729917];[-0.00555534];-0.06109551;-7.5;196022871411700
48;[-0.00048022];[0.07020952];[-0.03563867];[0.00453411];[-0.02631069];0.00246479;7.5;[-0.0616755];[-0.03472496];[-0.01433108];[0.07011794];[0.00116581];-0.0625;-7.5;196022938170100
49;[0.00331252];[0.07352761];[-0.02909172];[0.02696368];[-0.02329943];0.01161972;7.5;[-0.06299023];[-0.02279966];[-0.01013529];[0.0921501];[0.00525916];-0.06460674;-7.5;196023005312100
50;[0.01040553];[0.09556353];[-0.03147632];[0.0624772];[0.00421432];0.01725352;7.5;[-0.06450681];[-0.01965195];[-0.00349257];[0.07398032];[0.00122175];-0.06460674;-7.5;196023072501200
51;[0.01717263];[0.10342001];[-0.01875539];[0.19058752];[0.00946234];0.027816900000000002;7.5;[-0.06505564];[-0.01306176];[-0.00285258];[0.0325234];[0.00539786];-0.06601124;-7.5;196023140107100
52;[0.02636548];[0.11951163];[-0.01264635];[0.17862284];[0.03008809];0.0334507;7.5;[-0.06595883];[-0.01242612];[0.00053811];[0.04085738];[0.00225663];-0.06671348;-7.5;196023206743700
53;[0.03376595];[0.11247194];[0.00518388];[0.20972495];[0.02250782];0.03838028;7.5;[-0.066741];[-0.01209356];[0.00143017];[0.00717764];[0.0011656];-0.06741573;-7.5;196023273832000
54;[0.03939213];[0.09198781];[0.01715136];[0.05134676];[0.00826178];0.043309860000000006;7.5;[-0.06746871];[-0.0116279];[0.00120482];[-0.00048672];[0.00074945];-0.06811798;-7.5;196023340928900
55;[0.04402217];[0.07273093];[0.01729634];[-0.07099905];[0.00124251];0.04823944;7.5;[-0.0681672];[-0.01107431];[0.00085253];[-0.00108437];[0.00045538];-0.06952247;-7.5;196023407728200
56;[0.04835067];[0.06168825];[0.01144221];[-0.08477081];[0.00297574];0.05176056;7.5;[-0.06927783];[-0.01348103];[0.00164346];[-0.00873395];[-0.00333155];-0.07092697;-7.5;196023474810100
57;[0.0519384];[0.05265256];[0.00834964];[-0.04464857];[0.00279508];0.053873239999999996;7.5;[-0.07063018];[-0.01632256];[0.00096679];[-0.03434327];[-0.00660135];-0.07162921;-7.5;196023542197400
58;[0.05441478];[0.04124427];[0.00806005];[-0.04163301];[-0.00222142];0.053169009999999996;7.5;[-0.07165388];[-0.01504087];[-0.0020977];[-0.03780142];[-0.004924];-0.07233146;-7.5;196023609179400
59;[0.0546734];[0.0206983];[0.00985364];[-0.09360263];[-0.01800161];0.053169009999999996;7.5;[-0.07243374];[-0.01193014];[-0.00384398];[-0.00983734];[-0.00274575];-0.07233146;-7.5;196023675832000
60;[0.0542511];[0.00623518];[0.00340087];[-0.17337548];[-0.02427143];0.053169009999999996;7.5;[-0.07265387];[-0.00625516];[-0.00479653];[0.01540152];[0.00161195];-0.07162921;-7.5;196023742999500
61;[0.05375786];[0.00092259];[-0.00566341];[-0.15337955];[-0.02298215];0.053169009999999996;7.5;[-0.0721676];[0.00136957];[-0.00448381];[0.04820096];[0.00746608];-0.07092697;-7.5;196023809984400
62;[0.05347578];[0.00213583];[-0.01201253];[-0.0911771];[-0.01876402];0.053169009999999996;7.5;[-0.07136185];[0.00686267];[-0.00152416];[0.07301692];[0.01043858];-0.07092697;-7.5;196023877132100
63;[0.05342508];[0.00569486];[-0.01427046];[-0.03707085];[-0.01516418];0.053873239999999996;7.5;[-0.07092361];[0.00602516];[0.00336616];[0.05941447];[0.0072244];-0.07092697;-7.5;196023944358900
64;[0.05393111];[0.01154789];[-0.01472186];[-0.00381457];[-0.01009965];0.053873239999999996;7.5;[-0.07079697];[0.00230345];[0.0057895];[0.01314585];[0.00341621];-0.07092697;-7.5;196024011272500
65;[0.05427775];[0.01314223];[-0.01159679];[0.0142083];[-0.01072799];0.05598592;7.5;[-0.07085114];[-0.00113062];[0.0053835];[-0.01580071];[0.00132544];-0.07162921;-6.5;196024078281000
66;[0.05571923];[0.02049203];[-0.01217988];[0.01096532];[-0.00280919];0.05669014;7.5;[-0.07138158];[-0.00577963];[0.00476793];[-0.02755845];[-0.01602786];-0.07162921;-5.5;196024145592600
67;[0.05690028];[0.02214591];[-0.00800436];[0.04411548];[-0.00311504];0.05598592;7.5;[-0.07169538];[-0.00537522];[-0.00299286];[-0.10858];[-0.02375324];-0.07162921;-4.5;196024212370100
68;[0.05695526];[0.01400372];[-0.00214768];[-0.00308413];[-0.01266233];0.05669014;7.5;[-0.07175754];[-0.00044897];[-0.01177278];[-0.10103789];[-0.02792471];-0.07162921;-3.5;196024279479400
69;[0.05717166];[0.01001828];[-0.00398728];[-0.06968714];[-0.013451];0.05669014;7.5;[-0.07160602];[0.00629018];[-0.01829309];[-0.08080481];[-0.03210185];-0.07092697;-2.5;196024346587300
70;[0.05716867];[0.0073045];[-0.00612427];[-0.05927937];[-0.01414615];0.05669014;7.5;[-0.07091094];[0.01550379];[-0.02382753];[-0.06936836];[-0.03425932];-0.07022471999999999;-1.5;196024413703500
71;[0.05710959];[0.00616721];[-0.00788461];[-0.05060997];[-0.01397231];0.05598592;7.5;[-0.0699449];[0.02373722];[-0.0270616];[-0.05911605];[-0.03833209];-0.06811798;-0.5;196024480852600
72;[0.05663899];[0.00325128];[-0.0079896];[-0.04713457];[-0.01676894];0.05669014;7.5;[-0.06805656];[0.0353704];[-0.03132618];[-0.05841143];[-0.03779645];-0.06741573;0.5;196024548190000
73;[0.05680868];[0.00632552];[-0.01105062];[-0.04735077];[-0.01214828];0.05739437;7.5;[-0.06656737];[0.03976756];[-0.03089047];[-0.05397616];[-0.04646842];-0.06390449000000001;1.5;196024614862400
74;[0.05739555];[0.01133626];[-0.01189135];[-0.00265358];[-0.00745506];0.058098590000000006;7.5;[-0.06373637];[0.05155134];[-0.0361939];[-0.08493952];[-0.04351194];-0.061797750000000005;2.5;196024682089800
75;[0.05818151];[0.01504323];[-0.01005495];[0.02188427];[-0.00508603];0.05950704;7.5;[-0.06101448];[0.05826306];[-0.03656278];[-0.05492896];[-0.04846778];-0.05617978;3.5;196024748944400
76;[0.05942745];[0.0193037];[-0.00841736];[0.0274746];[-0.00134964];0.060915489999999996;7.5;[-0.05636016];[0.07516761];[-0.04193603];[-0.05554303];[-0.03942609];-0.05266854000000001;4.5;196024815906300
77;[0.06086969];[0.0220857];[-0.00586491];[0.03749827];[0.00087975];0.06232394;7.5;[-0.05194266];[0.08315341];[-0.03881762];[-0.00234222];[-0.04370376];-0.0491573;5.5;196024883238900
78;[0.0623469];[0.02282819];[-0.00306269];[0.03318047];[0.0015978];0.06373239;7.5;[-0.04788815];[0.08392049];[-0.03566567];[-0.06080007];[-0.05281521];-0.044943819999999995;6.5;196024950527400
79;[0.06378589];[0.02210424];[-0.00091071];[0.02139453];[0.00167753];0.06725352;7.5;[-0.04372667];[0.08489241];[-0.03755308];[-0.12152966];[-0.0581838];-0.035112359999999995;7.5;196025017179400
80;[0.06645867];[0.02956238];[-0.00285398];[0.03413838];[0.01212564];0.06936619999999999;7.5;[-0.03608315];[0.11022134];[-0.04965075];[-0.07648187];[-0.03461707];-0.029494379999999997;7.5;196025084519400
81;[0.06898649];[0.03224133];[0.00123437];[0.08885784];[0.01427616];0.07077465;7.5;[-0.02897016];[0.12138259];[-0.04315354];[0.07224778];[-0.02239438];-0.023876400000000002;7.5;196025151359200
82;[0.07087725];[0.02775467];[0.00703639];[0.06143212];[0.00982515];0.07288732;7.5;[-0.02252877];[0.11933261];[-0.03004576];[0.07035026];[-0.02400578];-0.017556179999999998;7.5;196025218347300
83;[0.07276007];[0.0241069];[0.00811909];[0.01423782];[0.0093924];0.07429577;7.5;[-0.01628398];[0.11325882];[-0.02236858];[-0.00695297];[-0.02447475];-0.01053371;7.5;196025285626000
84;[0.07425843];[0.01950419];[0.00855806];[0.00689961];[0.00775859];0.07570423;7.5;[-0.00549891];[0.13920296];[-0.03080488];[0.04326228];[0.01498328];-0.00351124;7.5;196025352938500
85;[0.07558336];[0.01597849];[0.00788305];[-0.00150644];[0.00746326];0.07711267999999999;7.5;[-0.00057341];[0.11227285];[-0.00316201];[0.16421985];[-0.01847054];0.01123596;7.5;196025419548100
86;[0.07687305];[0.01418666];[0.00680173];[0.00436646];[0.00855623];0.07640845;7.5;[0.00948479];[0.12722161];[-0.01360963];[-0.04643198];[0.01568683];0.02598315;7.5;196025486510200
87;[0.07691191];[0.00496979];[0.00938897];[-0.00454575];[1.91162708e-05];0.07570423;7.5;[0.02281959];[0.15881011];[-0.01602101];[0.24764353];[0.056363];0.03230337;7.5;196025553670800
88;[0.07625513];[-0.00465478];[0.00819995];[-0.06529255];[-0.00669831];0.07429577;7.5;[0.03268125];[0.14836848];[0.01304321];[0.36332068];[0.04112913];0.03932584;7.5;196025620556700
89;[0.07490931];[-0.01328254];[0.00473334];[-0.09261339];[-0.01239459];0.07007042000000001;7.5;[0.04039669];[0.12054607];[0.03048521];[0.0971342];[0.02158086];0.050561800000000004;7.5;196025687948600
90;[0.07161887];[-0.02948439];[0.00381482];[-0.1282172];[-0.02808534];0.06866197;7.5;[0.0494659];[0.11269412];[0.02412704];[-0.02501382];[0.03360807];0.055477530000000004;7.5;196025754910500
91;[0.06907158];[-0.03130134];[-0.00696745];[-0.17448226];[-0.02515563];0.06514085;7.5;[0.05584795];[0.0918897];[0.02860464];[0.04285711];[0.02299512];0.061797750000000005;7.5;196025821874100
92;[0.06594648];[-0.03306616];[-0.01190932];[-0.10798948];[-0.02805854];0.06373239;7.5;[0.06163821];[0.07639372];[0.02645895];[-0.02894006];[0.02144024];0.0625;7.5;196025888875900
93;[0.06384318];[-0.02561352];[-0.01816022];[-0.08269115];[-0.02134465];0.06302817;7.5;[0.06396066];[0.04582312];[0.03004019];[-0.06487614];[-0.00042009];0.0625;7.5;196025955989000
94;[0.06280867];[-0.01322439];[-0.0209206];[-0.00544345];[-0.01234605];0.06373239;7.5;[0.06408612];[0.01572299];[0.02489805];[-0.2031812];[-0.01799496];0.061797750000000005;7.5;196026023153000
95;[0.06315236];[0.00245601];[-0.02021798];[0.06248868];[-0.00124934];0.06725352;7.5;[0.06298416];[-0.00491234];[0.01254079];[-0.24977717];[-0.02615124];0.05969101;7.5;196026090642500
96;[0.06581191];[0.02510502];[-0.01854322];[0.1373508];[0.01751878];0.06866197;7.5;[0.06081896];[-0.0184204];[0.00096505];[-0.22224365];[-0.03167328];0.05758427;7.5;196026157280000
97;[0.06826824];[0.03334062];[-0.00616225];[0.19588772];[0.01807893];0.07288732;7.5;[0.05840856];[-0.02336698];[-0.00940108];[-0.18320058];[-0.03203525];0.054073029999999994;7.5;196026224324400
98;[0.07193785];[0.04198416];[0.00054294];[0.1431027];[0.02555999];0.075;6.5;[0.05525842];[-0.02803875];[-0.01451668];[-0.14173713];[-0.03678969];0.05266854000000001;7.5;196026291696000
99;[0.07484567];[0.03896403];[0.01005613];[0.12931609];[0.03461757];0.07781690000000001;5.5;[0.05307657];[-0.02217932];[-0.02208704];[-0.12150393];[-0.03043407];0.05126404;7.5;196026358672500
100;[0.07756469];[0.03287128];[0.0188999];[0.13048476];[0.04141533];0.07781690000000001;4.5;[0.05155313];[-0.01297794];[-0.02507007];[-0.04446949];[-0.02434489];0.05126404;7.5;196026425710800
101;[0.07842563];[0.0141132];[0.03035027];[0.09589862];[0.03474564];0.07781690000000001;3.5;[0.05119854];[-0.0001021];[-0.02550437];[0.00880587];[-0.01539228];0.05196629;7.5;196026492608800
102;[0.07822713];[-0.00544188];[0.03439392];[0.00586479];[0.03160574];0.07711267999999999;2.5;[0.05180935];[0.01242236];[-0.02250203];[0.05827067];[-0.00767851];0.05266854000000001;7.5;196026559640800
103;[0.07720567];[-0.02167252];[0.03383821];[-0.01800032];[0.03230333];0.07359155;1.5;[0.05277285];[0.01968393];[-0.01637263];[0.07314339];[-0.00521486];0.05477528;7.5;196026626769600
104;[0.07425591];[-0.0428826];[0.03567999];[-0.02513157];[0.02483173];0.07147887;0.5;[0.05458027];[0.02715578];[-0.0125232];[0.06046265];[0.00038105];0.055477530000000004;7.5;196026694162400
105;[0.07126593];[-0.05399656];[0.03084092];[-0.05102964];[0.02960856];0.06866197;-0.5;[0.05588468];[0.02611004];[-0.00587693];[0.05437484];[-0.00307167];0.05617978;7.5;196026760857200
106;[0.06812171];[-0.05950929];[0.02783747];[0.01162653];[0.03625767];0.06584507;-1.5;[0.05676286];[0.02098088];[-0.0021289];[-0.00453229];[-0.00768334];0.056882020000000005;7.5;196026827802000
107;[0.06504455];[-0.06161434];[0.02780639];[0.06647016];[0.04361799];0.05950704;-2.5;[0.05738815];[0.01604868];[-0.00216196];[-0.04346903];[-0.01012453];0.05758427;7.5;196026894789200
108;[0.05992796];[-0.07722909];[0.03557608];[0.06928131];[0.03326482];0.05246479;-3.5;[0.05793749];[0.01331534];[-0.00400139];[-0.04958929];[-0.01011739];0.05758427;7.5;196026961820100
109;[0.05320651];[-0.09773887];[0.03829877];[-0.03752663];[0.02155338];0.04894366;-4.5;[0.05809389];[0.00979802];[-0.00465729];[-0.04345055];[-0.01216106];0.05758427;7.5;196027029076400
110;[0.04789951];[-0.09822596];[0.02809326];[-0.05936639];[0.03474631];0.04542254;-5.5;[0.05806981];[0.0070726];[-0.0058286];[-0.05071763];[-0.01337396];0.05828652;7.5;196027096224300
111;[0.04371326];[-0.08861648];[0.0232618];[0.08664168];[0.05174319];0.04049296;-6.5;[0.05842421];[0.00870616];[-0.00842169];[-0.04095817];[-0.00999934];0.05758427;7.5;196027163202100
112;[0.03933121];[-0.08521653];[0.02955837];[0.17941313];[0.05678366];0.03626761;-7.5;[0.05819097];[0.00603843];[-0.0070409];[-0.02218865];[-0.01344512];0.05758427;7.5;196027230238900
113;[0.03508928];[-0.08498531];[0.03626176];[0.16660337];[0.06040638];0.025;-7.5;[0.05845059];[0.00779096];[-0.00885641];[-0.03750631];[-0.01038984];0.05828652;7.5;196027297285800
114;[0.02655183];[-0.1162836];[0.05225522];[0.07648172];[0.01526615];0.01161972;-7.5;[0.05860649];[0.00836476];[-0.00852787];[-0.01437947];[-0.01019801];0.058988759999999994;7.5;196027364482300
115;[0.01421731];[-0.15963361];[0.05010945];[-0.27586643];[-0.02920569];0.00387324;-7.5;[0.05910553];[0.01081033];[-0.00880121];[-0.01119674];[-0.00752501];0.058988759999999994;7.5;196027431521000
116;[0.00361249];[-0.16531187];[0.01880701];[-0.40197237];[-0.02547259];-0.00387324;-7.5;[0.05936414];[0.01031791];[-0.00702468];[-0.00255275];[-0.00883277];0.05969101;7.5;196027498551800
117;[-0.00522771];[-0.14689905];[-0.0057381];[-0.17416175];[-0.00932791];-0.01232394;-7.5;[0.05986995];[0.01128993];[-0.0069915];[-0.0144613];[-0.00731567];0.06039326;7.5;196027565812900
118;[-0.01324702];[-0.12660496];[-0.01223714];[0.01792232];[-0.00254185];-0.021478869999999997;-7.5;[0.06051941];[0.01270167];[-0.00676119];[-0.00417781];[-0.00562575];0.061797750000000005;7.5;196027632889900
119;[-0.02141432];[-0.11648539];[-0.00843986];[0.04934919];[-0.00899536];-0.039084509999999996;-7.5;[0.06166045];[0.01656578];[-0.00693436];[0.01016431];[-0.00118828];0.06390449000000001;7.5;196027699952700
120;[-0.03506897];[-0.14956643];[0.00727473];[-0.11584345];[-0.0615366];-0.053873239999999996;-7.5;[0.0634841];[0.02291361];[-0.00645015];[0.04177483];[0.00543047];0.06530899;7.5;196027766964800
121;[-0.05030618];[-0.17792442];[-0.00410281];[-0.46070398];[-0.09252498];-0.06021127;-7.5;[0.06520783];[0.02480391];[-0.00229554];[0.06399981];[0.0061666];0.06530899;7.5;196027834157900
122;[-0.06077147];[-0.15341299];[-0.04153314];[-0.43009025];[-0.06332098];-0.06514085;-7.5;[0.06590966];[0.01747148];[0.00358284];[0.02486614];[-0.00198291];0.06671348;7.5;196027901201900
123;[-0.06706378];[-0.10355371];[-0.0607098];[-0.03524548];[-0.02537401];-0.0721831;-7.5;[0.06682474];[0.01413099];[0.00231661];[-0.03482507];[-0.00178971];0.06741573;7.5;196027968113000
124;[-0.07247215];[-0.07030582];[-0.04986804];[0.20116572];[-0.01749809];-0.07429577;-7.5;[0.06753505];[0.01159465];[0.00100524];[-0.02299503];[-0.0019509];0.06741573;7.5;196028035217700
125;[-0.07510561];[-0.0389028];[-0.03974601];[0.18282926];[-0.00420017];-0.075;-7.5;[0.06775608];[0.00731626];[0.00105891];[-0.02363111];[-0.00489228];0.06741573;7.5;196028102371300
126;[-0.0758267];[-0.01357214];[-0.0287629];[0.20172019];[0.00619778];-0.07288732;-7.5;[0.0677349];[0.00365602];[-1.72816379e-05];[-0.03918439];[-0.00678574];0.06601124;7.5;196028170080400
127;[-0.07424685];[0.01112047];[-0.01984541];[0.21175722];[0.02075178];-0.07147887;-7.5;[0.06678836];[-0.00403496];[0.00022911];[-0.0549883];[-0.01386681];0.06530899;7.5;196028236389100
128;[-0.07219663];[0.02337585];[-0.00640293];[0.22401199];[0.02351433];-0.07007042000000001;-7.5;[0.06579672];[-0.00783506];[-0.00334075];[-0.08557238];[-0.01535052];0.06530899;7.5;196028303486000
129;[-0.07029791];[0.02447289];[0.00532608];[0.15212303];[0.01968613];-0.0665493;-7.5;[0.06533151];[-0.00494784];[-0.00827087];[-0.05949669];[-0.01073037];0.06390449000000001;7.5;196028370524200
130;[-0.06744486];[0.02862676];[0.00837154];[0.09132707];[0.02524212];-0.06584507;-7.5;[0.06439319];[-0.0056529];[-0.0078316];[-0.0224419];[-0.01320819];0.061797750000000005;7.5;196028437599600
