;xbx;vx;ax;vax;ux;posx;setx;xby;vy;ay;vay;uy;posy;sety;tr
13;[0.01078072];[0.01071087];[0.00835306];[0.12090558];[0.01700969];0.01021127;1.0950412552816164;[-7.01797021e-05];[0.00439566];[-0.00134111];[0.04644727];0.10471975511965978;-0.0;-6.913818384165964;533984697277200
14;[0.01064786];[0.00065677];[0.01422555];[0.02641335];[-0.01045377];0.01021127;2.163118960624632;[3.10968526e-05];[-0.00332526];[0.03614221];[0.56868796];[0.06668586];-0.0;-6.657395614066075;533984764479600
15;[0.01032652];[-0.00542089];[0.00633821];[-0.13826401];[-0.02398006];0.00950704;3.1779334981768277;[-0.00033673];[-0.02075055];[0.05104171];[0.13441453];[0.04241313];-0.00070423;-6.237045669318574;533984831445500
16;[0.00967641];[-0.00706815];[-0.00491473];[-0.15869255];[-0.03279212];0.00950704;4.114496766047312;[-0.00140017];[-0.03568131];[0.04668062];[-0.03702406];[0.0277937];-0.00211268;-5.663118960624632;533984898433700
17;[0.00944612];[-0.00116865];[-0.0164027];[-0.13781054];[-0.03411636];0.00950704;4.949747468305833;[-0.00301422];[-0.04427686];[0.03628257];[-0.07485181];[0.01808179];-0.00352113;-4.949747468305833;533984965540500
18;[0.00956897];[0.00757889];[-0.02367746];[-0.08772654];[-0.03452159];0.01161972;5.663118960624632;[-0.00465924];[-0.04511959];[0.02484446];[-0.0620599];[0.01265063];-0.0084507;-4.114496766047312;533985032651900
19;[0.01116055];[0.02400642];[-0.03007334];[-0.03992838];[-0.02549668];0.013028169999999999;6.237045669318575;[-0.00825412];[-0.05524124];[0.02074893];[-0.06687442];[-0.00990001];-0.011267609999999999;-3.1779334981768272;533985099667600
20;[0.01308876];[0.03579105];[-0.02863855];[0.02585356];[-0.02345538];0.017957749999999998;6.657395614066075;[-0.0116006];[-0.05609947];[0.00814961];[-0.15177714];[-0.01923749];-0.01760563;-2.1631189606246317;533985166707400
21;[0.01712748];[0.05541314];[-0.0297712];[0.04880572];[-0.00754001];0.021478869999999997;6.913818384165964;[-0.01670601];[-0.06401291];[0.00058967];[-0.16181395];[-0.04232907];-0.02112676;-1.095041255281616;533985233789900
22;[0.02135025];[0.06591745];[-0.02205129];[0.12015512];[-0.00308576];0.021478869999999997;7.0;[-0.02099773];[-0.0588375];[-0.0154336];[-0.22399775];[-0.04796151];-0.02112676;0.0;533985300942000
23;[0.02323093];[0.05253364];[-0.00754545];[0.04630055];[-0.02189279];0.028521130000000002;6.913818384165964;[-0.02245878];[-0.03169655];[-0.03406163];[-0.12373606];[-0.0322389];-0.02676056;1.095041255281616;533985367803500
24;[0.02783647];[0.06152279];[-0.0147154];[-0.06206278];[-0.000423];0.03274648;6.657395614066075;[-0.02566975];[-0.02574216];[-0.0304477];[-0.01123399];[-0.05206685];-0.02887324;2.1631189606246317;533985434974900
25;[0.03247395];[0.06743518];[-0.01139567];[0.08894388];[0.01083736];0.03626761;6.237045669318575;[-0.02807625];[-0.0174321];[-0.03501961];[-0.137682];[-0.06001766];-0.03028169;3.1779334981768272;533985502025800
26;[0.03655311];[0.06445862];[-0.00169165];[0.10608025];[0.01344052];0.04190141;5.663118960624632;[-0.02962859];[-0.00512719];[-0.04255721];[-0.14318019];[-0.06190728];-0.03098592;4.114496766047312;533985569228800
27;[0.04144417];[0.0654505];[0.00285579];[0.08677052];[0.02673948];0.04683099;4.949747468305833;[-0.03030891];[0.00940022];[-0.04809126];[-0.11294587];[-0.06142888];-0.02887324;4.949747468305833;533985636111600
28;[0.04635266];[0.06400042];[0.01017887];[0.13595564];[0.0374426];0.04964789;4.114496766047312;[-0.02889422];[0.03254949];[-0.05391838];[-0.06357131];[-0.04953817];-0.023943660000000002;5.663118960624632;533985703187800
29;[0.04990628];[0.05107017];[0.02198939];[0.13070431];[0.0361716];0.051056340000000006;3.1779334981768277;[-0.02473162];[0.06385145];[-0.05604285];[0.04956102];[-0.0287016];-0.02042254;6.237045669318574;533985770190600
30;[0.05176375];[0.02959931];[0.03092099];[0.04819158];[0.0300099];0.051056340000000006;2.163118960624632;[-0.02016327];[0.08148407];[-0.04504719];[0.13713135];[-0.02526656];-0.01619718;6.657395614066075;533985837523800
31;[0.05190356];[0.00503768];[0.03432988];[-0.03136668];[0.02397134];0.04964789;1.0950412552816164;[-0.01541838];[0.08796262];[-0.03383021];[0.07603194];[-0.02676383];-0.00633803;6.913818384165964;533985904531700
32;[0.05046422];[-0.01857046];[0.03355404];[-0.07599064];[0.01980145];0.04753521;4.286263797015736e-16;[-0.00746154];[0.11021831];[-0.03494302];[0.06346104];[-0.00024771];-0.00070423;7.0;533985971587400
33;[0.0480211];[-0.03679342];[0.02989112];[-0.08220162];[0.02050577];0.04542254;-1.0950412552816158;[-0.00035312];[0.11448192];[-0.02089937];[0.17337432];[0.00101013];0.0056338;6.913818384165964;533986038947500
34;[0.04533219];[-0.04670423];[0.02547373];[-0.04248413];[0.02750829];0.042605630000000005;-2.1631189606246313;[0.00631384];[0.10911806];[-0.00896634];[0.08768882];[9.54389299e-05];0.011267609999999999;6.6573956140660755;533986105637600
35;[0.04233021];[-0.05317332];[0.02470815];[0.02145739];[0.03350152];0.039084509999999996;-3.1779334981768272;[0.0121563];[0.0976609];[-0.00154116];[0.01860388];[-0.00129883];0.01690141;6.237045669318575;533986172887600
36;[0.03884524];[-0.06012824];[0.02705909];[0.05250845];[0.03572261];0.03204225;-4.114496766047311;[0.01754273];[0.08689411];[0.00118873];[-0.01746225];[0.00262363];0.02746479;5.663118960624632;533986239627800
37;[0.03300796];[-0.08063471];[0.03429736];[0.01681127];[0.01977071];0.02711268;-4.949747468305832;[0.02577998];[0.09994758];[-0.00495472];[0.05486877];[0.03714075];0.03239437;4.949747468305833;533986306810400
38;[0.02716806];[-0.09207401];[0.02961925];[-0.08113329];[0.01877839];0.015845070000000003;-5.663118960624631;[0.03235451];[0.094645];[0.01007829];[0.22459];[0.04039282];0.041549300000000004;4.114496766047313;533986373819600
39;[0.01777285];[-0.12038845];[0.03245813];[-0.10540018];[-0.00881299];0.01021127;-6.237045669318574;[0.04026663];[0.09593016];[0.01789791];[0.18297488];[0.06006267];0.04507042;3.177933498176828;533986441016300
40;[0.00993696];[-0.12319382];[0.01601079];[-0.2080506];[-0.00117364];0.00387324;-6.657395614066075;[0.04549538];[0.07494522];[0.03599392];[0.20335552];[0.05153414];0.048591550000000004;2.1631189606246326;533986508035900
41;[0.00302906];[-0.11364932];[0.00475233];[-0.05527825];[0.0089366];-0.00246479;-6.913818384165964;[0.04905585];[0.04810622];[0.04517501];[0.05707576];[0.04524872];0.050704229999999996;1.0950412552816169;533986574881500
42;[-0.00324077];[-0.10233138];[0.00268685];[0.04759728];[0.01289127];-0.01443662;-7.0;[0.05101188];[0.02173969];[0.04694084];[-0.01196869];[0.04229274];0.052112679999999995;8.572527594031472e-16;533986642031700
43;[-0.01267738];[-0.11816895];[0.01346152];[0.0038573];[-0.0195588];-0.020070420000000002;-6.913818384165964;[0.05195654];[0.00133413];[0.0446064];[-0.02001236];[0.04529206];0.051408449999999994;-1.0950412552816151;533986709188500
44;[-0.02024996];[-0.11447763];[0.00131841];[-0.1737031];[-0.0183588];-0.0306338;-6.6573956140660755;[0.05138998];[-0.01883779];[0.04457829];[0.00560335];[0.04424272];0.047887320000000004;-2.163118960624631;533986776275900
45;[-0.0294683];[-0.11976983];[-0.00275162];[-0.12588961];[-0.03740837];-0.0306338;-6.237045669318575;[0.04851381];[-0.04486881];[0.04692288];[-0.01927116];[0.03358411];0.047887320000000004;-3.1779334981768264;533986843436600
46;[-0.03319753];[-0.08283525];[-0.02589208];[-0.10852711];[-0.00321141];-0.03485915;-5.663118960624632;[0.04671141];[-0.05072621];[0.03757534];[-0.03865408];[0.0481087];0.044366199999999995;-4.114496766047311;533986910294900
47;[-0.03617647];[-0.05439788];[-0.02412119];[0.16595264];[0.00240782];-0.04401408;-4.949747468305834;[0.04376008];[-0.05966757];[0.03853448];[0.07609704];[0.0485033];0.035211269999999996;-4.949747468305832;533986977355100
48;[-0.04220246];[-0.06251139];[-0.00630636];[0.08232626];[-0.03528005];-0.05176056;-4.114496766047313;[0.03680409];[-0.09222511];[0.04886672];[0.00512866];[0.01799928];0.01690141;-5.663118960624631;533987044491600
49;[-0.04955202];[-0.07820575];[-0.00710008];[-0.22238844];[-0.06696201];-0.05246479;-3.1779334981768286;[0.02208943];[-0.16256535];[0.05810393];[-0.30839677];[-0.05231279];0.00985915;-6.237045669318574;533987111405600
50;[-0.05323286];[-0.05793391];[-0.03305832];[-0.28682912];[-0.05059759];-0.053169009999999996;-2.163118960624633;[0.01023591];[-0.17609273];[0.01810872];[-0.58503227];[-0.04026449];0.00211268;-6.657395614066075;533987178387800
51;[-0.05445277];[-0.02410873];[-0.04689958];[-0.03971797];[-0.03304273];-0.053169009999999996;-1.0950412552816173;[0.00075446];[-0.15501113];[-0.01314633];[-0.23738958];[-0.01241851];-0.00633803;-6.913818384165964;533987245539000
52;[-0.05401378];[0.00648972];[-0.045711];[0.10062142];[-0.02609944];-0.04964789;-1.0950412552816173;[-0.0074247];[-0.12926899];[-0.01938981];[0.05011121];[0.00124718];-0.02112676;-6.913818384165964;533987312649200
53;[-0.05093911];[0.03877874];[-0.04286172];[0.13406297];[0.00164415];-0.04612676;4.286263797015736e-16;[-0.01894438];[-0.13897711];[-0.00333452];[0.04849439];[-0.03490399];-0.02816901;-7.0;533987379867900
54;[-0.0468002];[0.05981029];[-0.02864889];[0.24933842];[-0.00310247];-0.04119718;1.0950412552816164;[-0.02806273];[-0.12994763];[-0.01343809];[-0.17677141];[-0.03016794];-0.035211269999999996;-6.913818384165964;533987446798000
55;[-0.04172425];[0.07268441];[-0.01934393];[0.13491153];[-0.00698272];-0.0306338;2.163118960624632;[-0.03562618];[-0.11134112];[-0.02258336];[-0.0667022];[-0.0223176];-0.04647887;-6.657395614066075;533987513874400
56;[-0.03303175];[0.10183844];[-0.02293367];[0.12266472];[0.0159735];-0.025704229999999998;3.1779334981768277;[-0.04492143];[-0.111899];[-0.01716079];[-0.03633736];[-0.04437604];-0.051408449999999994;-6.237045669318574;533987580836300
57;[-0.02586945];[0.10589957];[-0.00882846];[0.20605291];[0.00377275];-0.020774650000000002;4.114496766047312;[-0.05160051];[-0.09465081];[-0.02772504];[-0.13920539];[-0.03792754];-0.05492958;-5.663118960624632;533987647884200
58;[-0.02003261];[0.09531025];[0.00042314];[0.03344882];[-0.01464851];-0.015845070000000003;4.949747468305833;[-0.05586257];[-0.06637611];[-0.0362214];[-0.01996001];[-0.02527407];-0.058450699999999994;-4.949747468305833;533987715342800
59;[-0.01504868];[0.08315932];[-0.00143536];[-0.10542618];[-0.02642589];-0.01161972;5.663118960624632;[-0.05891834];[-0.04249369];[-0.03440334];[0.07325452];[-0.02354221];-0.06126761;-4.114496766047312;533987781990300
60;[-0.01081212];[0.07362372];[-0.0080613];[-0.14960088];[-0.03300297];-0.00316901;6.237045669318575;[-0.06123376];[-0.02624584];[-0.02977695];[0.05261806];[-0.02939244];-0.06408451;-3.1779334981768272;533987849298900
61;[-0.0042201];[0.08731293];[-0.02224228];[-0.09561527];[-0.01123319];-0.00316901;6.657395614066075;[-0.06345873];[-0.01826761];[-0.02672452];[-0.01864598];[-0.04149215];-0.06408451;-2.1631189606246317;533987916164800
62;[-0.00121559];[0.07238697];[-0.01184278];[0.01291266];[-0.03348989];0.00669014;6.913818384165964;[-0.06413564];[-0.00354034];[-0.03224251];[-0.07705731];[-0.04106927];-0.06338028000000001;-1.095041255281616;533987983189100
63;[0.0055168];[0.08820736];[-0.02375691];[-0.08584015];[-0.00518216];0.00669014;7.0;[-0.06356472];[0.01423655];[-0.03677662];[-0.03726333];[-0.03892575];-0.06338028000000001;0.0;533988050187100
64;[0.00862276];[0.07356454];[-0.0107088];[0.05365485];[-0.0244034];0.017957749999999998;6.913818384165964;[-0.06286388];[0.02521242];[-0.03590541];[-0.02307298];[-0.04601253];-0.05774648;1.095041255281616;533988117402300
65;[0.01623923];[0.09380494];[-0.02155104];[-0.03088526];[0.01281014];0.022183099999999997;6.657395614066075;[-0.05889022];[0.0532551];[-0.04404195];[-0.02181253];[-0.02811831];-0.05492958;2.1631189606246317;533988184505300
66;[0.02235839];[0.09502087];[-0.00922206];[0.18294742];[0.01535414];0.02711268;6.237045669318575;[-0.05486668];[0.06911007];[-0.03847227];[0.08580459];[-0.03044002];-0.051408449999999994;3.1779334981768272;533988252442800
67;[0.02770709];[0.08592196];[0.00340371];[0.10375467];[0.0138713];0.035563380000000006;5.663118960624632;[-0.05077698];[0.07579011];[-0.03241185];[0.02018298];[-0.03768832];-0.042957749999999996;4.114496766047312;533988319073800
68;[0.03464128];[0.08881198];[0.00451944];[0.07440629];[0.03425247];0.039084509999999996;4.949747468305833;[-0.04389565];[0.09714673];[-0.0376534];[-0.00435312];[-0.02033132];-0.03802817;4.949747468305833;533988386095000
69;[0.03956222];[0.07506904];[0.01742961];[0.14236229];[0.03098543];0.04190141;4.114496766047312;[-0.03763213];[0.10432932];[-0.03014653];[0.08306177];[-0.02402569];-0.03239437;5.663118960624632;533988453180500
70;[0.04278256];[0.05270759];[0.02692465];[0.0392617];[0.02444127];0.04471831;3.1779334981768277;[-0.03161038];[0.10408962];[-0.02419224];[0.00589679];[-0.02931945];-0.02676056;6.237045669318574;533988520239100
71;[0.04514299];[0.03347377];[0.02807589];[-0.02772276];[0.02623606];0.04683099;2.163118960624632;[-0.0258558];[0.10101412];[-0.02244334];[-0.05274994];[-0.03237842];-0.02042254;6.657395614066075;533988587263600
72;[0.04685709];[0.01906411];[0.02726466];[-0.00871119];[0.03256476];0.04823944;1.0950412552816164;[-0.01983071];[0.10117842];[-0.02414341];[-0.06609447];[-0.02821091];-0.00774648;6.913818384165964;533988654521900
73;[0.04801694];[0.00772943];[0.02816917];[0.03529302];[0.03980256];0.04823944;4.286263797015736e-16;[-0.00975773];[0.12914788];[-0.03393144];[0.03744221];[0.01096678];-0.00140845;7.0;533988722321900
74;[0.0481717];[-0.00575422];[0.03230268];[0.06220691];[0.04210957];0.04753521;-1.0950412552816158;[-0.00120941];[0.1330369];[-0.01717585];[0.23443448];[0.01116069];0.00492958;6.913818384165964;533988789218300
75;[0.04743495];[-0.02012798];[0.03593897];[0.05134957];[0.04316136];0.04542254;-2.1631189606246313;[0.00599542];[0.1203118];[-0.0009268];[0.10762362];[0.00251363];0.01901408;6.6573956140660755;533988856094100
76;[0.04547558];[-0.03686132];[0.03915848];[0.03397386];[0.04052099];0.042605630000000005;-3.1779334981768272;[0.01697205];[0.13582434];[-0.00652073];[0.06669709];[0.03914935];0.026056339999999997;6.237045669318575;533988923287100
77;[0.04255246];[-0.05265822];[0.03976078];[0.00643445];[0.03842457];0.03978873;-4.114496766047311;[0.02597016];[0.12971855];[0.00969407];[0.24433039];[0.04008527];0.03239437;5.663118960624632;533988990399600
78;[0.03928891];[-0.06296849];[0.03743876];[0.00595132];[0.04086015];0.02711268;-4.949747468305832;[0.03309964];[0.1085032];[0.02536988];[0.12785193];[0.03203858];0.04929577;4.949747468305833;533989057325900
79;[0.03006107];[-0.1083668];[0.05001341];[-0.06226294];[-0.00481774];0.020774650000000002;-5.663118960624631;[0.04554108];[0.13029213];[0.01451838];[0.12937776];[0.08584422];0.05352113;4.114496766047313;533989124581500
80;[0.02138571];[-0.12828102];[0.03267019];[-0.30841386];[-0.00778623];0.01443662;-6.237045669318574;[0.05358322];[0.11118508];[0.04084422];[0.37446747];[0.07313379];0.056338030000000004;3.177933498176828;533989191563100
81;[0.01372819];[-0.12542067];[0.01285257];[-0.17764812];[0.00456946];0.00739437;-6.657395614066075;[0.05781642];[0.06780574];[0.06142367];[0.10795466];[0.04661085];0.059154929999999994;2.1631189606246326;533989258446200
82;[0.00661189];[-0.11574906];[0.00522624];[-0.01101076];[0.01171063];-0.00669014;-6.913818384165964;[0.0599963];[0.0283259];[0.06055693];[-0.11045608];[0.03626777];0.05985915;1.0950412552816169;533989325712000
83;[-0.00445635];[-0.13658503];[0.01595585];[-0.02506865];[-0.02488751];-0.01373239;-7.0;[0.06029225];[-0.00297017];[0.05268729];[-0.1352594];[0.03343823];0.058450699999999994;8.572527594031472e-16;533989392828800
84;[-0.01365196];[-0.13521086];[0.00180596];[-0.22101404];[-0.02373924];-0.020774650000000002;-6.913818384165964;[0.05879902];[-0.02855817];[0.0460033];[-0.10399894];[0.03146581];0.056338030000000004;-1.0950412552816151;533989459683000
85;[-0.02141902];[-0.12006864];[-0.01172136];[-0.10496862];[-0.01584407];-0.0334507;-6.6573956140660755;[0.05631124];[-0.04641158];[0.03982384];[-0.07051753];[0.0337911];0.048591550000000004;-2.163118960624631;533989526737800
86;[-0.03171405];[-0.12657329];[-0.00751195];[-0.06224754];[-0.04334775];-0.039084509999999996;-6.237045669318575;[0.05020624];[-0.07863462];[0.04323711];[-0.07164553];[0.01245958];0.043661969999999994;-3.1779334981768264;533989594016800
87;[-0.03935666];[-0.11145818];[-0.02163731];[-0.18176937];[-0.03726297];-0.04401408;-5.663118960624632;[0.04398345];[-0.09549979];[0.03306044];[-0.1699687];[0.01319574];0.03802817;-4.114496766047311;533989660818500
88;[-0.04488631];[-0.08523141];[-0.03220394];[-0.04793115];[-0.02675691];-0.05176056;-4.949747468305834;[0.03774678];[-0.10093697];[0.02340367];[-0.08774433];[0.01955242];0.026056339999999997;-4.949747468305832;533989727990000
89;[-0.05104517];[-0.07422658];[-0.02802921];[0.01327345];[-0.04116064];-0.053873239999999996;-4.114496766047313;[0.02793569];[-0.12595991];[0.02842421];[-0.06587184];[-0.00630905];0.01971831;-5.663118960624631;533989794914600
90;[-0.05448494];[-0.050611];[-0.03481888];[-0.0551778];[-0.03407372];-0.05457746;-3.1779334981768286;[0.01957791];[-0.1287108];[0.01515315];[-0.17915121];[0.00047631];0.01338028;-6.237045669318574;533989862088000
91;[-0.05562385];[-0.02113918];[-0.03911893];[0.03638436];[-0.02393797];-0.053169009999999996;-2.163118960624633;[0.01244988];[-0.11791109];[0.00471886];[-0.04140499];[0.01307743];-0.00070423;-6.657395614066075;533989929125200
92;[-0.05444973];[0.00993572];[-0.03839963];[0.11433502];[-0.01375839];-0.05176056;-1.0950412552816173;[0.00141964];[-0.1372592];[0.01538109];[-0.00983034];[-0.02031527];-0.00704225;-6.913818384165964;533989996091600
93;[-0.05235195];[0.03094171];[-0.03097755];[0.14120223];[-0.01529144];-0.04823944;-1.0950412552816173;[-0.00729937];[-0.13247254];[0.00187482];[-0.18508592];[-0.01394552];-0.01408451;-6.913818384165964;533990063234500
94;[-0.04889404];[0.04875987];[-0.02665185];[0.09268646];[0.00132574];-0.04471831;4.286263797015736e-16;[-0.01479923];[-0.11760262];[-0.00818696];[-0.05304198];[-0.00727857];-0.02042254;-7.0;533990130173800
95;[-0.04497236];[0.05887549];[-0.01698466];[0.15154133];[-0.00853492];-0.04049296;1.0950412552816164;[-0.02116909];[-0.10028205];[-0.01125755];[0.02894823];[-0.00025324];-0.026056339999999997;-6.913818384165964;533990197217000
96;[-0.04065787];[0.06431013];[-0.013195];[0.03954375];[-0.01549095];-0.03204225;2.163118960624632;[-0.02664047];[-0.08516806];[-0.00938867];[0.07332101];[0.00064892];-0.03661972;-6.657395614066075;533990264237600
97;[-0.03370541];[0.08478408];[-0.0199959];[0.03015002];[0.00030464];-0.02711268;3.1779334981768277;[-0.03482814];[-0.09675099];[0.00170384];[0.00027913];[-0.03153219];-0.041549300000000004;-6.237045669318574;533990331298100
98;[-0.0274279];[0.09162408];[-0.01384715];[0.11611483];[-0.00527953];-0.01866197;4.114496766047312;[-0.04137387];[-0.09241717];[-0.00918577];[-0.18428888];[-0.03404449];-0.04929577;-5.663118960624632;533990398294100
99;[-0.01969145];[0.10332365];[-0.01368418];[0.06620797];[0.00203542];-0.01443662;4.949747468305833;[-0.04846705];[-0.09000143];[-0.01645625];[-0.14395782];[-0.04612573];-0.0528169;-4.949747468305833;533990465679200
100;[-0.01378877];[0.0964431];[-0.00507735];[0.06262036];[-0.01318517];-0.010915490000000002;5.663118960624632;[-0.05328633];[-0.07055001];[-0.02999295];[-0.13738819];[-0.03851428];-0.055633800000000004;-4.114496766047312;533990532523900
101;[-0.00954565];[0.08008574];[-0.00202421];[-0.08547793];[-0.03104452];-0.00669014;6.237045669318575;[-0.05632346];[-0.04507119];[-0.03695175];[-0.01763716];[-0.03122997];-0.05774648;-3.1779334981768272;533990599608200
102;[-0.00573093];[0.06957063];[-0.00927498];[-0.17688687];[-0.03602284];0.00035211;6.657395614066075;[-0.05811988];[-0.02249158];[-0.03656746];[0.04230453];[-0.03057267];-0.06056338;-2.1631189606246317;533990666498400
103;[-0.0001796];[0.07878538];[-0.02235635];[-0.11761396];[-0.0179294];0.00316901;6.913818384165964;[-0.05996337];[-0.01168049];[-0.03176254];[0.01307442];[-0.04271888];-0.06056338;-1.095041255281616;533990733748800
104;[0.00400644];[0.07662843];[-0.01874956];[0.00930554];[-0.0212093];0.013028169999999999;7.0;[-0.06042951];[0.002675];[-0.0349332];[-0.06372954];[-0.04455983];-0.05774648;0.0;533990800887900
105;[0.01155561];[0.09718854];[-0.02517112];[0.02618421];[0.00937201];0.0165493;6.913818384165964;[-0.0585138];[0.02751993];[-0.04185435];[-0.02663371];[-0.03347786];-0.05492958;1.095041255281616;533990867750500
106;[0.01720354];[0.09459398];[-0.0103807];[0.16689701];[0.00470423];0.020774650000000002;6.657395614066075;[-0.05538584];[0.04962121];[-0.04095253];[0.05952686];[-0.02895551];-0.052112679999999995;2.1631189606246317;533990935244000
107;[0.02183644];[0.08187311];[0.00058043];[0.04088503];[-0.0014118];0.028521130000000002;6.237045669318575;[-0.05189302];[0.06251889];[-0.03535138];[0.05464878];[-0.03323438];-0.04507042;3.1779334981768272;533991002245800
108;[0.02798327];[0.08336178];[-0.00177896];[0.0010393];[0.01706644];0.028521130000000002;5.663118960624632;[-0.04594423];[0.08449079];[-0.03743661];[0.03142255];[-0.02019148];-0.04507042;4.114496766047312;533991069655800
109;[0.03044263];[0.05864828];[0.01217062];[0.04935286];[-0.00110717];0.035563380000000006;4.949747468305833;[-0.04303795];[0.07479905];[-0.02332042];[0.03556606];[-0.04757494];-0.03591549;4.949747468305833;533991136390300
110;[0.03498226];[0.05717787];[0.00580047];[-0.05932058];[0.02058032];0.03838028;4.114496766047312;[-0.03664971];[0.09120571];[-0.03423349];[-0.1134664];[-0.02798014];-0.03098592;5.663118960624632;533991203837100
111;[0.03846703];[0.05011199];[0.01069679];[0.08159676];[0.02729966];0.04190141;3.1779334981768277;[-0.03067063];[0.09922443];[-0.03195627];[0.03310437];[-0.02649879];-0.01971831;6.237045669318574;533991270703100
112;[0.04175538];[0.04285829];[0.01671196];[0.08794421];[0.03568692];0.04401408;2.163118960624632;[-0.02129786];[0.12519392];[-0.0358008];[0.07019406];[0.0018304];-0.01408451;6.657395614066075;533991337771200
113;[0.04410679];[0.03049448];[0.02453184];[0.09380703];[0.0384939];0.04471831;1.0950412552816164;[-0.01352637];[0.12672137];[-0.01987428];[0.18311886];[-0.00440043];-0.00774648;6.913818384165964;533991405122500
114;[0.0450977];[0.01246591];[0.03176581];[0.05851546];[0.03644666];0.04542254;4.286263797015736e-16;[-0.00667495];[0.11660883];[-0.00858167];[0.04158718];[-0.01278522];-0.00140845;7.0;533991472002000
115;[0.0454168];[-0.00313698];[0.03394517];[0.02134939];[0.03939889];0.04401408;-1.0950412552816158;[-0.00044358];[0.10496936];[-0.00593126];[-0.05189136];[-0.01507709];0.011971830000000001;6.913818384165964;533991538812100
116;[0.04427667];[-0.02171452];[0.03706064];[0.02080804];[0.03678669];0.04190141;-2.1631189606246313;[0.00981977];[0.12623917];[-0.01788851];[0.01286128];[0.02605562];0.01760563;6.6573956140660755;533991606113100
117;[0.04205552];[-0.03927921];[0.03776086];[-0.00713082];[0.03502983];0.03978873;-3.1779334981768272;[0.0178569];[0.122575];[-0.00150478];[0.22957526];[0.02458286];0.02323944;6.237045669318575;533991673219400
118;[0.03944937];[-0.05084101];[0.03543709];[-0.00500551];[0.03855594];0.03274648;-4.114496766047311;[0.02424212];[0.10404587];[0.01367147];[0.09753859];[0.01585201];0.03450704;5.663118960624632;533991740522600
119;[0.03386602];[-0.07658082];[0.04077405];[-0.01330761];[0.01989986];0.028521130000000002;-4.949747468305832;[0.03304478];[0.1077024];[0.00976752];[0.04480238];[0.04344646];0.03943662;4.949747468305833;533991807284000
120;[0.02842992];[-0.08903746];[0.0330292];[-0.10931621];[0.02088111];0.02288732;-5.663118960624631;[0.03959921];[0.09383479];[0.02255076];[0.17432415];[0.04191406];0.043661969999999994;4.114496766047313;533991874205500
121;[0.02260179];[-0.09553747];[0.02663531];[-0.05019332];[0.02161404];0.010915490000000002;-6.237045669318574;[0.04430987];[0.07015117];[0.03348354];[0.07474748];[0.03543113];0.05;3.177933498176828;533991941109900
