31.000000;0.001062;-0.005143;0.000530;-0.085368;-0.002005;0.002119;0.000000;-0.002542;0.001728;0.003755;-0.046398;-0.004569;-0.002817;0.000000;533873000000000.000000
32.000000;0.001574;0.001140;-0.003279;0.007101;0.005500;0.002119;0.000000;-0.002680;-0.000710;0.000930;-0.045442;-0.004682;-0.002817;0.000000;533873000000000.000000
33.000000;0.001948;0.003715;-0.000809;0.051557;0.005843;0.002825;0.000000;-0.002781;-0.000876;-0.001331;-0.028101;-0.003516;-0.002113;0.000000;533873000000000.000000
34.000000;0.002574;0.005852;0.001046;0.039163;0.007252;0.002825;0.000000;-0.002387;0.002942;-0.003421;-0.002356;0.001327;-0.002113;0.000000;533873000000000.000000
35.000000;0.002864;0.004071;0.003739;0.029711;0.004422;0.002825;0.000000;-0.002127;0.004187;-0.001848;0.026207;0.001261;-0.001408;0.000000;533873000000000.000000
36.000000;0.002920;0.000994;0.004633;-0.000979;0.001742;0.002119;0.000000;-0.001576;0.006258;-0.001153;0.019522;0.003284;-0.001408;0.000000;533874000000000.000000
37.000000;0.002433;-0.004262;0.004825;-0.024109;-0.003040;0.002119;0.000000;-0.001311;0.005057;0.000958;0.019938;0.001193;-0.002113;0.000000;533874000000000.000000
38.000000;0.002110;-0.005499;0.001818;-0.040547;-0.002155;0.002119;0.000000;-0.001675;-0.000330;0.002916;-0.012045;-0.004692;-0.002113;0.000000;533874000000000.000000
39.000000;0.001968;-0.004020;-0.000541;-0.014513;0.000236;0.002119;0.000000;-0.001962;-0.002637;0.000731;-0.044359;-0.005026;-0.002113;0.000000;533874000000000.000000
40.000000;0.001960;-0.001907;-0.001022;0.009528;0.001995;0.002825;0.000000;-0.002120;-0.002167;-0.001734;-0.027804;-0.003285;-0.002113;0.000000;533874000000000.000000
41.000000;0.002440;0.002443;-0.001357;0.026110;0.006219;0.002825;0.000000;-0.002158;-0.000564;-0.002720;-0.005196;-0.001597;-0.001408;0.000000;533874000000000.000000
42.000000;0.002739;0.003198;0.001204;0.041438;0.005248;0.002825;0.000000;-0.001702;0.003731;-0.003506;0.014417;0.002842;-0.001408;0.000000;533874000000000.000000
43.000000;0.002861;0.001647;0.003156;0.017960;0.003038;0.002119;0.000000;-0.001411;0.004667;-0.001167;0.033359;0.002125;-0.002113;0.000000;533874000000000.000000
44.000000;0.002433;-0.003247;0.004498;-0.010453;-0.002142;0.002119;0.000000;-0.001714;0.000403;0.001836;0.004593;-0.003565;-0.002113;0.000000;533874000000000.000000
45.000000;0.002136;-0.004809;0.002152;-0.035609;-0.001861;0.002825;0.000000;-0.001954;-0.001758;0.000611;-0.033813;-0.004343;-0.002113;0.000000;533874000000000.000000
46.000000;0.002422;-0.000883;-0.001140;-0.008217;0.003758;0.002119;0.000000;-0.002094;-0.001645;-0.001373;-0.024891;-0.003123;-0.002113;0.000000;533874000000000.000000
47.000000;0.002220;-0.001703;0.000874;0.024264;0.001015;0.002825;0.000000;-0.002137;-0.000451;-0.002319;-0.007048;-0.001745;-0.002113;0.000000;533874000000000.000000
48.000000;0.002537;0.000896;0.000054;0.006916;0.004318;0.002825;0.000000;-0.002120;0.000692;-0.002216;0.003787;-0.001001;-0.001408;0.000000;533874000000000.000000
49.000000;0.002731;0.001476;0.001247;0.025089;0.004012;0.002825;0.000000;-0.001658;0.004193;-0.002714;0.013091;0.002717;-0.001408;0.000000;533874000000000.000000
50.000000;0.002816;0.000629;0.002419;0.013435;0.002741;0.002825;0.000000;-0.001387;0.004557;-0.000613;0.027822;0.001733;-0.001408;0.000000;533874000000000.000000
51.000000;0.002822;-0.000553;0.002651;0.000885;0.001777;0.002825;0.000000;-0.001282;0.003005;0.000960;0.007287;-0.000263;-0.002113;0.000000;533875000000000.000000
52.000000;0.002794;-0.001353;0.002237;-0.003940;0.001451;0.002825;0.000000;-0.001715;-0.001707;0.002134;-0.017954;-0.005218;-0.002113;0.000000;533875000000000.000000
53.000000;0.002765;-0.001608;0.001696;-0.002346;0.001579;0.002825;0.000000;-0.002008;-0.003100;-0.000197;-0.041309;-0.004826;-0.002113;0.000000;533875000000000.000000
54.000000;0.002750;-0.001502;0.001346;0.001563;0.001853;0.002825;0.000000;-0.002145;-0.002015;-0.002335;-0.021237;-0.002836;-0.002113;0.000000;533875000000000.000000
55.000000;0.002749;-0.001285;0.001245;0.004704;0.002062;0.002825;0.000000;-0.002161;-0.000213;-0.002905;0.000107;-0.001246;-0.001408;0.000000;533875000000000.000000
56.000000;0.002754;-0.001123;0.001302;0.006021;0.002143;0.002825;0.000000;-0.001693;0.004001;-0.003421;0.016715;0.002984;-0.001408;0.000000;533875000000000.000000
57.000000;0.002760;-0.001063;0.001403;0.005899;0.002128;0.002825;0.000000;-0.001402;0.004773;-0.001004;0.033244;0.002106;-0.001408;0.000000;533875000000000.000000
58.000000;0.002763;-0.001077;0.001475;0.005194;0.002077;0.002825;0.000000;-0.001281;0.003298;0.000893;0.011005;-0.000019;-0.001408;0.000000;533875000000000.000000
59.000000;0.002763;-0.001117;0.001499;0.004565;0.002035;0.002119;0.000000;-0.001279;0.001395;0.001179;-0.009205;-0.001520;-0.002113;0.000000;533875000000000.000000
60.000000;0.002334;-0.004073;0.002558;-0.003294;-0.001622;0.002825;0.000000;-0.001755;-0.002746;0.001525;-0.023688;-0.005601;-0.002113;0.000000;533875000000000.000000
61.000000;0.002515;-0.001469;-0.000120;-0.013892;0.002754;0.002825;0.000000;-0.002046;-0.003399;-0.000931;-0.038646;-0.004619;-0.001408;0.000000;533875000000000.000000
62.000000;0.002665;0.000190;0.000131;0.020841;0.003743;0.002825;0.000000;-0.001736;0.001070;-0.003852;-0.008285;0.001168;-0.002113;0.000000;533875000000000.000000
63.000000;0.002763;0.000423;0.001354;0.019738;0.003202;0.002825;0.000000;-0.001917;0.000388;-0.001433;0.022349;-0.001706;-0.001408;0.000000;533875000000000.000000
64.000000;0.002801;-0.000183;0.002099;0.009242;0.002350;0.002825;0.000000;-0.001591;0.002864;-0.002009;0.001931;0.001370;-0.002113;0.000000;533875000000000.000000
65.000000;0.002798;-0.000903;0.002173;0.001452;0.001803;0.002825;0.000000;-0.001824;0.000356;0.000294;0.010251;-0.002712;-0.002113;0.000000;533875000000000.000000
66.000000;0.002778;-0.001338;0.001879;-0.000822;0.001665;0.002825;0.000000;-0.001991;-0.000908;-0.000183;-0.020276;-0.003293;-0.001408;0.000000;533876000000000.000000
67.000000;0.002761;-0.001441;0.001551;0.000640;0.001778;0.002119;0.000000;-0.001657;0.002142;-0.002417;-0.008615;0.001106;-0.002113;0.000000;533876000000000.000000
