;xbx;vx;ax;vax;ux;posx;setx;xby;vy;ay;vay;uy;posy;sety;tr
20;[-0.02865574];[0.00157548];[-0.03283797];[0.12145519];[-0.0125261];-0.028508770000000003;0;[0.01449295];[-0.00050506];[0.0192351];[-0.10317677];[0.00593217];0.01483516;0;427066105771200
21;[-0.02741907];[0.01845115];[-0.02578033];[0.10989614];[-0.00578433];-0.02686404;0;[0.01424602];[-0.00757069];[0.01351048];[-0.06401673];[0.00392778];0.01428571;0;427066172783400
22;[-0.02641399];[0.02421897];[-0.01677413];[0.0932732];[-0.00482042];-0.02686404;0;[0.01396218];[-0.01010422];[0.00885035];[-0.04221947];[0.0037527];0.01428571;0;427066239837100
23;[-0.02374053];[0.03455308];[-0.0132448];[0.06921638];[0.00107192];-0.02302632;0;[0.01258121];[-0.01663022];[0.00772913];[-0.03229928];[-1.87153009e-05];0.01208791;0;427066306900700
24;[-0.01774106];[0.05857655];[-0.01393414];[0.11845498];[0.0165937];-0.01480263;0;[0.0099658];[-0.02704507];[0.00725469];[-0.0579629];[-0.00652202];0.00879121;0;427066373919200
25;[-0.01162996];[0.07201545];[-0.00595746];[0.18415226];[0.02485713];-0.00986842;0;[0.00728268];[-0.03274888];[0.00338251];[-0.08113678];[-0.00998367];0.006593409999999999;0;427066440929900
26;[-0.00703375];[0.06765529];[0.00676962];[0.1520928];[0.02296045];-0.00712719;0;[0.00502812];[-0.03202569];[-0.00188326];[-0.06781783];[-0.00996264];0.0049450499999999994;0;427066507941300
27;[-0.00396161];[0.05261768];[0.01599347];[0.06160192];[0.01627585];-0.00493421;0;[0.00346148];[-0.02603797];[-0.00618951];[-0.03287897];[-0.00738042];0.00384615;0;427066575005500
28;[-0.00216268];[0.03451717];[0.01912897];[-0.02040482];[0.0088823];-0.00328947;0;[0.00204899];[-0.0206954];[-0.00724714];[-0.00180758];[-0.00586615];0.0021978;0;427066642255400
29;[-0.00068871];[0.0220767];[0.01624453];[-0.0602917];[0.00531344];-0.0010964899999999999;0;[0.00066763];[-0.01734487];[-0.00652889];[0.00573527];[-0.00562416];0.00054945;0;427066709501800
30;[0.00143963];[0.02003758];[0.01022293];[-0.04303705];[0.00760676];0.0021929799999999998;0;[-0.0013704];[-0.01953377];[-0.00437025];[-0.00845896];[-0.00871612];-0.0021978;0;427066776444800
31;[0.00237486];[0.01350489];[0.0092844];[-0.01396886];[0.00545675];0.0021929799999999998;0;[-0.00236445];[-0.01508101];[-0.00632545];[-0.02027187];[-0.0068347];-0.0021978;0;427066843500500
32;[0.00261046];[0.00599111];[0.00871772];[-0.02622717];[0.00241684];0.0021929799999999998;0;[-0.00267032];[-0.00799098];[-0.00772193];[0.00605786];[-0.00355985];-0.0021978;0;427066910540100
33;[0.00250243];[9.14400059e-05];[0.006937];[-0.03703758];[0.0001858];0.0021929799999999998;0;[-0.00259509];[-0.00158431];[-0.00707263];[0.02826964];[-0.00085962];-0.0021978;0;427066977663200
34;[0.00229379];[-0.00315103];[0.00444302];[-0.0354506];[-0.00076609];0.0021929799999999998;0;[-0.00238024];[0.0024489];[-0.00502809];[0.03443344];[0.00054755];-0.0021978;0;427067044589600
35;[0.00212069];[-0.00398636];[0.00212722];[-0.0245253];[-0.00068421];0.0021929799999999998;0;[-0.00217906];[0.00394408];[-0.00271039];[0.02741356];[0.00076977];-0.0021978;0;427067111747100
36;[0.00203193];[-0.0033125];[0.00056093];[-0.01095099];[-7.00574062e-05];0.0021929799999999998;0;[-0.00205871];[0.00363429];[-0.00093057];[0.01470435];[0.00028237];-0.0021978;0;427067178761100
37;[0.00202031];[-0.0020883];[-0.00013887];[5.84313682e-05];[0.00062441];0.0021929799999999998;0;[-0.00202363];[0.00249482];[1.17100865e-05];[0.00279883];[-0.00041903];-0.0021978;0;427067246039000
38;[0.00205429];[-0.00099256];[-0.00017233];[0.00628777];[0.00113121];0.0021929799999999998;0;[-0.00234767];[-0.00045783];[0.00075254];[-0.00877302];[-0.00216881];-0.00274725;0;427067313006300
39;[0.00240229];[0.00142819];[-0.00038949];[0.0119033];[0.00253783];0.00274123;0;[-0.00258329];[-0.00170076];[4.31525924e-06];[-0.01772916];[-0.00266509];-0.00274725;0;427067380055400
40;[0.0023294];[0.00030477];[0.00104043];[0.01284346];[0.00156393];0.0021929799999999998;0;[-0.0027205];[-0.00154508];[-0.0010403];[-0.0135966];[-0.00242594];-0.00274725;0;427067447112500
41;[0.00225517];[-0.00072035];[0.00148263];[0.00095743];[0.00097127];0.0021929799999999998;0;[-0.00277165];[-0.00066563];[-0.00170825];[-0.00615193];[-0.00191126];-0.00274725;0;427067514316500
42;[0.00218991];[-0.00130799];[0.00130741];[-0.00278046];[0.00071952];0.0021929799999999998;0;[-0.0027655];[0.00031601];[-0.00187851];[-0.0003813];[-0.00143741];-0.00274725;0;427067581134000
43;[0.00214472];[-0.00144416];[0.00097134];[-0.00222566];[0.00071416];0.0021929799999999998;0;[-0.00273348];[0.00102961];[-0.00169899];[0.00219343];[-0.00114909];-0.00274725;0;427067648426200
44;[0.00212242];[-0.00128777];[0.0007076];[-0.00012955];[0.00083249];0.0021929799999999998;0;[-0.00269957];[0.00136691];[-0.00138314];[0.00207059];[-0.00105674];-0.00274725;0;427067715447300
45;[0.00241941];[0.0007359];[5.44640578e-05];[0.00571837];[0.00213946];0.00274123;0;[-0.0026764];[0.00139566];[-0.00109623];[0.0005098];[-0.00109877];-0.00274725;0;427067782462700
46;[0.00261564];[0.00139731];[0.00056464];[0.01282546];[0.00241512];0.00274123;0;[-0.00266679];[0.00125404];[-0.00091829];[-0.00130805];[-0.00119735];-0.00274725;0;427067849433800
47;[0.00241875];[-0.00072345];[0.0018219];[0.00556569];[0.0009778];0.0021929799999999998;0;[-0.00266756];[0.00107111];[-0.00085603];[-0.00266243];[-0.00129258];-0.00274725;0;427067916521800
48;[0.00226119];[-0.0019698];[0.00172998];[-0.00601436];[0.00036836];0.0021929799999999998;0;[-0.00267353];[0.00092809];[-0.00087471];[-0.00332508];[-0.00135416];-0.00274725;0;427067983476700
49;[0.00215521];[-0.00227272];[0.00111568];[-0.00634246];[0.00032241];0.0021929799999999998;0;[-0.00268022];[0.00085399];[-0.00092926];[-0.0034058];[-0.00137751];-0.00274725;0;427068050590600
50;[0.00210242];[-0.00194422];[0.0005819];[-0.00242437];[0.00056309];0.0021929799999999998;0;[-0.00238339];[0.0026069];[-0.00151955];[0.0007205];[-0.00020389];-0.0021978;0;427068117700700
51;[0.00209121];[-0.0013804];[0.00033176];[0.00165982];[0.00086297];0.0021929799999999998;0;[-0.00249704];[0.00129575];[-0.00051404];[0.00314034];[-0.00118303];-0.00274725;0;427068184681200
52;[0.00210384];[-0.00087627];[0.00034027];[0.00414742];[0.00108896];0.0021929799999999998;0;[-0.00259259];[0.00040082];[-0.00038196];[-0.00625185];[-0.00165751];-0.00274725;0;427068251883200
53;[0.00212399];[-0.0005698];[0.00049233];[0.00483303];[0.00119869];0.0021929799999999998;0;[-0.00266191];[6.61676009e-05];[-0.00070264];[-0.00778714];[-0.00176643];-0.00274725;0;427068318817900
54;[0.00214101];[-0.00046838];[0.00067313];[0.00429034];[0.00121005];0.0021929799999999998;0;[-0.00270083];[0.00016242];[-0.00104872];[-0.0059275];[-0.00166411];-0.00274725;0;427068385840400
55;[0.00245155];[0.0012545];[0.00027608];[0.00713199];[0.00233244];0.00274123;0;[-0.00271356];[0.00046252];[-0.00124808];[-0.00343656];[-0.00149264];-0.00274725;0;427068453004400
56;[0.00264376];[0.00158583];[0.00085088];[0.01213219];[0.002446];0.00274123;0;[-0.0027095];[0.00077307];[-0.00128524];[-0.00167138];[-0.00134551];-0.00274725;0;427068519989600
57;[0.00243519];[-0.00077028];[0.00204801];[0.00397785];[0.00091321];0.0021929799999999998;0;[-0.00269852];[0.00098678];[-0.00121728];[-0.00097113];[-0.00126173];-0.00274725;0;427068586991400
58;[0.00256696];[-0.00036152];[0.00131548];[-0.00367973];[0.00144198];0.00274123;0;[-0.00238615];[0.00284503];[-0.00164921];[0.00277449];[-7.05872999e-05];-0.0021978;0;427068654190100
59;[0.00264307];[-0.0002378];[0.00111142];[0.00247582];[0.00158445];0.00274123;0;[-0.00218903];[0.00327487];[-0.00105375];[0.00819434];[8.40027614e-05];-0.0021978;0;427068721263300
60;[0.00238085];[-0.00211698];[0.00170617];[-0.00055749];[0.00037304];0.0021929799999999998;0;[-0.00239333];[0.00096095];[0.00018705];[3.51683683e-05];[-0.00143843];-0.00274725;0;427068788324100
61;[0.00220468];[-0.00278029];[0.00126206];[-0.00734357];[9.1808013e-05];0.0021929799999999998;0;[-0.00255969];[-0.00039039];[2.69678867e-05];[-0.01171518];[-0.00208271];-0.00274725;0;427068855511900
62;[0.00241013];[-0.00074874];[6.75747582e-05];[-0.00062705];[0.00147988];0.00274123;0;[-0.0023706];[0.00104917];[-0.00119518];[-0.00787179];[-0.00095647];-0.0021978;0;427068922402700
63;[0.0025686];[0.00038786];[0.00017994];[0.01037167];[0.00203685];0.00274123;0;[-0.00253804];[7.0298447e-05];[-0.00073709];[-0.00143435];[-0.00169062];-0.00274725;0;427068989732900
64;[0.00267172];[0.00060508];[0.00077743];[0.01039155];[0.0020476];0.00274123;0;[-0.00264505];[-0.00025087];[-0.00086213];[-0.00664828];[-0.00185936];-0.00274725;0;427069056630200
65;[0.00272084];[0.00023136];[0.00127706];[0.00645291];[0.00179309];0.00274123;0;[-0.00270153];[-7.15447627e-05];[-0.00117544];[-0.00563649];[-0.00173758];-0.00274725;0;427069123574700
66;[0.00242829];[-0.00210392];[0.00202818];[-0.0013451];[0.00032885];0.0021929799999999998;0;[-0.00271992];[0.00033767];[-0.00136716];[-0.00306989];[-0.00152302];-0.00274725;0;427069190724900
67;[0.00252551];[-0.00126418];[0.00095757];[-0.00570837];[0.00110732];0.00274123;0;[-0.00271529];[0.00074174];[-0.00138237];[-0.00112741];[-0.00133966];-0.00274725;0;427069257672300
68;[0.00229946];[-0.00238601];[0.0011839];[-0.00045861];[0.00033357];0.0021929799999999998;0;[-0.00270148];[0.00101257];[-0.00127964];[-0.00040673];[-0.00123743];-0.00274725;0;427069324715200
69;[0.00216337];[-0.00253904];[0.00081952];[-0.00409694];[0.00027901];0.0021929799999999998;0;[-0.00268805];[0.00112498];[-0.00114103];[-0.00066979];[-0.00121331];-0.00274725;0;427069391834400
70;[0.00240104];[-0.00031149];[-0.00014368];[0.00268928];[0.00171626];0.00274123;0;[-0.0023779];[0.00288381];[-0.00156187];[0.00247408];[-6.95678624e-05];-0.0021978;0;427069458895300
71;[0.00227731];[-0.00097711];[0.00071209];[0.00853746];[0.00105026];0.0021929799999999998;0;[-0.00248636];[0.00148253];[-0.00045467];[0.00380485];[-0.00110924];-0.00274725;0;427069525903400
72;[0.0024977];[0.00041903];[0.00038713];[0.00504009];[0.00196441];0.00274123;0;[-0.00258275];[0.00047767];[-0.00028981];[-0.00637426];[-0.00164006];-0.00274725;0;427069593017500
73;[0.00263972];[0.00081144];[0.00076601];[0.00975428];[0.00212379];0.00274123;0;[-0.0026558];[5.96898903e-05];[-0.00062448];[-0.00827759];[-0.00178427];-0.00274725;0;427069660035100
74;[0.00241152];[-0.00127333];[0.00180614];[0.00323253];[0.0007363];0.0021929799999999998;0;[-0.00239705];[0.00188061];[-0.00153957];[-0.00256821];[-0.00052525];-0.0021978;0;427069727052600
75;[0.00224219];[-0.00232474];[0.00157177];[-0.00677316];[0.00023941];0.0021929799999999998;0;[-0.00252399];[0.00084086];[-0.00072933];[0.00216428];[-0.00134677];-0.00274725;0;427069794154500
76;[0.00213734];[-0.00241016];[0.00092162];[-0.00585191];[0.00029788];0.0021929799999999998;0;[-0.00261658];[0.00023716];[-0.0006407];[-0.00552988];[-0.00168171];-0.00274725;0;427069861233400
