;xbx;vx;ax;vax;ux;posx;setx;xby;vy;ay;vay;uy;posy;sety;tr
30;[-0.00581544];[-0.03107873];[-0.02833385];[-0.19368473];[-0.05115423];-0.01015406;4.0;[-0.02400416];[-0.08119144];[0.00943867];[-0.10539489];[-0.00346278];-0.033519549999999995;-7.0;192336595845500
31;[-0.00905007];[-0.02583675];[-0.0339295];[-0.13979304];[-0.06204627];-0.01155462;5.0;[-0.03190004];[-0.09732105];[0.0101389];[-0.10643572];[-0.02683657];-0.03840782;-7.0;192336663133500
32;[-0.01100367];[-0.01232349];[-0.04296548];[-0.15709235];[-0.06193387];-0.012254899999999999;6.0;[-0.03837414];[-0.09458538];[-0.00364061];[-0.19317035];[-0.02342024];-0.043296089999999995;-7.0;192336730095500
33;[-0.01180077];[0.0051095];[-0.04935898];[-0.10384105];[-0.05978936];-0.01085434;7.0;[-0.04373812];[-0.08154501];[-0.01411183];[-0.08128856];[-0.01496116];-0.053072629999999996;-7.0;192336797038900
34;[-0.01078721];[0.02786484];[-0.05374682];[-0.05090703];[-0.05253013];-0.00665266;7.0;[-0.05139939];[-0.08845179];[-0.0087752];[-0.04449559];[-0.03460902];-0.06075419;-7.0;192336864083200
35;[-0.00723956];[0.05736569];[-0.05607596];[0.02611469];[-0.02470557];-0.00385154;7.0;[-0.05926971];[-0.09384804];[-0.01249834];[-0.17685034];[-0.04558218];-0.06354749;-7.0;192336931666700
36;[-0.00339695];[0.07307714];[-0.04315724];[0.15520663];[-0.01769979];0.00035014000000000003;7.0;[-0.06416392];[-0.0740853];[-0.02810974];[-0.14952567];[-0.02710485];-0.06634078;-7.0;192336998593000
37;[0.00098446];[0.08012782];[-0.0303429];[0.10936371];[-0.01465717];0.01155462;7.0;[-0.06720404];[-0.04810041];[-0.032539];[0.03938592];[-0.01061095];-0.06843575;-7.0;192337065714900
38;[0.00961737];[0.10896812];[-0.03125592];[0.12985145];[0.01922257];0.01855742;7.0;[-0.06900045];[-0.02678326];[-0.02669187];[0.13105606];[-0.00193324];-0.06843575;-7.0;192337133132700
39;[0.01798391];[0.11992469];[-0.01462193];[0.27916493];[0.02611952];0.024859939999999997;7.0;[-0.06920281];[-0.0076101];[-0.01974017];[0.14545455];[0.00732976];-0.06773743;-7.0;192337199826400
40;[0.0252759];[0.11241437];[0.00388523];[0.18919777];[0.01877834];0.03186275;7.0;[-0.06841195];[0.006284];[-0.01148781];[0.15441027];[0.01315675];-0.06634078;-7.0;192337266890600
41;[0.03210784];[0.10085901];[0.01186054];[0.06054179];[0.01530173];0.043767509999999996;7.0;[-0.0669468];[0.01517149];[-0.00372871];[0.1388205];[0.01672334];-0.06284916;-7.0;192337333804100
42;[0.04168744];[0.11206495];[0.0056601];[0.07102525];[0.04091865];0.05287115;7.0;[-0.06406812];[0.02691978];[6.4351366e-05];[0.13396613];[0.02695635];-0.05935754;-7.0;192337400627200
43;[0.05128389];[0.11805646];[0.01252782];[0.22869583];[0.05231342];0.055672269999999996;7.0;[-0.06054311];[0.0355908];[0.0061793];[0.16817421];[0.0337985];-0.057262570000000006;-7.0;192337467918500
44;[0.05685803];[0.09043785];[0.03316567];[0.16658764];[0.02579858];0.05917367;7.0;[-0.05770304];[0.03302012];[0.01574419];[0.14941357];[0.02944452];-0.056564249999999996;-7.0;192337535335200
45;[0.060373];[0.05821812];[0.03683874];[-0.08409182];[0.00639659];0.06127451;7.0;[-0.05627729];[0.01963052];[0.02307604];[0.05573744];[0.01728952];-0.056564249999999996;-7.0;192337601845900
46;[0.06220906];[0.0313716];[0.029012];[-0.18399045];[-0.00495477];0.06127451;7.0;[-0.05608778];[0.00333707];[0.0234379];[-0.04812248];[0.00609502];-0.056564249999999996;-7.0;192337668749700
47;[0.06229826];[0.00910973];[0.01932401];[-0.19847982];[-0.01483427];0.06057423;7.0;[-0.05642056];[-0.0075709];[0.01748371];[-0.09421419];[0.00194547];-0.05796089;-7.0;192337735963400
48;[0.061398];[-0.00549965];[0.00865943];[-0.19305425];[-0.01985345];0.06057423;7.0;[-0.0576408];[-0.01703433];[0.01238419];[-0.08605552];[-0.00345029];-0.05935754;-7.0;192337803233700
49;[0.06073107];[-0.00796224];[-0.00254939];[-0.14477555];[-0.01548593];0.05777311;7.0;[-0.05917975];[-0.02224076];[0.00671477];[-0.08434828];[-0.00563364];-0.06075419;-7.0;192337870088900
50;[0.05876235];[-0.01528334];[-0.00466772];[-0.08670471];[-0.02281405];0.05777311;7.0;[-0.06073345];[-0.02321955];[0.00167195];[-0.06136254];[-0.00529808];-0.06215084;-6.8;192337937218400
51;[0.05781373];[-0.0111847];[-0.01167493];[-0.093051];[-0.0162137];0.05917367;7.0;[-0.0621907];[-0.02169922];[-0.00150708];[-0.0322709];[-0.00701329];-0.06215084;-5.8;192338004205300
52;[0.05843045];[0.0032189];[-0.01701977];[0.0022339];[-0.00186945];0.05917367;7.0;[-0.06270789];[-0.01358781];[-0.00587879];[-0.01230685];[-0.01252955];-0.06354749;-4.8;192338071163700
53;[0.05905774];[0.01095313];[-0.01217088];[0.08482111];[0.00068734];0.05777311;7.0;[-0.06352527];[-0.00996847];[-0.00822832];[-0.03566329];[-0.02277308];-0.06284916;-3.8;192338138374700
54;[0.05862021];[0.00578051];[-0.00361234];[0.04043977];[-0.00916458];0.05987395;7.0;[-0.06331048];[0.0003072];[-0.01541095];[-0.0634902];[-0.02328153];-0.06075419;-2.8;192338205216700
55;[0.05955174];[0.01076871];[-0.00638663];[-0.02403019];[-0.00162247];0.05987395;7.0;[-0.06165088];[0.01759688];[-0.02221557];[-0.01364263];[-0.01757338];-0.060055870000000004;-1.7999999999999998;192338272651600
56;[0.06005982];[0.01097762];[-0.00424979];[0.02234279];[-0.00268102];0.05987395;7.0;[-0.06010081];[0.02709411];[-0.02090619];[0.02724699];[-0.02328597];-0.060055870000000004;-0.7999999999999998;192338339726500
57;[0.06025148];[0.00821321];[-0.00203504];[-0.00337333];[-0.00574352];0.06267507;7.0;[-0.05925442];[0.02696187];[-0.01838915];[-0.0365887];[-0.03697438];-0.058659220000000005;0.20000000000000018;192338406638700
58;[0.06194686];[0.01669798];[-0.00615592];[4.70988154e-05];[0.00570989];0.06267507;7.0;[-0.05808032];[0.0294673];[-0.02299106];[-0.11358542];[-0.04327152];-0.057262570000000006;1.1999999999999993;192338473651000
59;[0.06284642];[0.01606124];[-0.00136791];[0.05940945];[0.00262322];0.06337535;7.0;[-0.05667446];[0.03431];[-0.02890083];[-0.11761496];[-0.04733211];-0.05586591999999999;2.1999999999999993;192338540903500
60;[0.06358131];[0.01321442];[0.00139339];[0.01179465];[8.76181129e-05];0.06267507;7.0;[-0.05511551];[0.03979506];[-0.03358307];[-0.11176871];[-0.05163202];-0.0551676;3.1999999999999993;192338607794300
61;[0.06336121];[0.00477395];[0.00369006];[-0.02656814];[-0.00773116];0.06477591;7.0;[-0.05391079];[0.04177259];[-0.0361298];[-0.12390831];[-0.06032167];-0.05027933;4.199999999999999;192338674823500
62;[0.06432738];[0.00851957];[-0.00226746];[-0.04760515];[0.0006549];0.06477591;7.0;[-0.05040076];[0.05981773];[-0.04622732];[-0.11868737];[-0.04883908];-0.04818436;5.199999999999999;192338741875200
63;[0.06483199];[0.00855658];[-0.00150078];[0.01757834];[0.00020595];0.06547619;7.0;[-0.04723927];[0.06881908];[-0.04466699];[-0.03156476];[-0.05334988];-0.04469274;6.199999999999999;192338809619300
64;[0.06544903];[0.00892372];[-0.0008392];[0.00872967];[0.00096394];0.06617647;7.0;[-0.04365758];[0.07579309];[-0.04402107];[-0.07288895];[-0.05691482];-0.04120112;7.0;192338876127500
65;[0.06612239];[0.00928655];[-0.00033405];[0.01060165];[0.00179557];0.06547619;7.0;[-0.03995154];[0.08036575];[-0.04442116];[-0.09858577];[-0.05882423];-0.03212291;7.0;192338943031000
66;[0.06596813];[0.00362287];[0.0024005];[-0.00264153];[-0.00439384];0.06757703;7.0;[-0.0328639];[0.10607665];[-0.05324439];[-0.05071218];[-0.02431021];-0.0202514;7.0;192339010085600
67;[0.06702665];[0.00864823];[-0.002104];[-0.02151383];[0.00407202];0.06897758999999999;7.0;[-0.022189];[0.14387905];[-0.05111437];[0.21258627];[0.01461967];-0.013966479999999998;7.0;192339077309600
68;[0.06844213];[0.01448539];[-0.00222209];[0.04944345];[0.00976792];0.06897758999999999;7.0;[-0.0132578];[0.14729244];[-0.02343664];[0.32084364];[0.00953459];-0.00628492;7.0;192339144274000
69;[0.06914183];[0.01201197];[0.00306508];[0.05682485];[0.00520508];0.07037815;7.0;[-0.00515148];[0.13533071];[-0.00446968];[0.124778];[0.00070313];0.0013966500000000001;7.0;192339211345600
70;[0.07017684];[0.01176593];[0.00359246];[0.01307346];[0.00651106];0.07107843;7.0;[0.00230236];[0.12052172];[0.00203039];[-0.00545197];[-0.00335016];0.01675978;7.0;192339278329900
71;[0.07100105];[0.01011993];[0.00443881];[0.01695694];[0.00578861];0.07247899000000001;7.0;[0.01415036];[0.14176894];[-0.0099191];[0.04241316];[0.03644093];0.02374302;7.0;192339345518600
72;[0.07212848];[0.01113646];[0.00372802];[0.01565459];[0.00858872];0.07247899000000001;7.0;[0.02363039];[0.13726554];[0.00619661];[0.25047278];[0.03301777];0.03631285;7.0;192339412370500
73;[0.07260013];[0.00721853];[0.00603807];[0.02185653];[0.00466148];0.07107843;7.0;[0.03477346];[0.14114458];[0.01206761];[0.16929573];[0.04798475];0.04120112;7.0;192339479439500
74;[0.07182468];[-0.00372741];[0.00863946];[-0.0292909];[-0.00587838];0.07037815;7.0;[0.04218381];[0.11531475];[0.02999801];[0.15537621];[0.02668345];0.04608939;7.0;192339546603500
75;[0.07080909];[-0.01086036];[0.00495605];[-0.08809834];[-0.00954118];0.06967787;7.0;[0.04731749];[0.08281772];[0.0350822];[-0.06220723];[0.00800022];0.05027933;7.0;192339613909900
76;[0.06982752];[-0.0127625];[-0.00037606];[-0.07621742];[-0.00881057];0.06617647;7.0;[0.05104081];[0.0570946];[0.02797411];[-0.16265715];[-0.00040963];0.05446926999999999;7.0;192339680689500
77;[0.06729628];[-0.0228407];[0.00024461];[-0.07073586];[-0.02031609];0.06687675;7.0;[0.05443782];[0.04470386];[0.01638436];[-0.1410711];[0.00257996];0.05446926999999999;7.0;192339747877800
78;[0.06647096];[-0.01582169];[-0.00916138];[-0.09504316];[-0.0095476];0.06757703;7.0;[0.05466939];[0.01990821];[0.01633394];[-0.10820118];[-0.01601865];0.05377095;7.0;192339814826700
79;[0.06679761];[-0.00225265];[-0.01321965];[0.02578479];[0.00264683];0.06757703;7.0;[0.05455881];[0.00600971];[0.00704304];[-0.18862812];[-0.0195055];0.051675979999999996;7.0;192339882043100
80;[0.06728238];[0.00573575];[-0.00857766];[0.0919133];[0.00550329];0.07037815;7.0;[0.05294525];[-0.0081298];[0.00083436];[-0.16478283];[-0.02835378];0.051675979999999996;7.0;192339949238200
81;[0.06934685];[0.01882546];[-0.00673981];[0.09772211];[0.01685203];0.07037815;6.6;[0.05198675];[-0.00859389];[-0.00974154];[-0.1545901];[-0.02293579];0.05097765;7.0;192340016882800
82;[0.07047673];[0.01785819];[0.00280495];[0.11789779];[0.01646032];0.07177871;5.6;[0.05122848];[-0.00477207];[-0.01488205];[-0.06729437];[-0.01847847];0.051675979999999996;7.0;192340083148400
83;[0.07169316];[0.01514686];[0.00838188];[0.06784366];[0.02646871];0.07107843;4.6;[0.05147305];[0.00492455];[-0.01757151];[-0.00919492];[-0.00961186];0.053072629999999996;7.0;192340150363400
