;xbx;vx;ax;vax;ux;posx;setx;xby;vy;ay;vay;uy;posy;sety;tr
78;[0.00552864];[-0.00218859];[0.00282719];[0.00871051];[0.00390905];0.0056497200000000004;0;[-0.00578927];[0.00232939];[-0.00291142];[-0.00913406];[-0.00409824];-0.005919219999999999;0;192110502174200
79;[0.00552803];[-0.0022085];[0.00282146];[0.00854946];[0.00389875];0.0056497200000000004;0;[-0.00578986];[0.0023096];[-0.00291687];[-0.00929584];[-0.00410859];-0.005919219999999999;0;192110569022500
80;[0.00552733];[-0.00221646];[0.00280988];[0.00855512];[0.00389962];0.0049435;0;[-0.00579055];[0.00230158];[-0.00292828];[-0.00929213];[-0.00410786];-0.005919219999999999;0;192110636013900
81;[0.00509836];[-0.00513796];[0.00386767];[0.00106892];[0.00047519];0.0056497200000000004;0;[-0.00579097];[0.00230264];[-0.00293703];[-0.00921546];[-0.00410246];-0.005919219999999999;0;192110703092500
82;[0.00528003];[-0.00252879];[0.00127744];[-0.00832404];[0.00453438];0.0056497200000000004;0;[-0.00579106];[0.0023073];[-0.00294046];[-0.00914183];[-0.00409749];-0.005919219999999999;0;192110770396800
83;[0.00543057];[-0.00088218];[0.00148761];[0.02414058];[0.00551241];0.0056497200000000004;0;[-0.00579097];[0.0023114];[-0.0029399];[-0.00910411];[-0.00409504];-0.005919219999999999;0;192110837235500
84;[0.00552854];[-0.00063584];[0.00265892];[0.02335161];[0.00504419];0.0049435;0;[-0.00579083];[0.00231332];[-0.00293779];[-0.00910029];[-0.00409488];-0.005919219999999999;0;192110904190100
85;[0.0051387];[-0.00414471];[0.00446729];[0.00593309];[0.00082116];0.0056497200000000004;0;[-0.00579074];[0.00231336];[-0.00293597];[-0.00911357];[-0.00409583];-0.005919219999999999;0;192110971541200
86;[0.00531759];[-0.00225415];[0.00198064];[-0.01105671];[0.00434182];0.0056497200000000004;0;[-0.00579072];[0.00231253];[-0.00293514];[-0.00912833];[-0.00409683];-0.005919219999999999;0;192111038485600
87;[0.00544877];[-0.00105678];[0.00192226];[0.01899807];[0.00516214];0.0056497200000000004;0;[-0.00579073];[0.00231169];[-0.00293514];[-0.00913684];[-0.00409739];-0.005919219999999999;0;192111105632100
88;[0.00552931];[-0.00093005];[0.00277307];[0.01945072];[0.00478548];0.0049435;0;[-0.00579076];[0.00231125];[-0.00293552];[-0.00913853];[-0.00409748];-0.0066156;0;192111172889400
89;[0.0051312];[-0.00435449];[0.00438469];[0.00439627];[0.00072463];0.0056497200000000004;0;[-0.00621336];[-0.00057076];[-0.00188416];[-0.0165954];[-0.00747947];-0.0066156;0;192111239934400
